hash,time,message,buggy
45e50b4,2016-09-27 21:37:17,sync with GH,0
1ec3987,2016-09-28 14:36:30,git-svn-id: svn://svn.icms.temple.edu/lammps-ro/trunk@15669 f3b2605a-c512-4ea7-a41b-209d697bcdaa,0
f511c17,2016-09-28 14:37:45,git-svn-id: svn://svn.icms.temple.edu/lammps-ro/trunk@15670 f3b2605a-c512-4ea7-a41b-209d697bcdaa,0
446e7e7,2016-09-28 16:33:30,patch for allowing prd command to work with sorted atoms,0
596b260,2016-09-28 16:36:04,Merge pull request #45 from akohlmey/small-bugfixes,0
f6c77c3,2016-09-28 22:08:28,support dynamic groups with run style respa,0
6897cc8,2016-09-28 22:29:06,git-svn-id: svn://svn.icms.temple.edu/lammps-ro/trunk@15671 f3b2605a-c512-4ea7-a41b-209d697bcdaa,0
bdd0f66,2016-09-28 22:32:12,git-svn-id: svn://svn.icms.temple.edu/lammps-ro/trunk@15672 f3b2605a-c512-4ea7-a41b-209d697bcdaa,0
1898254,2016-09-28 22:32:14,git-svn-id: svn://svn.icms.temple.edu/lammps-ro/trunk@15673 f3b2605a-c512-4ea7-a41b-209d697bcdaa,0
78a22be,2016-09-28 22:36:54,sync Make.py and fix addforce change with GHub,0
a315dcd,2016-09-29 08:33:35,remove dead code,0
5b2becd,2016-09-29 10:37:09,Merge branch 'integration' into new-master,0
f7b5afe,2016-09-29 15:51:34,Merge pull request #184 from akohlmey/dynamic-groups-for-respa,0
c88acc9,2016-09-29 22:59:46,make reader for target geometry file more resilient,0
0eeb240,2016-09-30 07:22:47,whitespace cleanup  fix bug in looking for empty strings  improve read performance and handling of comments,0
4337f2c,2016-09-30 07:39:12,include charmm22 and charmm36 cmap files and include date added signature,0
cb7bd27,2016-09-30 07:39:45,flag header as C++ to emacs,0
6d20006,2016-09-30 08:15:44,update colvars library to version 2016-09-30,0
d4b074d,2016-09-30 09:09:44,enable dynamic groups for fix dt/reset,0
b9d0f96,2016-09-30 09:17:55,change purge target in Makefile  also fixed one issue with Make.py,0
91edee2,2016-09-30 09:20:25,Merge pull request #186 from akohlmey/small-bugfixes,0
e2c7aca,2016-09-30 09:21:00,Merge pull request #187 from akohlmey/colvars-update-2016-09-30,0
5bb85b4,2016-09-30 09:38:50,remove unused variable,0
d45e333,2016-09-30 11:11:32,restrict choice of weight factors and guarantee that weights are >= 0.001,0
035279d,2016-10-01 06:26:14,correct logic bug in bufix for fix tmd,0
a3e05a2,2016-10-01 06:34:45,permission cleanup,0
1985db4,2016-10-01 23:05:05,correct designation of meam supporting USER-OMP and meam/spline not,0
c2e11df,2016-10-02 20:33:20,import updated charmm2lammps.pl script from Rober Latour,0
3b94627,2016-10-03 06:52:30,properly handle -nohints flag  make -cmap flag take version as option. step version number,0
690f913,2016-10-03 06:58:51,rebuild charmm2lammps example output files with updated tools,0
45d2cc2,2016-10-03 07:03:42,permission update for ch2lmp tool folder,0
6e719f2,2016-10-03 07:07:28,remove trailing whitespace,0
03766db,2016-10-03 16:28:59,apply bugfix for MEAM provided by Wolfgang Verestek on lammps-users,0
c3ff881,2016-10-03 17:57:33,added XOR operator to variable command,0
e079362,2016-10-03 17:58:36,Merge pull request #190 from akohlmey/small-bufixes-and-enhancements,0
ab92529,2016-10-03 17:59:21,Merge pull request #191 from akohlmey/updated-charmm2lammps,0
11c2892,2016-10-04 09:49:09,Merge branch 'restrict-weights-and-weight-factors' of https://github.com/akohlmey/lammps,0
91be47a,2016-10-04 11:43:12,Revert type checking commit from July,0
e2caf5c,2016-10-04 13:57:21,Fix code path which allows passing a C++ ptr to PyLammps,0
4381db8,2016-10-04 14:33:26,correct the bug discovered by stan due to uninitialized scale factors for eam/alloy/omp and eam/fs/omp,0
c46be7d,2016-10-05 10:33:39,changes to imbalance weight factors,0
6a97211,2016-10-05 10:54:08,Merge pull request #192 from rbberger/python-interface-bugfix,0
030df74,2016-10-05 10:54:36,Merge pull request #193 from akohlmey/eam-bugfix,0
d31121b,2016-10-05 15:22:48,USER-DPD: bugfix in unpack_comm_hybrid()  now works with hybrid atom style,0
02bfa89,2016-10-05 15:46:20,adjustments to balancing weights and factors  also XOR op for formulas  if  dump_modify thresh,0
c07a01c,2016-10-05 18:11:52,import updated README file for charmm2lammps.pl with CMAP support,0
f32819d,2016-10-05 18:13:46,added tweak to write out the command line used for the conversion to the beginning of the LAMMPS input,0
326fdf2,2016-10-05 18:20:09,added 1GB1 example from Robert Latour and update 1AC7 example files,0
969d3cf,2016-10-05 18:25:40,Colvars update: make ABF check that the colvar isn't using already subtractAppliedForce,0
8809a60,2016-10-05 18:26:21,Colvars update: issue a warning that cannot be ignored regarding total forces,0
d7d321a,2016-10-05 18:41:45,some more updates to the README file to reflect the inclusion of the CMAP example and renamed file names,0
f9f955d,2016-10-05 22:34:44,update include statement format,0
d133167,2016-10-06 09:32:50,Merge branch 'master' of https://github.com/albapa/lammps into small-changes,0
4921dc1,2016-10-06 10:47:08,bugfix for virial tally for improper style umbrella from Steven Vandenbrande (U Gent),0
887981c,2016-10-06 10:47:08,bugfix for virial tally for improper style umbrella from Steven Vandenbrande (U Gent),0
22ce671,2016-10-06 11:16:59,improved whitespace handling in msi2lmp for force fields and topologies,0
83bcdb6,2016-10-06 11:27:18,bugfix for AngleAngle term in CLASS2 impropers by Ivan A. Strelnikov  ICP RAS,0
ef079ae,2016-10-06 11:27:18,bugfix for AngleAngle term in CLASS2 impropers by Ivan A. Strelnikov  ICP RAS,0
0853cdb,2016-10-06 11:47:08,update reference data files for updated/corrected clayff parameters,0
fd16118,2016-10-06 12:02:41,removed dump_modify command,0
8ea0633,2016-10-06 12:15:48,add NETCDF libs (as defined in QUIP) to the linking line if QUIP was built with NETCDF support,0
493873f,2016-10-06 13:00:46,clean up doc src,0
0f45cd6,2016-10-06 13:02:27,Merge pull request #196 from akohlmey/charmm-cmap-updates,0
c213457,2016-10-06 13:02:52,Merge pull request #197 from giacomofiorin/colvars_2016-10-05,0
e1e9a5c,2016-10-06 13:49:47,USER-DPD: math corrections in pair_exp6_rx.cpp (by Jim Larentzos),0
27e76a7,2016-10-06 14:27:27,Merge branch 'USER-DPD_hybrid_atom_bugfix' of https://github.com/timattox/lammps_USER-DPD into small-changes,0
60a031e,2016-10-06 14:28:08,Merge branch 'USER-DPD_pair_exp6_rx_mathfix' of https://github.com/timattox/lammps_USER-DPD into small-changes,0
b3d2fb9,2016-10-06 15:47:41,new fix wall/gran/region command  REBO bug fix  new example log files,0
0b5d715,2016-10-06 15:48:18,collected documentation updates and corrections from LAMMPS-ICMS,0
54fc194,2016-10-06 15:49:24,Merge pull request #199 from akohlmey/small-changes,0
e9fed80,2016-10-06 15:49:44,Merge pull request #202 from akohlmey/doc-formatting-fixes,0
9507a78,2016-10-06 16:01:32,USER-DPD: whitespace and indentation fixes,0
f92618a,2016-10-06 17:21:38,"Revert ""bugfix for virial tally for improper style umbrella from Steven Vandenbrande (U Gent)""",0
19984c9,2016-10-06 17:23:10,"Revert ""bugfix for AngleAngle term in CLASS2 impropers by Ivan A. Strelnikov  ICP RAS""",0
e78b426,2016-10-06 20:23:06,Fix issue with external links containing anchors,0
7f3a7c5,2016-10-06 20:33:24,Fix broken link,0
615a2da,2016-10-06 21:48:06,Migrate changes from GRANULAR to USER-OMP,0
49c45ab,2016-10-07 09:44:57,edited documentation,0
72ac073,2016-10-07 09:50:00,edited documentation,0
e27ed6c,2016-10-07 14:52:23,USER-DPD: Added support to use VV integrator with USER-DPD if desired. Includes documentation and examples. NOTE: VV requires very small timesteps under isoenergetic conditions. Consider using fix_shardlow instead  since this VV support is primarily for comparison purposes.,0
9789f04,2016-10-07 15:55:35,USER-DPD: update the USER/dpd examples and their reference outputs,0
e01e90e,2016-10-08 10:45:22,workaround for double free issue when using USER-COLVARS with lammps code loaded as shared library into a standalone executable,0
683689c,2016-10-08 11:00:23,revert to previous style conventions for size_t constants,0
dd192ca,2016-10-10 09:15:42,whitespace cleanup,0
fca6d72,2016-10-10 09:16:21,completed synchronization with non-threaded version,0
144e6a8,2016-10-10 09:40:09,whitespace cleanup,0
a2b0840,2016-10-10 13:40:33,USER-DPD: Add atom_style compatibility checks in fix_eos_*.cpp files.,0
467bcad,2016-10-10 13:57:37,Merge pull request #204 from rbberger/fix-user-omp,0
27dac02,2016-10-10 13:58:16,Merge pull request #209 from akohlmey/static-double-deallocation-workaround,0
ed8cc82,2016-10-10 13:59:01,Merge pull request #211 from akohlmey/add-respa-to-fix-flow-gauss,0
e70d530,2016-10-10 13:59:27,Merge pull request #203 from rbberger/txt2rst-external-link-fix,0
bb0bfd5,2016-10-10 23:55:36,Merge branch 'master' into improper-virial-bugfixes,0
b00b40b,2016-10-11 08:03:59,make no-lib should also remove MPIIO and USER-LB packages,0
04f5ead,2016-10-11 12:39:52,added LAST option to dump_modify thresh  more restart info printed out to screen,0
3e8e291,2016-10-11 12:42:08,Merge pull request #213 from akohlmey/improper-virial-bugfixes,0
803dc57,2016-10-11 12:42:53,Merge pull request #214 from akohlmey/make-no-lib-no-mpiio,0
6f11629,2016-10-11 13:39:25,Merge pull request #207 from timattox/USER-DPD_new_VV_for_DPD,0
fbf7df1,2016-10-11 13:40:00,Merge pull request #212 from timattox/USER-DPD_fix_eos_atom_style_checks,0
0eb7fbf,2016-10-11 15:43:59,tweaks to new USER-DPD docs,0
559637f,2016-10-11 16:11:29,USER-DPD Bugfix: reset_dt() is not called when I thought it should be called. Move the calculation of dtsqrt inside FixShardlow::initial_integrate(),0
2f07a62,2016-10-11 16:30:41,Forgot to remove my call to reset_dt(),0
ecb03dd,2016-10-11 23:03:18,import lammps-netcdf code as USER-NC-DUMP package,0
69cb831,2016-10-11 23:39:37,import dump nc and dump nc/mpiio from lammps-netcdf as USER-NC-DUMP package by lars pastewka,0
b758600,2016-10-11 23:50:45,updates for recent changes to the manual,0
e10ea91,2016-10-11 23:51:42,add doc file to toctree,0
39a2203,2016-10-11 23:57:40,correct broken link,0
adc98e0,2016-10-11 23:58:36,whitespace cleanup in USER-DPD,0
6b4ab0a,2016-10-12 00:00:21,update .gitignore,0
c24bf51,2016-10-12 00:00:53,update #include statements for system includes,0
da66c1e,2016-10-12 00:07:52,update #include directives to match current LAMMPS coding conventions,0
2e8edbd,2016-10-12 06:53:37,USER-SMD was missing from PACKLIB variable,0
f8a26dd,2016-10-12 07:26:03,update Timer::force_timeout() to trigger at next loop iteration,0
4e3a550,2016-10-12 07:30:10,Merge pull request #215 from timattox/USER-DPD_bugfix_for_dtsqrt,0
4a5d9ea,2016-10-12 07:32:08,Merge pull request #217 from akohlmey/small-fixes,0
63e71cd,2016-10-12 07:35:47,patch to add DPD-VV,0
4958e11,2016-10-12 15:46:46,USER-DPD bugfix: Properly initialize the local temperature averaging array.,0
fcb5271,2016-10-12 15:56:45,USER-DPD: Initialize the dpdThetaLocal array consistently in fix_rx,0
0b426da,2016-10-12 18:36:38,do not require the LAMMPS shared library when loading the python wrapper from inside LAMMPS,0
e4ff812,2016-10-13 08:22:08,fix typo,0
95cca1b,2016-10-13 11:40:44,Allow building other targets without Python3 and virtualenv,0
2c8a7a3,2016-10-13 16:55:53,bug fix for fix GCMC w/ fix shake  enhance of fix wall/gran/region with restarting,0
40f2310,2016-10-13 16:56:19,Merge pull request #218 from timattox/USER-DPD_fix_rx_init_bugfix,0
5aefb2a,2016-10-13 16:58:35,Merge pull request #219 from akohlmey/python-no-double-load,0
d11363c,2016-10-13 17:00:23,Merge pull request #220 from rbberger/fix-doc-makefile,0
411ecca,2016-10-14 07:27:14,plug memory leak,0
d07703e,2016-10-14 07:27:40,re-apply bugfix from two years ago,0
c9c66ca,2016-10-14 07:28:25,replace unsafe code,0
deceb9d,2016-10-14 07:31:52,remove assignment without effect,0
f67975f,2016-10-14 07:37:06,apply proper initialization and remove redundant variable declaration,0
909ec2c,2016-10-14 11:48:24,remove unused class members,0
e77e1f6,2016-10-14 19:40:51,replace complex solution to implement a soft exit with simpler one,0
e7825ba,2016-10-15 07:30:07,import fix halt prototype code with corrections for soft exit,0
c5513c4,2016-10-17 19:56:18,provide an accessor for names of LAMMPS variables,0
954d536,2016-10-18 09:27:01,added bondmax method to fix halt,0
003581c,2016-10-18 11:16:28,final changes to fix halt,0
6eadd45,2016-10-18 11:16:44,Merge branch 'halt2',0
394c3bb,2016-10-18 12:20:49,add Timer::reset_timeout() API  that allows restoring the previous timeout setting after a forced timeout,0
1f1c872,2016-10-18 12:21:27,"add support for ""error continue"" option  which resets the timer timeout setting after a soft exit",0
713b2af,2016-10-18 12:58:25,Merge pull request #221 from akohlmey/collected-bugfixes,0
2106dce,2016-10-18 13:11:40,new fix halt command  other sundry small bug fixes,0
3e88fb5,2016-10-18 13:54:15,Merge branch 'master' into collected-bugfixes,0
2c5ea9f,2016-10-18 14:05:08,reapply changes to the timer class that got lost somehow,0
1f7693f,2016-10-18 14:06:43,fix typo,0
a752966,2016-10-18 14:07:05,Merge branch 'collected-bugfixes' of github.com:akohlmey/lammps into collected-bugfixes,0
4502d32,2016-10-18 14:45:06,updated Makefile.lammps for NetCDF support based on suggestions from lars pastewka,0
ae77664,2016-10-18 14:45:25,forgot to include USER-NC-DUMP in PACKUSER variable,0
2b47fa6,2016-10-18 15:05:30,update Makefile.lammps and add README according to suggestions by lars pastewka,0
6e54443,2016-10-18 15:11:22,make plain nc dump style a compile time option as well,0
27796b4,2016-10-18 15:32:20,avoid distracting error output,0
5a6dea7,2016-10-18 15:36:18,Merge branch 'master' into user-nc-dump,0
7b7cb29,2016-10-18 22:26:47,add mixing for pair styles gauss and gauss/cut contributed by andrew jewett. also add support for write_data.,0
019bc0b,2016-10-19 07:39:03,fix typos in Makefile.lammps for NetCDF support,0
ccca642,2016-10-19 08:08:52,fix typo,0
efc7b23,2016-10-19 08:33:59,Merge pull request #216 from akohlmey/user-nc-dump,0
e0ed218,2016-10-19 08:36:52,Merge pull request #224 from akohlmey/get-vars,0
393337e,2016-10-19 08:37:32,Merge pull request #226 from akohlmey/pair-gauss-mixing,0
58141e0,2016-10-19 08:41:44,text edit,0
0891ed8,2016-10-19 08:56:19,Merge pull request #228 from akohlmey/correct-prd-for-bigbig,0
b0cf1de,2016-10-19 08:57:54,Merge pull request #229 from akohlmey/small-corrections,0
3d25478,2016-10-19 08:58:22,Merge branch 'master' of github.com:lammps/lammps,0
86f5b51,2016-10-19 09:05:25,recognize any word starting with FP as FPRIME style table,0
566effc,2016-10-19 09:08:20,account for new fix halt properly in PDF and online docs,0
2634468,2016-10-19 10:42:02,dead code removal,0
1a10857,2016-10-19 10:43:25,make PRD code compatible with -DLAMMPS_BIGBIG,0
ffb8eb3,2016-10-19 10:44:38,"Revert ""recognize any word starting with FP as FPRIME style table""",0
9954d5d,2016-10-19 10:47:07,forgot pair table change,0
e835992,2016-10-19 15:58:50,update packages section in manual with information about USER-NC-DUMP,0
8c3f5cb,2016-10-20 09:27:26,support generation of manual in ePUB format,0
f022f6d,2016-10-20 14:40:18,fix various formatting and broken link issues identified by ebook-convert,0
2cf77ff,2016-10-20 16:16:17,Add support for ebook generation in ePUB and mobi format,0
a957227,2016-10-20 16:27:00,"Revert ""support generation of manual in ePUB format""",0
6cd6c10,2016-10-20 19:27:18,Merge branch 'collected-small-changes' into collected-doc-fixes,0
a2e34aa,2016-10-21 11:55:36,make certain  that atom->maxspecial is incremented with extra special space,0
ed3f02f,2016-10-21 12:04:48,ignore generated PDF and ePUB files,0
6742fb6,2016-10-21 12:05:21,remove mobi file format creation from makefile and explain it in README instead,0
607246f,2016-10-21 13:25:53,ignore mobi file as well,0
991034b,2016-10-21 13:54:34,have bond style table exit when bond length is outside table range,0
db36c8b,2016-10-21 14:51:09,stop with error  if molecule command requires special bond auto-generation before box is defined,0
bc44988,2016-10-23 15:18:25,correct typo in write_dump docs,0
4f69d91,2016-10-24 08:12:08,Merge pull request #230 from akohlmey/manual-in-ebook-format,0
477ddaf,2016-10-24 08:15:08,Merge pull request #232 from akohlmey/small-bugfixes,0
ad57a17,2016-10-24 16:48:20,Add C-linkage wrapper for colvarscript (useful with ctypes),0
c243093,2016-10-24 17:05:47,Fix wall forces and subtractAppliedForce for extended-Lagrangian ABF,0
be2d155,2016-10-24 17:08:36,Minor changes and fixes not relevant to LAMMPS,0
e02505c,2016-10-24 17:11:09,Add ensemble-biased metadynamics (Fabrizio Marinelli  NIH),0
7b89e47,2016-10-24 17:12:28,apply corrections to issues reported by static code analysis,0
512c413,2016-10-24 17:13:21,whitespace cleanup,0
182141b,2016-10-24 17:13:34,Make SMP parallelism for Colvars optional,0
ba6d152,2016-10-24 17:34:28,Merge branch 'colvars-2016-10-24' of https://github.com/giacomofiorin/lammps into colvars-update,0
f8367e3,2016-10-24 17:49:53,update documentation pdf for updated colvars lib,0
9c81ad1,2016-10-25 09:45:55,doc page changes,0
eca96e2,2016-10-25 09:46:07,Merge branch 'doc',0
6b33499,2016-10-25 10:30:34,Merge pull request #231 from akohlmey/collected-doc-fixes,0
ad5f7c4,2016-10-25 10:32:41,Merge pull request #238 from giacomofiorin/colvars-2016-10-24,0
efaa8fe,2016-10-25 10:32:55,Merge pull request #239 from akohlmey/static-analysis-fixes,0
52dd9ae,2016-10-25 11:55:09,Merge branch 'master' into collected-doc-fixes,0
1a436bd,2016-10-25 11:58:42,Merge branch 'collected-doc-fixes' of github.com:akohlmey/lammps into collected-doc-fixes,0
63eada2,2016-10-25 12:12:48,fix issue with docs for orientorder/atom compute reported by @andeplane,0
d9891ab,2016-10-27 09:34:04,new library functions,0
