,File,Hash,AltAvgLineBlank,AltAvgLineCode,AltAvgLineComment,AltCountLineBlank,AltCountLineCode,AltCountLineComment,AvgCyclomatic,AvgCyclomaticModified,AvgCyclomaticStrict,AvgEssential,AvgLine,AvgLineBlank,AvgLineCode,AvgLineComment,CountDeclClass,CountDeclExecutableUnit,CountDeclFunction,CountLine,CountLineBlank,CountLineCode,CountLineCodeDecl,CountLineCodeExe,CountLineComment,CountLineInactive,CountLinePreprocessor,CountPath,CountPathLog,CountSemicolon,CountStmt,CountStmtDecl,CountStmtEmpty,CountStmtExe,Cyclomatic,CyclomaticModified,CyclomaticStrict,Essential,MaxCyclomatic,MaxCyclomaticModified,MaxCyclomaticStrict,MaxEssential,MaxNesting,RatioCommentToCode,SumCyclomatic,SumCyclomaticModified,SumCyclomaticStrict,SumEssential,human_buggy
1106,src/fe/inf_fe.C,f309109,0.0,0.0,0.0,263.0,578.0,195.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1017.0,6.0,0.0,0.0,0.0,15.0,994.0,18.0,,,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.00,0.0,0.0,0.0,0.0,1.0
1107,src/fe/fe_scalar_shape_3D.C,f309109,0.0,8.0,0.0,14.0,57.0,16.0,1.0,1.0,1.0,1.0,8.0,0.0,8.0,0.0,0.0,,5.0,86.0,14.0,55.0,37.0,5.0,16.0,0.0,2.0,,,6.0,16.0,11.0,0.0,5.0,,,,,1.0,1.0,1.0,1.0,0.0,0.29,5.0,5.0,5.0,5.0,1.0
1108,src/utils/error_vector.C,f309109,5.0,19.0,2.0,87.0,185.0,32.0,3.0,3.0,3.0,1.0,25.0,5.0,18.0,2.0,0.0,,9.0,301.0,87.0,164.0,45.0,102.0,32.0,7.0,14.0,,,91.0,121.0,40.0,1.0,80.0,,,,,5.0,5.0,6.0,1.0,3.0,0.20,29.0,29.0,30.0,9.0,1.0
1109,src/geom/cell_prism18.C,f309109,4.0,26.0,10.0,113.0,536.0,333.0,5.0,3.0,6.0,2.0,39.0,4.0,26.0,10.0,0.0,,13.0,810.0,104.0,366.0,55.0,261.0,173.0,188.0,7.0,,,164.0,241.0,23.0,0.0,218.0,,,,,13.0,6.0,15.0,11.0,2.0,0.47,69.0,36.0,78.0,37.0,1.0
1110,src/parallel/parallel_node.C,f309109,0.0,0.0,0.0,74.0,197.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,309.0,14.0,7.0,6.0,0.0,18.0,263.0,30.0,,,1.0,4.0,3.0,0.0,1.0,,,,,0.0,0.0,0.0,0.0,0.0,2.57,0.0,0.0,0.0,0.0,1.0
1111,examples/optimization/optimization_ex2/optimization_ex2.C,f309109,6.0,26.0,3.0,105.0,342.0,106.0,3.0,3.0,3.0,1.0,34.0,6.0,25.0,2.0,1.0,,11.0,540.0,103.0,317.0,109.0,179.0,103.0,7.0,24.0,,,198.0,228.0,80.0,1.0,147.0,,,,,5.0,5.0,5.0,1.0,4.0,0.32,29.0,29.0,35.0,11.0,1.0
1112,src/fe/fe_nedelec_one.C,f309109,1.0,8.0,0.0,89.0,420.0,151.0,4.0,1.0,4.0,1.0,9.0,1.0,8.0,0.0,0.0,,42.0,644.0,83.0,372.0,102.0,239.0,44.0,142.0,13.0,,,114.0,283.0,60.0,0.0,223.0,,,,,89.0,9.0,89.0,21.0,4.0,0.12,151.0,60.0,151.0,68.0,1.0
1113,src/quadrature/quadrature_gauss_1D.C,f309109,80.0,669.0,3.0,92.0,673.0,19.0,45.0,2.0,45.0,1.0,751.0,80.0,669.0,3.0,0.0,,1.0,782.0,92.0,672.0,5.0,619.0,19.0,0.0,1.0,,,573.0,620.0,2.0,0.0,618.0,,,,,45.0,2.0,45.0,1.0,1.0,0.03,45.0,2.0,45.0,1.0,1.0
1114,src/quadrature/quadrature_trap_2D.C,f309109,16.0,36.0,10.0,27.0,40.0,25.0,1.0,1.0,1.0,1.0,62.0,0.0,4.0,0.0,0.0,,1.0,91.0,11.0,7.0,5.0,0.0,15.0,56.0,3.0,,,0.0,2.0,2.0,0.0,0.0,,,,,1.0,1.0,1.0,1.0,0.0,2.14,1.0,1.0,1.0,1.0,1.0
1115,examples/miscellaneous/miscellaneous_ex9/augment_sparsity_on_interface.C,f309109,0.0,0.0,0.0,7.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,23.0,7.0,0.0,0.0,0.0,16.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.00,0.0,0.0,0.0,0.0,1.0
1116,src/fe/fe_interface.C,f309109,0.0,0.0,0.0,7.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,23.0,7.0,0.0,0.0,0.0,16.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.00,0.0,0.0,0.0,0.0,1.0
1117,src/geom/face.C,f309109,0.0,0.0,0.0,7.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,23.0,7.0,0.0,0.0,0.0,16.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.00,0.0,0.0,0.0,0.0,1.0
1118,src/geom/surface.C,f309109,0.0,0.0,0.0,7.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,23.0,7.0,0.0,0.0,0.0,16.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.00,0.0,0.0,0.0,0.0,1.0
1119,src/mesh/mesh_tetgen_interface.C,f309109,0.0,0.0,0.0,7.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,23.0,7.0,0.0,0.0,0.0,16.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.00,0.0,0.0,0.0,0.0,1.0
1120,src/mesh/mesh_triangle_interface.C,f309109,0.0,0.0,0.0,7.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,23.0,7.0,0.0,0.0,0.0,16.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.00,0.0,0.0,0.0,0.0,1.0
1121,src/solution_transfer/dtk_adapter.C,f309109,0.0,0.0,0.0,55.0,162.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,294.0,7.0,0.0,0.0,0.0,14.0,271.0,12.0,,,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.00,0.0,0.0,0.0,0.0,1.0
1122,examples/systems_of_equations/systems_of_equations_ex5/systems_of_equations_ex5.C,f309109,24.0,69.0,11.0,87.0,238.0,68.0,10.0,10.0,10.0,1.0,104.0,24.0,68.0,11.0,0.0,,3.0,392.0,87.0,210.0,81.0,148.0,68.0,1.0,27.0,,,174.0,199.0,71.0,1.0,127.0,,,,,22.0,22.0,22.0,1.0,8.0,0.32,30.0,30.0,30.0,3.0,1.0
1123,src/utils/point_locator_list.C,f309109,2.0,11.0,5.0,55.0,110.0,65.0,2.0,2.0,2.0,1.0,19.0,2.0,11.0,5.0,0.0,,9.0,228.0,55.0,106.0,28.0,53.0,65.0,0.0,4.0,,,43.0,62.0,20.0,1.0,41.0,,,,,5.0,5.0,8.0,1.0,3.0,0.61,18.0,18.0,22.0,9.0,1.0
1124,src/mesh/patch.C,f309109,4.0,17.0,3.0,70.0,159.0,50.0,3.0,3.0,3.0,1.0,22.0,3.0,13.0,3.0,0.0,,9.0,265.0,66.0,124.0,42.0,67.0,46.0,31.0,10.0,,,65.0,89.0,38.0,6.0,45.0,,,,,4.0,4.0,5.0,3.0,3.0,0.37,23.0,23.0,25.0,11.0,1.0
1125,src/mesh/mesh_triangle_wrapper.C,f309109,0.0,0.0,0.0,42.0,97.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,171.0,6.0,0.0,0.0,0.0,14.0,149.0,8.0,,,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.00,0.0,0.0,0.0,0.0,1.0
1126,src/quadrature/quadrature_jacobi.C,f309109,2.0,9.0,0.0,12.0,13.0,15.0,3.0,3.0,5.0,3.0,11.0,2.0,9.0,0.0,0.0,,1.0,40.0,12.0,12.0,4.0,6.0,15.0,0.0,1.0,,,3.0,7.0,2.0,0.0,5.0,,,,,3.0,3.0,5.0,3.0,1.0,1.25,3.0,3.0,5.0,3.0,1.0
1127,src/numerics/eigen_preconditioner.C,f309109,5.0,25.0,1.0,20.0,35.0,21.0,1.0,2.0,1.0,1.0,31.0,5.0,11.0,1.0,0.0,,1.0,75.0,20.0,16.0,7.0,4.0,21.0,8.0,11.0,,,3.0,6.0,3.0,0.0,3.0,,,,,1.0,2.0,1.0,1.0,1.0,1.31,1.0,2.0,1.0,1.0,1.0
1128,src/numerics/petsc_preconditioner.C,f309109,5.0,25.0,1.0,20.0,35.0,21.0,1.0,2.0,1.0,1.0,31.0,5.0,11.0,1.0,0.0,,1.0,75.0,20.0,16.0,7.0,4.0,21.0,8.0,11.0,,,3.0,6.0,3.0,0.0,3.0,,,,,1.0,2.0,1.0,1.0,1.0,1.31,1.0,2.0,1.0,1.0,1.0
1129,src/numerics/preconditioner.C,f309109,5.0,25.0,1.0,20.0,35.0,21.0,1.0,2.0,1.0,1.0,31.0,5.0,11.0,1.0,0.0,,1.0,75.0,20.0,16.0,7.0,4.0,21.0,8.0,11.0,,,3.0,6.0,3.0,0.0,3.0,,,,,1.0,2.0,1.0,1.0,1.0,1.31,1.0,2.0,1.0,1.0,1.0
1130,src/numerics/trilinos_preconditioner.C,f309109,5.0,25.0,1.0,20.0,35.0,21.0,1.0,2.0,1.0,1.0,31.0,5.0,11.0,1.0,0.0,,1.0,75.0,20.0,16.0,7.0,4.0,21.0,8.0,11.0,,,3.0,6.0,3.0,0.0,3.0,,,,,1.0,2.0,1.0,1.0,1.0,1.31,1.0,2.0,1.0,1.0,1.0
1131,src/fe/fe_lagrange_shape_0D.C,f309109,0.0,9.0,0.0,28.0,63.0,16.0,1.0,1.0,1.0,1.0,9.0,0.0,9.0,0.0,0.0,,5.0,106.0,28.0,61.0,37.0,10.0,16.0,0.0,2.0,,,12.0,24.0,14.0,0.0,10.0,,,,,1.0,1.0,1.0,1.0,0.0,0.26,5.0,5.0,5.0,5.0,1.0
1132,src/mesh/unstructured_mesh.C,f309109,9.0,43.0,16.0,156.0,492.0,199.0,5.0,5.0,5.0,1.0,68.0,7.0,26.0,10.0,0.0,,10.0,836.0,127.0,258.0,73.0,144.0,129.0,286.0,51.0,,,133.0,179.0,54.0,4.0,121.0,,,,,14.0,14.0,19.0,7.0,7.0,0.50,46.0,46.0,52.0,16.0,1.0
1133,src/quadrature/quadrature_gauss_lobatto_3D.C,f309109,1.0,18.0,6.0,10.0,22.0,21.0,4.0,2.0,4.0,1.0,25.0,1.0,18.0,6.0,0.0,,1.0,52.0,10.0,21.0,6.0,9.0,21.0,0.0,1.0,,,5.0,11.0,3.0,0.0,8.0,,,,,4.0,2.0,4.0,1.0,1.0,1.00,4.0,2.0,4.0,1.0,1.0
1134,src/fe/fe_szabab_shape_2D.C,f309109,0.0,0.0,0.0,338.0,966.0,185.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1432.0,9.0,0.0,0.0,0.0,18.0,1403.0,8.0,,,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.00,0.0,0.0,0.0,0.0,1.0
1135,src/quadrature/quadrature_gm.C,f309109,8.0,18.0,16.0,54.0,74.0,93.0,4.0,4.0,4.0,1.0,39.0,8.0,18.0,16.0,0.0,,4.0,214.0,54.0,73.0,27.0,45.0,93.0,0.0,1.0,,,43.0,59.0,20.0,0.0,39.0,,,,,11.0,11.0,12.0,1.0,3.0,1.27,16.0,16.0,17.0,4.0,1.0
1136,src/geom/cell_hex.C,f309109,6.0,25.0,5.0,113.0,287.0,93.0,4.0,2.0,4.0,1.0,37.0,6.0,25.0,5.0,0.0,,8.0,470.0,104.0,262.0,111.0,217.0,83.0,38.0,6.0,,,134.0,169.0,49.0,0.0,120.0,,,,,12.0,3.0,12.0,3.0,2.0,0.32,31.0,14.0,32.0,10.0,1.0
1137,src/systems/system_subset.C,f309109,0.0,4.0,0.0,16.0,16.0,18.0,1.0,1.0,1.0,1.0,4.0,0.0,4.0,0.0,0.0,,3.0,49.0,16.0,15.0,9.0,1.0,18.0,0.0,1.0,,,1.0,5.0,4.0,0.0,1.0,,,,,1.0,1.0,1.0,1.0,0.0,1.20,3.0,3.0,3.0,3.0,1.0
1138,src/solution_transfer/meshfunction_solution_transfer.C,f309109,4.0,10.0,2.0,24.0,37.0,21.0,1.0,1.0,1.0,1.0,16.0,4.0,10.0,2.0,0.0,,3.0,81.0,24.0,32.0,15.0,18.0,21.0,0.0,5.0,,,20.0,25.0,9.0,1.0,15.0,,,,,2.0,2.0,2.0,1.0,1.0,0.66,4.0,4.0,4.0,3.0,1.0
1139,src/numerics/sum_shell_matrix.C,f309109,0.0,9.0,0.0,24.0,59.0,17.0,2.0,2.0,2.0,1.0,9.0,0.0,9.0,0.0,0.0,,4.0,99.0,24.0,53.0,23.0,15.0,17.0,0.0,6.0,,,24.0,40.0,24.0,3.0,13.0,,,,,2.0,2.0,2.0,1.0,1.0,0.32,7.0,7.0,7.0,4.0,1.0
1140,src/numerics/distributed_vector.C,f309109,3.0,10.0,1.0,169.0,300.0,51.0,2.0,2.0,2.0,1.0,15.0,3.0,10.0,1.0,0.0,,24.0,515.0,169.0,285.0,102.0,157.0,51.0,0.0,15.0,,,171.0,225.0,81.0,0.0,144.0,,,,,4.0,4.0,4.0,1.0,2.0,0.18,41.0,41.0,42.0,24.0,1.0
1141,src/quadrature/quadrature_gm_2D.C,f309109,3.0,26.0,7.0,14.0,30.0,22.0,4.0,4.0,4.0,1.0,32.0,3.0,26.0,7.0,0.0,,1.0,61.0,14.0,29.0,5.0,14.0,22.0,0.0,1.0,,,4.0,11.0,2.0,0.0,9.0,,,,,4.0,4.0,4.0,1.0,2.0,0.76,4.0,4.0,4.0,1.0,1.0
1142,src/base/reference_counted_object.C,f309109,0.0,0.0,0.0,11.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,30.0,11.0,0.0,0.0,0.0,19.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.00,0.0,0.0,0.0,0.0,1.0
1143,src/systems/dg_fem_context.C,f309109,7.0,39.0,3.0,37.0,166.0,25.0,4.0,4.0,4.0,1.0,49.0,7.0,39.0,3.0,0.0,,4.0,228.0,37.0,159.0,35.0,118.0,25.0,0.0,7.0,,,84.0,99.0,23.0,0.0,76.0,,,,,5.0,5.0,5.0,1.0,2.0,0.16,14.0,14.0,14.0,4.0,1.0
1144,src/geom/cell_hex20.C,f309109,1.0,15.0,1.0,66.0,378.0,229.0,3.0,2.0,4.0,2.0,18.0,1.0,15.0,1.0,0.0,,11.0,494.0,57.0,193.0,50.0,138.0,53.0,204.0,6.0,,,85.0,117.0,19.0,0.0,98.0,,,,,6.0,6.0,17.0,6.0,2.0,0.27,28.0,27.0,39.0,24.0,1.0
1145,examples/adjoints/adjoints_ex3/adjoints_ex3.C,f309109,13.0,56.0,12.0,192.0,736.0,213.0,4.0,4.0,4.0,1.0,81.0,5.0,30.0,4.0,0.0,,12.0,1130.0,93.0,360.0,80.0,236.0,113.0,516.0,58.0,,,174.0,225.0,45.0,0.0,180.0,,,,,11.0,11.0,12.0,1.0,4.0,0.31,50.0,50.0,52.0,12.0,1.0
1146,src/utils/hashword.C,f309109,0.0,0.0,0.0,4.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,18.0,4.0,0.0,0.0,0.0,14.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.00,0.0,0.0,0.0,0.0,1.0
1147,src/apps/output_libmesh_version.C,f309109,3.0,12.0,4.0,20.0,36.0,25.0,1.0,1.0,1.0,1.0,19.0,3.0,9.0,4.0,0.0,,3.0,81.0,20.0,26.0,7.0,16.0,25.0,3.0,7.0,,,17.0,20.0,7.0,0.0,13.0,,,,,1.0,1.0,1.0,1.0,0.0,0.96,3.0,3.0,3.0,3.0,1.0
1148,src/utils/libmesh_version.C,f309109,3.0,12.0,4.0,20.0,36.0,25.0,1.0,1.0,1.0,1.0,19.0,3.0,9.0,4.0,0.0,,3.0,81.0,20.0,26.0,7.0,16.0,25.0,3.0,7.0,,,17.0,20.0,7.0,0.0,13.0,,,,,1.0,1.0,1.0,1.0,0.0,0.96,3.0,3.0,3.0,3.0,1.0
1149,src/mesh/nemesis_io.C,f309109,0.0,6.0,0.0,288.0,746.0,423.0,1.0,1.0,1.0,1.0,6.0,0.0,5.0,0.0,0.0,,13.0,1418.0,59.0,71.0,39.0,12.0,40.0,1218.0,59.0,,,13.0,28.0,16.0,0.0,12.0,,,,,1.0,1.0,1.0,1.0,0.0,0.56,13.0,13.0,13.0,13.0,1.0
1150,src/base/periodic_boundary_base.C,f309109,0.0,0.0,0.0,25.0,31.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,72.0,5.0,0.0,0.0,0.0,15.0,50.0,5.0,,,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.00,0.0,0.0,0.0,0.0,1.0
1151,src/fe/fe_map.C,f309109,12.0,58.0,17.0,319.0,1112.0,435.0,5.0,5.0,5.0,1.0,85.0,7.0,35.0,11.0,0.0,,16.0,1829.0,243.0,690.0,197.0,406.0,337.0,506.0,94.0,,,374.0,522.0,217.0,0.0,305.0,,,,,29.0,26.0,29.0,11.0,4.0,0.49,82.0,76.0,82.0,28.0,1.0
1152,src/fe/inf_fe_map.C,f309109,12.0,58.0,17.0,319.0,1112.0,435.0,5.0,5.0,5.0,1.0,85.0,7.0,35.0,11.0,0.0,,16.0,1829.0,243.0,690.0,197.0,406.0,337.0,506.0,94.0,,,374.0,522.0,217.0,0.0,305.0,,,,,29.0,26.0,29.0,11.0,4.0,0.49,82.0,76.0,82.0,28.0,1.0
1153,src/geom/cell_inf.C,f309109,0.0,0.0,0.0,5.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,19.0,5.0,0.0,0.0,0.0,14.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.00,0.0,0.0,0.0,0.0,1.0
1154,src/systems/system_subset_by_subdomain.C,f309109,1.0,13.0,0.0,27.0,154.0,24.0,2.0,2.0,2.0,1.0,14.0,1.0,13.0,0.0,0.0,,11.0,204.0,27.0,149.0,66.0,46.0,24.0,0.0,5.0,,,52.0,80.0,33.0,2.0,45.0,,,,,14.0,14.0,15.0,1.0,6.0,0.16,26.0,26.0,27.0,11.0,1.0
1155,src/base/periodic_boundary.C,f309109,0.0,0.0,0.0,27.0,35.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,78.0,5.0,0.0,0.0,0.0,15.0,56.0,5.0,,,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.00,0.0,0.0,0.0,0.0,1.0
1156,src/error_estimation/discontinuity_measure.C,f309109,7.0,23.0,8.0,48.0,106.0,51.0,3.0,3.0,3.0,1.0,37.0,7.0,23.0,8.0,0.0,,4.0,199.0,48.0,94.0,53.0,62.0,51.0,0.0,12.0,,,54.0,66.0,38.0,0.0,28.0,,,,,4.0,4.0,4.0,3.0,2.0,0.54,11.0,11.0,11.0,6.0,1.0
1157,src/numerics/dense_matrix_blas_lapack.C,f309109,2.0,8.0,8.0,207.0,397.0,516.0,1.0,1.0,1.0,1.0,18.0,2.0,8.0,8.0,0.0,,8.0,1110.0,73.0,122.0,50.0,23.0,82.0,809.0,35.0,,,48.0,85.0,67.0,0.0,18.0,,,,,3.0,3.0,3.0,1.0,1.0,0.67,11.0,11.0,11.0,8.0,1.0
1158,src/solvers/petsc_linear_solver.C,f309109,0.0,0.0,0.0,383.0,1364.0,313.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,2045.0,5.0,0.0,0.0,0.0,14.0,2024.0,112.0,,,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.00,0.0,0.0,0.0,0.0,1.0
1159,src/error_estimation/exact_error_estimator.C,f309109,6.0,25.0,7.0,119.0,353.0,115.0,4.0,4.0,5.0,1.0,38.0,6.0,21.0,7.0,0.0,,13.0,579.0,113.0,272.0,93.0,184.0,106.0,62.0,34.0,,,155.0,212.0,64.0,1.0,147.0,,,,,16.0,16.0,18.0,3.0,4.0,0.39,56.0,56.0,64.0,15.0,1.0
1160,src/fe/fe_xyz_shape_2D.C,f309109,23.0,81.0,12.0,146.0,431.0,81.0,1.0,1.0,1.0,1.0,116.0,0.0,8.0,0.0,0.0,,5.0,657.0,31.0,62.0,44.0,5.0,19.0,538.0,14.0,,,10.0,22.0,17.0,0.0,5.0,,,,,1.0,1.0,1.0,1.0,0.0,0.31,5.0,5.0,5.0,5.0,1.0
1161,src/fe/fe_monomial_shape_3D.C,f309109,50.0,160.0,12.0,319.0,917.0,81.0,1.0,1.0,1.0,1.0,222.0,1.0,9.0,1.0,0.0,,5.0,1316.0,33.0,61.0,36.0,10.0,19.0,1196.0,8.0,,,12.0,24.0,14.0,0.0,10.0,,,,,1.0,1.0,1.0,1.0,0.0,0.31,5.0,5.0,5.0,5.0,1.0
1162,src/parallel/parallel_elem.C,f309109,0.0,0.0,0.0,131.0,470.0,144.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,737.0,14.0,7.0,6.0,0.0,18.0,690.0,53.0,,,1.0,4.0,3.0,0.0,1.0,,,,,0.0,0.0,0.0,0.0,0.0,2.57,0.0,0.0,0.0,0.0,1.0
1163,src/quadrature/quadrature_build.C,f309109,14.0,53.0,0.0,43.0,120.0,17.0,7.0,2.0,7.0,1.0,67.0,13.0,27.0,0.0,0.0,,2.0,179.0,41.0,57.0,9.0,30.0,17.0,42.0,23.0,,,15.0,30.0,3.0,0.0,27.0,,,,,12.0,2.0,12.0,1.0,1.0,0.30,13.0,3.0,13.0,2.0,1.0
1164,src/fe/fe_scalar_shape_2D.C,f309109,0.0,8.0,0.0,16.0,57.0,16.0,1.0,1.0,1.0,1.0,8.0,0.0,8.0,0.0,0.0,,5.0,88.0,16.0,55.0,37.0,5.0,16.0,0.0,2.0,,,6.0,16.0,11.0,0.0,5.0,,,,,1.0,1.0,1.0,1.0,0.0,0.29,5.0,5.0,5.0,5.0,1.0
1165,src/apps/meshbcid.C,f309109,11.0,66.0,3.0,31.0,143.0,23.0,13.0,13.0,19.0,3.0,80.0,11.0,66.0,3.0,0.0,,2.0,197.0,31.0,133.0,32.0,91.0,23.0,0.0,10.0,,,72.0,99.0,25.0,1.0,73.0,,,,,25.0,25.0,37.0,6.0,4.0,0.17,26.0,26.0,38.0,7.0,1.0
1166,src/geom/node.C,f309109,2.0,9.0,0.0,27.0,31.0,20.0,2.0,2.0,2.0,1.0,11.0,2.0,9.0,0.0,0.0,,3.0,77.0,27.0,29.0,9.0,17.0,20.0,0.0,2.0,,,16.0,24.0,7.0,0.0,17.0,,,,,5.0,5.0,5.0,1.0,3.0,0.69,7.0,7.0,7.0,3.0,1.0
1167,src/parallel/parallel_node.C,f309109,2.0,9.0,0.0,27.0,31.0,20.0,2.0,2.0,2.0,1.0,11.0,2.0,9.0,0.0,0.0,,3.0,77.0,27.0,29.0,9.0,17.0,20.0,0.0,2.0,,,16.0,24.0,7.0,0.0,17.0,,,,,5.0,5.0,5.0,1.0,3.0,0.69,7.0,7.0,7.0,3.0,1.0
1168,src/utils/tree_node.C,f309109,2.0,9.0,0.0,27.0,31.0,20.0,2.0,2.0,2.0,1.0,11.0,2.0,9.0,0.0,0.0,,3.0,77.0,27.0,29.0,9.0,17.0,20.0,0.0,2.0,,,16.0,24.0,7.0,0.0,17.0,,,,,5.0,5.0,5.0,1.0,3.0,0.69,7.0,7.0,7.0,3.0,1.0
1169,examples/miscellaneous/miscellaneous_ex7/biharmonic.C,f309109,6.0,28.0,4.0,77.0,226.0,32.0,5.0,4.0,5.0,1.0,37.0,5.0,22.0,4.0,0.0,,8.0,331.0,72.0,178.0,25.0,143.0,32.0,44.0,9.0,,,115.0,153.0,20.0,0.0,133.0,,,,,20.0,18.0,23.0,1.0,2.0,0.18,36.0,34.0,39.0,8.0,1.0
1170,src/fe/inf_fe_base_radial.C,f309109,0.0,0.0,0.0,43.0,83.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,163.0,6.0,0.0,0.0,0.0,15.0,140.0,7.0,,,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.00,0.0,0.0,0.0,0.0,1.0
1171,src/quadrature/quadrature_trap_1D.C,f309109,3.0,11.0,2.0,14.0,15.0,17.0,1.0,1.0,1.0,1.0,16.0,3.0,11.0,2.0,0.0,,1.0,45.0,14.0,14.0,5.0,7.0,17.0,0.0,1.0,,,7.0,9.0,2.0,0.0,7.0,,,,,1.0,1.0,1.0,1.0,0.0,1.21,1.0,1.0,1.0,1.0,1.0
1172,examples/fem_system/fem_system_ex2/nonlinear_neohooke_cc.C,f309109,3.0,14.0,0.0,37.0,100.0,15.0,2.0,2.0,2.0,1.0,17.0,3.0,14.0,0.0,0.0,,7.0,152.0,37.0,99.0,31.0,65.0,15.0,0.0,1.0,,,72.0,86.0,26.0,0.0,60.0,,,,,4.0,4.0,4.0,1.0,3.0,0.15,14.0,14.0,14.0,7.0,1.0
1173,src/fe/fe_bernstein_shape_3D.C,f309109,0.0,0.0,0.0,353.0,1375.0,1286.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,3010.0,7.0,0.0,0.0,0.0,16.0,2985.0,9.0,,,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.00,0.0,0.0,0.0,0.0,1.0
1174,src/utils/perf_log.C,f309109,6.0,33.0,7.0,123.0,440.0,109.0,4.0,4.0,4.0,1.0,46.0,6.0,32.0,7.0,0.0,,13.0,671.0,123.0,421.0,71.0,326.0,109.0,4.0,15.0,,,142.0,189.0,54.0,0.0,135.0,,,,,12.0,12.0,13.0,4.0,5.0,0.26,47.0,47.0,48.0,16.0,1.0
1175,src/systems/diff_context.C,f309109,2.0,13.0,2.0,44.0,126.0,29.0,3.0,3.0,3.0,1.0,17.0,2.0,13.0,2.0,0.0,,9.0,198.0,44.0,122.0,38.0,70.0,29.0,0.0,4.0,,,68.0,96.0,25.0,1.0,70.0,,,,,10.0,10.0,10.0,1.0,4.0,0.24,27.0,27.0,27.0,9.0,1.0
