,File,Hash,AltAvgLineBlank,AltAvgLineCode,AltAvgLineComment,AltCountLineBlank,AltCountLineCode,AltCountLineComment,AvgCyclomatic,AvgCyclomaticModified,AvgCyclomaticStrict,AvgEssential,AvgLine,AvgLineBlank,AvgLineCode,AvgLineComment,CountDeclClass,CountDeclExecutableUnit,CountDeclFunction,CountLine,CountLineBlank,CountLineCode,CountLineCodeDecl,CountLineCodeExe,CountLineComment,CountLineInactive,CountLinePreprocessor,CountPath,CountPathLog,CountSemicolon,CountStmt,CountStmtDecl,CountStmtEmpty,CountStmtExe,Cyclomatic,CyclomaticModified,CyclomaticStrict,Essential,MaxCyclomatic,MaxCyclomaticModified,MaxCyclomaticStrict,MaxEssential,MaxNesting,RatioCommentToCode,SumCyclomatic,SumCyclomaticModified,SumCyclomaticStrict,SumEssential,human_buggy
5195,contrib/netcdf/4.2.1.1/nc_test4/tst_vl.c,32e7709,15.0,175.0,12.0,19.0,185.0,25.0,81.0,81.0,103.0,16.0,202.0,15.0,175.0,12.0,0.0,,1.0,229.0,19.0,175.0,26.0,122.0,25.0,0.0,10.0,,,150.0,231.0,25.0,0.0,206.0,,,,,81.0,81.0,103.0,16.0,3.0,0.14,81.0,81.0,103.0,16.0,1.0
5196,contrib/netcdf/4.3.1/nc_test4/tst_vl.c,32e7709,15.0,175.0,12.0,19.0,185.0,25.0,81.0,81.0,103.0,16.0,202.0,15.0,175.0,12.0,0.0,,1.0,229.0,19.0,175.0,26.0,122.0,25.0,0.0,10.0,,,150.0,231.0,25.0,0.0,206.0,,,,,81.0,81.0,103.0,16.0,3.0,0.14,81.0,81.0,103.0,16.0,1.0
5197,contrib/netcdf/4.2.1.1/nc_test4/tst_parallel2.c,32e7709,37.0,126.0,47.0,42.0,140.0,54.0,25.0,25.0,28.0,4.0,198.0,37.0,70.0,47.0,0.0,,1.0,223.0,42.0,70.0,15.0,48.0,54.0,33.0,38.0,,,54.0,79.0,14.0,0.0,65.0,,,,,25.0,25.0,28.0,4.0,3.0,0.77,25.0,25.0,28.0,4.0,1.0
5198,contrib/netcdf/4.3.1/nc_test/tst_parallel2.c,32e7709,37.0,126.0,47.0,42.0,140.0,54.0,25.0,25.0,28.0,4.0,198.0,37.0,70.0,47.0,0.0,,1.0,223.0,42.0,70.0,15.0,48.0,54.0,33.0,38.0,,,54.0,79.0,14.0,0.0,65.0,,,,,25.0,25.0,28.0,4.0,3.0,0.77,25.0,25.0,28.0,4.0,1.0
5199,examples/reduced_basis/reduced_basis_ex4/reduced_basis_ex4.C,32e7709,29.0,108.0,36.0,41.0,119.0,69.0,5.0,5.0,5.0,1.0,169.0,29.0,79.0,33.0,0.0,,1.0,225.0,41.0,80.0,22.0,60.0,66.0,15.0,28.0,,,58.0,64.0,21.0,0.0,43.0,,,,,5.0,5.0,5.0,1.0,2.0,0.82,5.0,5.0,5.0,1.0,1.0
5200,examples/adjoints/adjoints_ex5/heatsystem.C,32e7709,10.0,21.0,7.0,54.0,98.0,41.0,3.0,3.0,4.0,1.0,37.0,10.0,21.0,7.0,0.0,,4.0,192.0,54.0,84.0,25.0,60.0,41.0,0.0,14.0,,,63.0,76.0,24.0,1.0,51.0,,,,,7.0,7.0,8.0,1.0,4.0,0.49,13.0,13.0,14.0,4.0,1.0
5201,examples/fem_system/fem_system_ex4/heatsystem.C,32e7709,10.0,21.0,7.0,54.0,98.0,41.0,3.0,3.0,4.0,1.0,37.0,10.0,21.0,7.0,0.0,,4.0,192.0,54.0,84.0,25.0,60.0,41.0,0.0,14.0,,,63.0,76.0,24.0,1.0,51.0,,,,,7.0,7.0,8.0,1.0,4.0,0.49,13.0,13.0,14.0,4.0,1.0
5202,src/fe/fe_szabab.C,32e7709,0.0,0.0,0.0,294.0,888.0,148.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1318.0,6.0,0.0,0.0,0.0,15.0,1295.0,9.0,,,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.00,0.0,0.0,0.0,0.0,1.0
5203,contrib/qhull/2012.1/src/qhulltest/QhullFacetList_test.cpp,32e7709,0.0,17.0,1.0,15.0,146.0,28.0,1.0,1.0,1.0,1.0,17.0,0.0,17.0,1.0,1.0,,7.0,172.0,15.0,137.0,55.0,75.0,28.0,0.0,9.0,,,101.0,114.0,53.0,0.0,61.0,,,,,1.0,1.0,1.0,1.0,0.0,0.20,7.0,7.0,7.0,7.0,1.0
5204,contrib/qhull/2012.1/src/libqhullcpp/RoadLogEvent.cpp,32e7709,0.0,44.0,1.0,11.0,103.0,17.0,13.0,9.0,13.0,1.0,44.0,0.0,44.0,1.0,0.0,,2.0,122.0,11.0,94.0,12.0,65.0,17.0,0.0,9.0,,,42.0,73.0,13.0,0.0,60.0,,,,,23.0,16.0,24.0,1.0,4.0,0.18,25.0,18.0,26.0,2.0,1.0
5205,examples/fem_system/fem_system_ex3/fem_system_ex3.C,32e7709,40.0,162.0,43.0,52.0,177.0,69.0,15.0,15.0,21.0,1.0,241.0,35.0,130.0,35.0,0.0,,1.0,294.0,47.0,131.0,22.0,95.0,61.0,37.0,20.0,,,71.0,87.0,20.0,1.0,66.0,,,,,15.0,15.0,21.0,1.0,4.0,0.47,15.0,15.0,21.0,1.0,1.0
5206,src/mesh/abaqus_io.C,32e7709,10.0,36.0,22.0,226.0,560.0,368.0,6.0,6.0,6.0,2.0,66.0,10.0,36.0,22.0,0.0,,15.0,1115.0,226.0,549.0,171.0,331.0,368.0,0.0,11.0,,,275.0,366.0,140.0,2.0,224.0,,,,,18.0,18.0,22.0,8.0,5.0,0.67,87.0,87.0,95.0,31.0,1.0
5207,src/fe/fe_clough_shape_2D.C,32e7709,17.0,207.0,22.0,195.0,1910.0,229.0,43.0,12.0,43.0,42.0,247.0,17.0,207.0,22.0,0.0,,9.0,2332.0,195.0,1908.0,221.0,1586.0,229.0,0.0,2.0,,,682.0,1172.0,184.0,0.0,988.0,,,,,148.0,41.0,148.0,148.0,3.0,0.12,385.0,112.0,387.0,379.0,1.0
5208,contrib/netcdf/4.2.1.1/libsrc/putget.c,32e7709,8.0,36.0,3.0,1074.0,4060.0,419.0,9.0,8.0,10.0,5.0,45.0,8.0,35.0,3.0,0.0,,100.0,5366.0,955.0,3526.0,1039.0,2525.0,378.0,632.0,57.0,,,2080.0,2778.0,746.0,252.0,1780.0,,,,,48.0,22.0,48.0,46.0,5.0,0.11,879.0,792.0,976.0,577.0,1.0
5209,contrib/netcdf/4.2.1.1/nctest/vputget.c,32e7709,8.0,36.0,3.0,1074.0,4060.0,419.0,9.0,8.0,10.0,5.0,45.0,8.0,35.0,3.0,0.0,,100.0,5366.0,955.0,3526.0,1039.0,2525.0,378.0,632.0,57.0,,,2080.0,2778.0,746.0,252.0,1780.0,,,,,48.0,22.0,48.0,46.0,5.0,0.11,879.0,792.0,976.0,577.0,1.0
5210,contrib/netcdf/4.3.1/libsrc/putget.c,32e7709,8.0,36.0,3.0,1074.0,4060.0,419.0,9.0,8.0,10.0,5.0,45.0,8.0,35.0,3.0,0.0,,100.0,5366.0,955.0,3526.0,1039.0,2525.0,378.0,632.0,57.0,,,2080.0,2778.0,746.0,252.0,1780.0,,,,,48.0,22.0,48.0,46.0,5.0,0.11,879.0,792.0,976.0,577.0,1.0
5211,contrib/netcdf/4.3.1/nctest/vputget.c,32e7709,8.0,36.0,3.0,1074.0,4060.0,419.0,9.0,8.0,10.0,5.0,45.0,8.0,35.0,3.0,0.0,,100.0,5366.0,955.0,3526.0,1039.0,2525.0,378.0,632.0,57.0,,,2080.0,2778.0,746.0,252.0,1780.0,,,,,48.0,22.0,48.0,46.0,5.0,0.11,879.0,792.0,976.0,577.0,1.0
5212,contrib/netcdf/4.2.1.1/oc/daptab.c,32e7709,22.0,108.0,40.0,317.0,1606.0,534.0,24.0,12.0,26.0,16.0,147.0,22.0,81.0,39.0,0.0,,9.0,2225.0,309.0,996.0,336.0,838.0,501.0,173.0,544.0,,,500.0,698.0,82.0,8.0,608.0,,,,,174.0,74.0,180.0,125.0,5.0,0.50,219.0,111.0,232.0,148.0,1.0
5213,contrib/netcdf/4.3.1/oc2/daptab.c,32e7709,22.0,108.0,40.0,317.0,1606.0,534.0,24.0,12.0,26.0,16.0,147.0,22.0,81.0,39.0,0.0,,9.0,2225.0,309.0,996.0,336.0,838.0,501.0,173.0,544.0,,,500.0,698.0,82.0,8.0,608.0,,,,,174.0,74.0,180.0,125.0,5.0,0.50,219.0,111.0,232.0,148.0,1.0
5214,src/base/dof_object.C,32e7709,6.0,23.0,5.0,144.0,319.0,91.0,2.0,2.0,3.0,1.0,34.0,4.0,14.0,4.0,0.0,,13.0,553.0,114.0,188.0,61.0,113.0,82.0,127.0,43.0,,,93.0,122.0,35.0,0.0,87.0,,,,,8.0,8.0,8.0,3.0,2.0,0.44,30.0,30.0,34.0,15.0,1.0
5215,contrib/qhull/2012.1/src/libqhullcpp/Coordinates.cpp,32e7709,0.0,10.0,0.0,26.0,150.0,31.0,2.0,2.0,2.0,1.0,10.0,0.0,10.0,0.0,0.0,,13.0,184.0,26.0,136.0,43.0,55.0,31.0,0.0,14.0,,,52.0,88.0,35.0,1.0,52.0,,,,,6.0,6.0,6.0,4.0,3.0,0.23,30.0,30.0,32.0,19.0,1.0
5216,contrib/qhull/2012.1/src/libqhullcpp/PointCoordinates.cpp,32e7709,0.0,10.0,0.0,26.0,150.0,31.0,2.0,2.0,2.0,1.0,10.0,0.0,10.0,0.0,0.0,,13.0,184.0,26.0,136.0,43.0,55.0,31.0,0.0,14.0,,,52.0,88.0,35.0,1.0,52.0,,,,,6.0,6.0,6.0,4.0,3.0,0.23,30.0,30.0,32.0,19.0,1.0
5217,contrib/netcdf/4.2.1.1/ncgen3/load.c,32e7709,3.0,65.0,3.0,40.0,469.0,56.0,12.0,7.0,12.0,1.0,70.0,3.0,65.0,3.0,0.0,,7.0,550.0,40.0,459.0,68.0,348.0,56.0,0.0,10.0,,,270.0,360.0,44.0,1.0,315.0,,,,,34.0,17.0,34.0,3.0,4.0,0.12,82.0,51.0,86.0,11.0,1.0
5218,contrib/netcdf/4.3.1/ncgen3/load.c,32e7709,3.0,65.0,3.0,40.0,469.0,56.0,12.0,7.0,12.0,1.0,70.0,3.0,65.0,3.0,0.0,,7.0,550.0,40.0,459.0,68.0,348.0,56.0,0.0,10.0,,,270.0,360.0,44.0,1.0,315.0,,,,,34.0,17.0,34.0,3.0,4.0,0.12,82.0,51.0,86.0,11.0,1.0
5219,src/fe/inf_fe_jacobi_30_00_eval.C,32e7709,0.0,0.0,0.0,64.0,392.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,475.0,5.0,0.0,0.0,0.0,15.0,453.0,4.0,,,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.00,0.0,0.0,0.0,0.0,1.0
5220,examples/adaptivity/adaptivity_ex3/adaptivity_ex3.C,32e7709,28.0,82.0,59.0,143.0,369.0,309.0,4.0,4.0,4.0,1.0,167.0,5.0,16.0,7.0,0.0,,4.0,805.0,51.0,78.0,37.0,38.0,99.0,560.0,41.0,,,34.0,47.0,24.0,0.0,23.0,,,,,9.0,9.0,9.0,1.0,2.0,1.27,17.0,17.0,17.0,4.0,1.0
5221,src/geom/cell_pyramid13.C,32e7709,2.0,15.0,1.0,65.0,193.0,48.0,4.0,2.0,4.0,1.0,18.0,2.0,15.0,1.0,0.0,,11.0,286.0,65.0,188.0,53.0,123.0,48.0,0.0,5.0,,,55.0,108.0,19.0,0.0,89.0,,,,,13.0,5.0,13.0,4.0,2.0,0.26,47.0,24.0,47.0,20.0,1.0
5222,src/error_estimation/weighted_patch_recovery_estimator.C,32e7709,64.0,285.0,83.0,140.0,590.0,186.0,43.0,43.0,73.0,4.0,425.0,61.0,222.0,80.0,0.0,,2.0,897.0,133.0,447.0,107.0,311.0,179.0,100.0,71.0,,,241.0,327.0,95.0,1.0,231.0,,,,,82.0,82.0,140.0,7.0,6.0,0.40,85.0,85.0,145.0,8.0,1.0
5223,contrib/netcdf/4.2.1.1/libdispatch/dvarget.c,32e7709,1.0,13.0,1.0,136.0,1112.0,377.0,3.0,3.0,3.0,1.0,15.0,1.0,13.0,1.0,0.0,,80.0,1609.0,134.0,1019.0,463.0,448.0,376.0,67.0,29.0,,,479.0,695.0,277.0,3.0,415.0,,,,,36.0,36.0,46.0,25.0,4.0,0.37,225.0,225.0,241.0,130.0,1.0
5224,contrib/netcdf/4.3.1/libdispatch/dvarget.c,32e7709,1.0,13.0,1.0,136.0,1112.0,377.0,3.0,3.0,3.0,1.0,15.0,1.0,13.0,1.0,0.0,,80.0,1609.0,134.0,1019.0,463.0,448.0,376.0,67.0,29.0,,,479.0,695.0,277.0,3.0,415.0,,,,,36.0,36.0,46.0,25.0,4.0,0.37,225.0,225.0,241.0,130.0,1.0
5225,tests/numerics/vector_value_test.C,32e7709,0.0,0.0,0.0,13.0,32.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,,0.0,46.0,13.0,22.0,15.0,0.0,1.0,0.0,10.0,,,118.0,119.0,118.0,0.0,1.0,,,,,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,1.0
5226,contrib/fparser/examples/perfjit.cc,32e7709,3.0,17.0,1.0,23.0,91.0,9.0,3.0,3.0,3.0,1.0,21.0,3.0,16.0,1.0,0.0,,5.0,123.0,23.0,82.0,30.0,60.0,9.0,1.0,8.0,,,50.0,63.0,16.0,0.0,47.0,,,,,7.0,7.0,7.0,1.0,3.0,0.11,13.0,13.0,13.0,5.0,1.0
5227,contrib/qhull/2012.1/src/qhulltest/QhullPointSet_test.cpp,32e7709,1.0,29.0,3.0,33.0,318.0,51.0,1.0,1.0,1.0,1.0,31.0,1.0,29.0,3.0,1.0,,10.0,370.0,33.0,308.0,93.0,222.0,51.0,0.0,10.0,,,258.0,272.0,86.0,0.0,186.0,,,,,1.0,1.0,1.0,1.0,0.0,0.17,10.0,10.0,10.0,10.0,1.0
5228,src/reduced_basis/rb_parametrized.C,32e7709,2.0,13.0,1.0,96.0,375.0,40.0,3.0,3.0,3.0,1.0,16.0,2.0,13.0,1.0,0.0,,28.0,508.0,96.0,370.0,115.0,196.0,40.0,0.0,5.0,,,183.0,252.0,89.0,8.0,155.0,,,,,6.0,6.0,9.0,1.0,3.0,0.11,72.0,72.0,76.0,28.0,1.0
5229,src/mesh/mesh_smoother.C,32e7709,0.0,0.0,0.0,6.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,21.0,6.0,0.0,0.0,0.0,15.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.00,0.0,0.0,0.0,0.0,1.0
5230,contrib/qhull/2012.1/src/qhulltest/QhullHyperplane_test.cpp,32e7709,1.0,27.0,2.0,34.0,358.0,46.0,1.0,1.0,1.0,1.0,29.0,1.0,27.0,2.0,1.0,,12.0,412.0,34.0,346.0,109.0,235.0,46.0,0.0,12.0,,,280.0,300.0,102.0,1.0,197.0,,,,,2.0,2.0,2.0,1.0,1.0,0.13,14.0,14.0,14.0,12.0,1.0
5231,src/fe/fe_monomial.C,32e7709,2.0,9.0,1.0,89.0,280.0,60.0,5.0,1.0,5.0,2.0,11.0,2.0,9.0,1.0,0.0,,29.0,418.0,87.0,272.0,67.0,204.0,57.0,7.0,6.0,,,85.0,239.0,47.0,0.0,192.0,,,,,110.0,8.0,110.0,31.0,3.0,0.21,142.0,40.0,142.0,59.0,1.0
5232,contrib/netcdf/4.2.1.1/h5_test/tst_h_dimscales1.c,32e7709,8.0,53.0,10.0,10.0,57.0,20.0,16.0,16.0,24.0,1.0,71.0,8.0,44.0,10.0,0.0,,1.0,87.0,10.0,44.0,7.0,35.0,20.0,0.0,13.0,,,24.0,40.0,6.0,0.0,34.0,,,,,16.0,16.0,24.0,1.0,1.0,0.45,16.0,16.0,24.0,1.0,1.0
5233,contrib/netcdf/4.3.1/h5_test/tst_h_dimscales1.c,32e7709,8.0,53.0,10.0,10.0,57.0,20.0,16.0,16.0,24.0,1.0,71.0,8.0,44.0,10.0,0.0,,1.0,87.0,10.0,44.0,7.0,35.0,20.0,0.0,13.0,,,24.0,40.0,6.0,0.0,34.0,,,,,16.0,16.0,24.0,1.0,1.0,0.45,16.0,16.0,24.0,1.0,1.0
5234,examples/adjoints/adjoints_ex3/H-qoi.C,32e7709,9.0,21.0,10.0,32.0,66.0,37.0,3.0,3.0,3.0,1.0,38.0,9.0,21.0,10.0,0.0,,3.0,127.0,32.0,65.0,24.0,40.0,37.0,0.0,1.0,,,40.0,51.0,24.0,0.0,27.0,,,,,5.0,5.0,5.0,1.0,4.0,0.57,10.0,10.0,10.0,3.0,1.0
5235,contrib/netcdf/4.3.1/nc_test4/tst_h_scalar.c,32e7709,26.0,78.0,14.0,84.0,247.0,50.0,47.0,47.0,47.0,1.0,118.0,26.0,78.0,14.0,0.0,,3.0,381.0,84.0,234.0,32.0,192.0,50.0,0.0,13.0,,,213.0,355.0,29.0,0.0,326.0,,,,,69.0,69.0,69.0,1.0,1.0,0.21,142.0,142.0,142.0,3.0,1.0
5236,contrib/netcdf/4.3.1/ncdump/tst_h_scalar.c,32e7709,26.0,78.0,14.0,84.0,247.0,50.0,47.0,47.0,47.0,1.0,118.0,26.0,78.0,14.0,0.0,,3.0,381.0,84.0,234.0,32.0,192.0,50.0,0.0,13.0,,,213.0,355.0,29.0,0.0,326.0,,,,,69.0,69.0,69.0,1.0,1.0,0.21,142.0,142.0,142.0,3.0,1.0
5237,src/mesh/diva_io.C,32e7709,27.0,116.0,33.0,66.0,240.0,84.0,21.0,21.0,24.0,1.0,175.0,27.0,116.0,33.0,0.0,,2.0,389.0,66.0,234.0,31.0,177.0,84.0,0.0,6.0,,,68.0,111.0,26.0,0.0,85.0,,,,,40.0,40.0,46.0,1.0,5.0,0.36,42.0,42.0,48.0,2.0,1.0
5238,contrib/netcdf/4.2.1.1/libsrc/nc.c,32e7709,0.0,12.0,1.0,10.0,79.0,17.0,3.0,3.0,3.0,1.0,13.0,0.0,10.0,1.0,0.0,,5.0,103.0,10.0,52.0,13.0,30.0,17.0,7.0,23.0,,,23.0,37.0,8.0,0.0,29.0,,,,,4.0,4.0,4.0,3.0,1.0,0.33,14.0,14.0,15.0,7.0,1.0
5239,contrib/netcdf/4.2.1.1/libsrc4/ncfunc.c,32e7709,0.0,12.0,1.0,10.0,79.0,17.0,3.0,3.0,3.0,1.0,13.0,0.0,10.0,1.0,0.0,,5.0,103.0,10.0,52.0,13.0,30.0,17.0,7.0,23.0,,,23.0,37.0,8.0,0.0,29.0,,,,,4.0,4.0,4.0,3.0,1.0,0.33,14.0,14.0,15.0,7.0,1.0
5240,contrib/netcdf/4.2.1.1/nc_test/t_nc.c,32e7709,0.0,12.0,1.0,10.0,79.0,17.0,3.0,3.0,3.0,1.0,13.0,0.0,10.0,1.0,0.0,,5.0,103.0,10.0,52.0,13.0,30.0,17.0,7.0,23.0,,,23.0,37.0,8.0,0.0,29.0,,,,,4.0,4.0,4.0,3.0,1.0,0.33,14.0,14.0,15.0,7.0,1.0
5241,contrib/netcdf/4.2.1.1/nc_test4/tst_sync.c,32e7709,0.0,12.0,1.0,10.0,79.0,17.0,3.0,3.0,3.0,1.0,13.0,0.0,10.0,1.0,0.0,,5.0,103.0,10.0,52.0,13.0,30.0,17.0,7.0,23.0,,,23.0,37.0,8.0,0.0,29.0,,,,,4.0,4.0,4.0,3.0,1.0,0.33,14.0,14.0,15.0,7.0,1.0
5242,contrib/netcdf/4.2.1.1/ncgen/genc.c,32e7709,0.0,12.0,1.0,10.0,79.0,17.0,3.0,3.0,3.0,1.0,13.0,0.0,10.0,1.0,0.0,,5.0,103.0,10.0,52.0,13.0,30.0,17.0,7.0,23.0,,,23.0,37.0,8.0,0.0,29.0,,,,,4.0,4.0,4.0,3.0,1.0,0.33,14.0,14.0,15.0,7.0,1.0
5243,contrib/netcdf/4.3.1/libdispatch/nc.c,32e7709,0.0,12.0,1.0,10.0,79.0,17.0,3.0,3.0,3.0,1.0,13.0,0.0,10.0,1.0,0.0,,5.0,103.0,10.0,52.0,13.0,30.0,17.0,7.0,23.0,,,23.0,37.0,8.0,0.0,29.0,,,,,4.0,4.0,4.0,3.0,1.0,0.33,14.0,14.0,15.0,7.0,1.0
5244,contrib/netcdf/4.3.1/libsrc4/ncfunc.c,32e7709,0.0,12.0,1.0,10.0,79.0,17.0,3.0,3.0,3.0,1.0,13.0,0.0,10.0,1.0,0.0,,5.0,103.0,10.0,52.0,13.0,30.0,17.0,7.0,23.0,,,23.0,37.0,8.0,0.0,29.0,,,,,4.0,4.0,4.0,3.0,1.0,0.33,14.0,14.0,15.0,7.0,1.0
5245,contrib/netcdf/4.3.1/nc_test/t_nc.c,32e7709,0.0,12.0,1.0,10.0,79.0,17.0,3.0,3.0,3.0,1.0,13.0,0.0,10.0,1.0,0.0,,5.0,103.0,10.0,52.0,13.0,30.0,17.0,7.0,23.0,,,23.0,37.0,8.0,0.0,29.0,,,,,4.0,4.0,4.0,3.0,1.0,0.33,14.0,14.0,15.0,7.0,1.0
5246,contrib/netcdf/4.3.1/nc_test4/tst_sync.c,32e7709,0.0,12.0,1.0,10.0,79.0,17.0,3.0,3.0,3.0,1.0,13.0,0.0,10.0,1.0,0.0,,5.0,103.0,10.0,52.0,13.0,30.0,17.0,7.0,23.0,,,23.0,37.0,8.0,0.0,29.0,,,,,4.0,4.0,4.0,3.0,1.0,0.33,14.0,14.0,15.0,7.0,1.0
5247,contrib/netcdf/4.3.1/ncgen/genc.c,32e7709,0.0,12.0,1.0,10.0,79.0,17.0,3.0,3.0,3.0,1.0,13.0,0.0,10.0,1.0,0.0,,5.0,103.0,10.0,52.0,13.0,30.0,17.0,7.0,23.0,,,23.0,37.0,8.0,0.0,29.0,,,,,4.0,4.0,4.0,3.0,1.0,0.33,14.0,14.0,15.0,7.0,1.0
5248,contrib/qhull/2012.1/src/libqhull/global.c,32e7709,1.0,81.0,3.0,61.0,1665.0,472.0,20.0,15.0,26.0,5.0,83.0,1.0,78.0,3.0,0.0,,20.0,2127.0,56.0,1563.0,59.0,1346.0,426.0,121.0,25.0,,,978.0,1375.0,59.0,28.0,1288.0,,,,,200.0,96.0,238.0,61.0,9.0,0.27,394.0,290.0,527.0,104.0,1.0
5249,src/numerics/dense_vector_base.C,32e7709,6.0,18.0,4.0,21.0,37.0,23.0,2.0,2.0,2.0,1.0,28.0,4.0,11.0,3.0,0.0,,1.0,79.0,19.0,24.0,9.0,8.0,22.0,9.0,8.0,,,9.0,24.0,19.0,0.0,5.0,,,,,2.0,2.0,2.0,1.0,1.0,0.92,2.0,2.0,2.0,1.0,1.0
5250,src/utils/utility.C,32e7709,6.0,25.0,2.0,32.0,61.0,26.0,1.0,1.0,1.0,1.0,33.0,6.0,18.0,2.0,0.0,,1.0,117.0,22.0,21.0,7.0,14.0,26.0,35.0,15.0,,,6.0,8.0,5.0,0.0,3.0,,,,,1.0,1.0,1.0,1.0,0.0,1.24,1.0,1.0,1.0,1.0,1.0
5251,src/solvers/laspack_linear_solver.C,32e7709,0.0,0.0,0.0,95.0,349.0,110.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,540.0,7.0,0.0,0.0,0.0,14.0,517.0,6.0,,,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.00,0.0,0.0,0.0,0.0,1.0
5252,contrib/netcdf/4.3.1/ncgen/nc_iter.c,32e7709,1.0,19.0,3.0,23.0,183.0,57.0,4.0,4.0,4.0,1.0,20.0,1.0,19.0,3.0,0.0,,9.0,243.0,23.0,180.0,58.0,99.0,57.0,0.0,3.0,,,113.0,146.0,31.0,5.0,110.0,,,,,8.0,8.0,8.0,3.0,3.0,0.32,34.0,34.0,34.0,11.0,1.0
5253,src/apps/solution_components.C,32e7709,40.0,106.0,10.0,49.0,113.0,26.0,8.0,8.0,8.0,1.0,156.0,40.0,106.0,10.0,0.0,,1.0,187.0,49.0,107.0,51.0,76.0,26.0,0.0,6.0,,,73.0,82.0,39.0,2.0,41.0,,,,,8.0,8.0,8.0,1.0,3.0,0.24,8.0,8.0,8.0,1.0,1.0
5254,src/partitioning/sfc_partitioner.C,32e7709,38.0,83.0,23.0,50.0,100.0,41.0,2.0,2.0,2.0,1.0,144.0,8.0,16.0,3.0,0.0,,1.0,190.0,20.0,19.0,6.0,9.0,21.0,120.0,13.0,,,7.0,10.0,3.0,0.0,7.0,,,,,2.0,2.0,2.0,1.0,1.0,1.11,2.0,2.0,2.0,1.0,1.0
5255,src/numerics/dense_submatrix.C,32e7709,2.0,5.0,7.0,22.0,20.0,33.0,1.0,1.0,1.0,1.0,14.0,2.0,5.0,7.0,0.0,,1.0,74.0,22.0,16.0,10.0,1.0,33.0,1.0,3.0,,,5.0,12.0,11.0,0.0,1.0,,,,,1.0,1.0,1.0,1.0,0.0,2.06,1.0,1.0,1.0,1.0,1.0
5256,contrib/qhull/2012.1/src/libqhullcpp/QhullFacetList.cpp,32e7709,0.0,11.0,0.0,22.0,130.0,31.0,3.0,3.0,3.0,1.0,11.0,0.0,11.0,0.0,0.0,,9.0,164.0,22.0,113.0,38.0,46.0,29.0,2.0,17.0,,,57.0,91.0,37.0,0.0,54.0,,,,,4.0,4.0,5.0,4.0,2.0,0.26,24.0,24.0,28.0,12.0,1.0
5257,src/fe/fe_transformation_base.C,32e7709,5.0,29.0,14.0,13.0,39.0,28.0,17.0,2.0,17.0,1.0,40.0,5.0,29.0,14.0,0.0,,1.0,71.0,13.0,35.0,5.0,24.0,28.0,0.0,4.0,,,8.0,27.0,4.0,0.0,23.0,,,,,17.0,2.0,17.0,1.0,1.0,0.80,17.0,2.0,17.0,1.0,1.0
5258,src/fe/fe_hermite_shape_0D.C,32e7709,0.0,9.0,0.0,28.0,63.0,16.0,1.0,1.0,1.0,1.0,9.0,0.0,9.0,0.0,0.0,,5.0,106.0,28.0,61.0,37.0,10.0,16.0,0.0,2.0,,,12.0,24.0,14.0,0.0,10.0,,,,,1.0,1.0,1.0,1.0,0.0,0.26,5.0,5.0,5.0,5.0,1.0
5259,contrib/qhull/2012.1/src/libqhull/libqhull.c,32e7709,1.0,69.0,4.0,43.0,967.0,451.0,20.0,20.0,26.0,4.0,71.0,1.0,66.0,4.0,0.0,,14.0,1401.0,43.0,929.0,68.0,748.0,451.0,21.0,17.0,,,639.0,897.0,68.0,107.0,722.0,,,,,62.0,62.0,74.0,17.0,8.0,0.49,280.0,280.0,360.0,63.0,1.0
5260,contrib/netcdf/4.2.1.1/ncdump/chunkspec.c,32e7709,1.0,31.0,6.0,9.0,103.0,46.0,6.0,6.0,9.0,5.0,33.0,1.0,31.0,6.0,0.0,,3.0,144.0,9.0,97.0,26.0,62.0,46.0,0.0,6.0,,,67.0,86.0,22.0,3.0,61.0,,,,,15.0,15.0,23.0,13.0,4.0,0.47,19.0,19.0,27.0,17.0,1.0
5261,contrib/netcdf/4.3.1/ncdump/chunkspec.c,32e7709,1.0,31.0,6.0,9.0,103.0,46.0,6.0,6.0,9.0,5.0,33.0,1.0,31.0,6.0,0.0,,3.0,144.0,9.0,97.0,26.0,62.0,46.0,0.0,6.0,,,67.0,86.0,22.0,3.0,61.0,,,,,15.0,15.0,23.0,13.0,4.0,0.47,19.0,19.0,27.0,17.0,1.0
