,File,Hash,AltAvgLineBlank,AltAvgLineCode,AltAvgLineComment,AltCountLineBlank,AltCountLineCode,AltCountLineComment,AvgCyclomatic,AvgCyclomaticModified,AvgCyclomaticStrict,AvgEssential,AvgLine,AvgLineBlank,AvgLineCode,AvgLineComment,CountDeclClass,CountDeclExecutableUnit,CountDeclFunction,CountLine,CountLineBlank,CountLineCode,CountLineCodeDecl,CountLineCodeExe,CountLineComment,CountLineInactive,CountLinePreprocessor,CountPath,CountPathLog,CountSemicolon,CountStmt,CountStmtDecl,CountStmtEmpty,CountStmtExe,Cyclomatic,CyclomaticModified,CyclomaticStrict,Essential,MaxCyclomatic,MaxCyclomaticModified,MaxCyclomaticStrict,MaxEssential,MaxNesting,RatioCommentToCode,SumCyclomatic,SumCyclomaticModified,SumCyclomaticStrict,SumEssential,human_buggy
547,examples/adjoints/adjoints_ex3/coupled_system.C,06d2a9c,3.0,15.0,2.0,568.0,1459.0,256.0,3.0,3.0,3.0,1.0,20.0,3.0,14.0,2.0,0.0,,91.0,2271.0,521.0,1249.0,318.0,735.0,217.0,233.0,72.0,,,572.0,802.0,229.0,7.0,566.0,,,,,31.0,31.0,50.0,12.0,5.0,0.17,232.0,232.0,268.0,116.0,0.0
548,examples/fem_system/fem_system_ex2/solid_system.C,06d2a9c,3.0,15.0,2.0,568.0,1459.0,256.0,3.0,3.0,3.0,1.0,20.0,3.0,14.0,2.0,0.0,,91.0,2271.0,521.0,1249.0,318.0,735.0,217.0,233.0,72.0,,,572.0,802.0,229.0,7.0,566.0,,,,,31.0,31.0,50.0,12.0,5.0,0.17,232.0,232.0,268.0,116.0,0.0
549,src/systems/fem_system.C,06d2a9c,3.0,15.0,2.0,568.0,1459.0,256.0,3.0,3.0,3.0,1.0,20.0,3.0,14.0,2.0,0.0,,91.0,2271.0,521.0,1249.0,318.0,735.0,217.0,233.0,72.0,,,572.0,802.0,229.0,7.0,566.0,,,,,31.0,31.0,50.0,12.0,5.0,0.17,232.0,232.0,268.0,116.0,0.0
550,src/systems/implicit_system.C,06d2a9c,3.0,15.0,2.0,568.0,1459.0,256.0,3.0,3.0,3.0,1.0,20.0,3.0,14.0,2.0,0.0,,91.0,2271.0,521.0,1249.0,318.0,735.0,217.0,233.0,72.0,,,572.0,802.0,229.0,7.0,566.0,,,,,31.0,31.0,50.0,12.0,5.0,0.17,232.0,232.0,268.0,116.0,0.0
551,src/systems/system.C,06d2a9c,3.0,15.0,2.0,568.0,1459.0,256.0,3.0,3.0,3.0,1.0,20.0,3.0,14.0,2.0,0.0,,91.0,2271.0,521.0,1249.0,318.0,735.0,217.0,233.0,72.0,,,572.0,802.0,229.0,7.0,566.0,,,,,31.0,31.0,50.0,12.0,5.0,0.17,232.0,232.0,268.0,116.0,0.0
552,src/systems/transient_system.C,06d2a9c,3.0,15.0,2.0,568.0,1459.0,256.0,3.0,3.0,3.0,1.0,20.0,3.0,14.0,2.0,0.0,,91.0,2271.0,521.0,1249.0,318.0,735.0,217.0,233.0,72.0,,,572.0,802.0,229.0,7.0,566.0,,,,,31.0,31.0,50.0,12.0,5.0,0.17,232.0,232.0,268.0,116.0,0.0
553,src/base/periodic_boundaries.C,06d2a9c,0.0,0.0,0.0,29.0,39.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,85.0,5.0,0.0,0.0,0.0,15.0,63.0,7.0,,,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.00,0.0,0.0,0.0,0.0,0.0
554,src/mesh/mesh_triangle_holes.C,06d2a9c,0.0,0.0,0.0,30.0,45.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,97.0,6.0,0.0,0.0,0.0,14.0,75.0,4.0,,,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.00,0.0,0.0,0.0,0.0,0.0
555,src/partitioning/centroid_partitioner.C,06d2a9c,4.0,15.0,2.0,59.0,94.0,29.0,2.0,2.0,2.0,1.0,21.0,4.0,15.0,2.0,0.0,,6.0,180.0,59.0,90.0,21.0,48.0,29.0,0.0,4.0,,,32.0,48.0,14.0,1.0,33.0,,,,,8.0,5.0,8.0,1.0,1.0,0.32,14.0,11.0,14.0,6.0,0.0
556,src/fe/inf_fe.C,06d2a9c,0.0,0.0,0.0,273.0,591.0,195.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1040.0,7.0,0.0,0.0,0.0,15.0,1016.0,18.0,,,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.00,0.0,0.0,0.0,0.0,0.0
557,src/mesh/xdr_head.C,06d2a9c,1.0,12.0,0.0,16.0,41.0,17.0,2.0,2.0,2.0,1.0,13.0,1.0,12.0,0.0,0.0,,3.0,73.0,16.0,40.0,8.0,26.0,17.0,0.0,1.0,,,24.0,30.0,6.0,0.0,24.0,,,,,3.0,3.0,3.0,1.0,2.0,0.42,5.0,5.0,5.0,3.0,0.0
558,src/geom/edge_edge4.C,06d2a9c,2.0,13.0,0.0,38.0,110.0,28.0,2.0,2.0,3.0,2.0,15.0,2.0,13.0,0.0,0.0,,7.0,167.0,34.0,92.0,14.0,54.0,16.0,23.0,3.0,,,36.0,57.0,8.0,0.0,49.0,,,,,9.0,4.0,9.0,9.0,2.0,0.17,17.0,12.0,19.0,17.0,0.0
559,src/geom/sphere.C,06d2a9c,2.0,8.0,1.0,75.0,108.0,30.0,1.0,1.0,1.0,1.0,11.0,2.0,8.0,1.0,0.0,,13.0,210.0,75.0,104.0,42.0,55.0,30.0,0.0,4.0,,,47.0,63.0,32.0,0.0,31.0,,,,,2.0,2.0,2.0,1.0,1.0,0.29,16.0,16.0,16.0,13.0,0.0
560,src/error_estimation/hp_coarsentest.C,06d2a9c,0.0,0.0,0.0,100.0,380.0,118.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,593.0,7.0,0.0,0.0,0.0,18.0,554.0,19.0,,,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.00,0.0,0.0,0.0,0.0,0.0
561,examples/adaptivity/adaptivity_ex2/adaptivity_ex2.C,06d2a9c,28.0,68.0,57.0,133.0,303.0,290.0,1.0,1.0,1.0,1.0,152.0,1.0,7.0,2.0,0.0,,4.0,723.0,27.0,34.0,17.0,8.0,70.0,568.0,28.0,,,12.0,17.0,9.0,0.0,8.0,,,,,1.0,1.0,1.0,1.0,0.0,2.06,4.0,4.0,4.0,4.0,0.0
562,src/mesh/mesh_smoother_vsmoother.C,06d2a9c,0.0,0.0,0.0,265.0,2399.0,452.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,3021.0,4.0,0.0,0.0,0.0,14.0,3001.0,16.0,,,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.00,0.0,0.0,0.0,0.0,0.0
563,src/geom/cell_tet10.C,06d2a9c,4.0,22.0,9.0,123.0,444.0,274.0,3.0,2.0,3.0,3.0,34.0,4.0,22.0,9.0,0.0,,12.0,731.0,98.0,303.0,63.0,230.0,144.0,202.0,9.0,,,165.0,208.0,23.0,0.0,185.0,,,,,11.0,7.0,11.0,11.0,2.0,0.48,39.0,28.0,39.0,37.0,0.0
564,src/solvers/unsteady_solver.C,06d2a9c,2.0,12.0,2.0,53.0,116.0,32.0,2.0,2.0,2.0,1.0,16.0,2.0,11.0,2.0,0.0,,9.0,198.0,53.0,105.0,28.0,56.0,32.0,3.0,8.0,,,37.0,55.0,16.0,0.0,39.0,,,,,7.0,7.0,9.0,5.0,5.0,0.30,17.0,17.0,19.0,13.0,0.0
565,src/numerics/sum_shell_matrix.C,06d2a9c,0.0,9.0,0.0,25.0,55.0,17.0,2.0,2.0,2.0,1.0,9.0,0.0,9.0,0.0,0.0,,4.0,96.0,25.0,53.0,23.0,15.0,17.0,0.0,2.0,,,24.0,40.0,24.0,3.0,13.0,,,,,2.0,2.0,2.0,1.0,1.0,0.32,7.0,7.0,7.0,4.0,0.0
566,src/base/dof_map_constraints.C,06d2a9c,1.0,23.0,2.0,548.0,2203.0,481.0,2.0,2.0,2.0,1.0,25.0,1.0,9.0,0.0,1.0,,2.0,3172.0,31.0,32.0,23.0,3.0,31.0,3037.0,122.0,,,9.0,16.0,11.0,0.0,5.0,,,,,3.0,3.0,3.0,1.0,2.0,0.97,4.0,4.0,4.0,2.0,0.0
567,examples/miscellaneous/miscellaneous_ex3/miscellaneous_ex3.C,06d2a9c,31.0,66.0,55.0,114.0,226.0,209.0,6.0,6.0,6.0,1.0,152.0,21.0,42.0,44.0,0.0,,3.0,546.0,83.0,129.0,58.0,93.0,175.0,134.0,33.0,,,97.0,116.0,53.0,2.0,61.0,,,,,9.0,9.0,9.0,1.0,5.0,1.36,18.0,18.0,18.0,3.0,0.0
568,src/reduced_basis/rb_eim_assembly.C,06d2a9c,2.0,15.0,2.0,18.0,57.0,21.0,2.0,2.0,2.0,1.0,19.0,2.0,13.0,2.0,0.0,,3.0,96.0,18.0,42.0,21.0,18.0,21.0,4.0,11.0,,,18.0,24.0,11.0,0.0,13.0,,,,,3.0,3.0,3.0,1.0,2.0,0.50,5.0,5.0,5.0,3.0,0.0
569,src/parallel/parallel_sort.C,06d2a9c,3.0,14.0,8.0,78.0,205.0,116.0,1.0,1.0,1.0,1.0,23.0,1.0,8.0,2.0,0.0,,5.0,376.0,47.0,74.0,34.0,17.0,40.0,202.0,18.0,,,26.0,60.0,45.0,0.0,15.0,,,,,2.0,2.0,2.0,1.0,1.0,0.54,7.0,7.0,7.0,5.0,0.0
570,examples/miscellaneous/miscellaneous_ex7/biharmonic_jr.C,06d2a9c,8.0,42.0,19.0,100.0,344.0,154.0,3.0,3.0,3.0,1.0,66.0,3.0,14.0,9.0,0.0,,8.0,579.0,62.0,110.0,50.0,56.0,70.0,322.0,25.0,,,60.0,78.0,31.0,1.0,46.0,,,,,6.0,6.0,6.0,5.0,4.0,0.64,21.0,21.0,21.0,12.0,0.0
571,src/numerics/dense_matrix.C,06d2a9c,5.0,20.0,7.0,190.0,444.0,194.0,5.0,5.0,5.0,1.0,31.0,5.0,20.0,7.0,0.0,,18.0,821.0,190.0,432.0,147.0,225.0,194.0,3.0,9.0,,,233.0,375.0,173.0,0.0,202.0,,,,,12.0,12.0,12.0,6.0,6.0,0.45,87.0,82.0,89.0,25.0,0.0
572,src/error_estimation/adjoint_residual_error_estimator.C,06d2a9c,14.0,89.0,22.0,40.0,191.0,62.0,12.0,12.0,13.0,1.0,118.0,14.0,89.0,22.0,0.0,,2.0,280.0,40.0,180.0,36.0,103.0,62.0,0.0,11.0,,,81.0,105.0,26.0,0.0,79.0,,,,,22.0,22.0,24.0,1.0,5.0,0.34,23.0,23.0,25.0,2.0,0.0
573,src/error_estimation/jump_error_estimator.C,06d2a9c,16.0,53.0,37.0,83.0,230.0,167.0,6.0,6.0,7.0,2.0,102.0,14.0,36.0,33.0,0.0,,4.0,465.0,74.0,145.0,51.0,95.0,153.0,87.0,20.0,,,87.0,110.0,37.0,1.0,72.0,,,,,19.0,19.0,24.0,6.0,6.0,1.06,22.0,22.0,27.0,9.0,0.0
574,src/mesh/mesh_generation.C,06d2a9c,39.0,151.0,20.0,462.0,1591.0,313.0,32.0,20.0,33.0,1.0,207.0,39.0,151.0,20.0,0.0,,8.0,2321.0,356.0,1217.0,182.0,894.0,196.0,554.0,33.0,,,652.0,920.0,128.0,5.0,787.0,,,,,213.0,142.0,221.0,1.0,7.0,0.16,253.0,163.0,261.0,8.0,0.0
575,src/mesh/nemesis_io.C,06d2a9c,0.0,6.0,0.0,273.0,705.0,410.0,1.0,1.0,1.0,1.0,6.0,0.0,5.0,0.0,0.0,,13.0,1351.0,57.0,76.0,35.0,21.0,40.0,1153.0,46.0,,,19.0,34.0,16.0,0.0,18.0,,,,,1.0,1.0,1.0,1.0,0.0,0.53,13.0,13.0,13.0,13.0,0.0
576,examples/subdomains/subdomains_ex2/subdomains_ex2.C,06d2a9c,48.0,123.0,99.0,121.0,273.0,244.0,22.0,22.0,23.0,1.0,269.0,48.0,113.0,99.0,0.0,,2.0,637.0,121.0,232.0,72.0,170.0,244.0,6.0,35.0,,,142.0,175.0,63.0,2.0,110.0,,,,,26.0,26.0,28.0,1.0,6.0,1.05,43.0,43.0,46.0,2.0,0.0
577,src/mesh/mesh_data.C,06d2a9c,4.0,19.0,3.0,206.0,467.0,100.0,3.0,3.0,3.0,1.0,26.0,3.0,17.0,3.0,0.0,,24.0,772.0,201.0,404.0,64.0,249.0,92.0,57.0,19.0,,,179.0,245.0,39.0,2.0,204.0,,,,,7.0,7.0,8.0,4.0,2.0,0.23,65.0,65.0,79.0,36.0,0.0
578,examples/fem_system/fem_system_ex2/solid_system.C,06d2a9c,7.0,28.0,9.0,66.0,219.0,82.0,5.0,5.0,6.0,2.0,44.0,7.0,28.0,9.0,0.0,,7.0,365.0,66.0,200.0,74.0,148.0,82.0,1.0,19.0,,,152.0,190.0,66.0,0.0,124.0,,,,,16.0,16.0,16.0,11.0,7.0,0.41,38.0,38.0,40.0,17.0,0.0
579,src/solvers/time_solver.C,06d2a9c,0.0,5.0,0.0,29.0,57.0,17.0,1.0,1.0,1.0,1.0,6.0,0.0,5.0,0.0,0.0,,9.0,101.0,29.0,52.0,19.0,16.0,17.0,0.0,5.0,,,14.0,26.0,10.0,0.0,16.0,,,,,3.0,3.0,3.0,1.0,1.0,0.33,11.0,11.0,11.0,9.0,0.0
580,src/mesh/tetgen_io.C,06d2a9c,11.0,34.0,13.0,75.0,178.0,93.0,5.0,5.0,5.0,1.0,55.0,11.0,33.0,13.0,0.0,,5.0,332.0,75.0,170.0,36.0,123.0,93.0,0.0,8.0,,,101.0,128.0,33.0,1.0,94.0,,,,,8.0,8.0,8.0,1.0,2.0,0.55,25.0,25.0,26.0,5.0,0.0
581,src/numerics/trilinos_epetra_vector.C,06d2a9c,0.0,0.0,0.0,268.0,572.0,274.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1103.0,6.0,0.0,0.0,0.0,16.0,1078.0,19.0,,,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.00,0.0,0.0,0.0,0.0,0.0
582,src/geom/face_tri3.C,06d2a9c,2.0,15.0,0.0,53.0,156.0,45.0,2.0,2.0,2.0,1.0,17.0,2.0,15.0,0.0,0.0,,8.0,238.0,48.0,128.0,43.0,71.0,25.0,36.0,5.0,,,56.0,77.0,24.0,0.0,53.0,,,,,5.0,3.0,5.0,5.0,2.0,0.20,16.0,13.0,16.0,14.0,0.0
583,src/mesh/exodusII_io_helper.C,06d2a9c,0.0,0.0,0.0,455.0,1291.0,209.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1918.0,7.0,0.0,0.0,0.0,14.0,1895.0,31.0,,,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.00,0.0,0.0,0.0,0.0,0.0
584,src/mesh/legacy_xdr_io.C,06d2a9c,12.0,47.0,10.0,243.0,794.0,185.0,6.0,6.0,7.0,1.0,67.0,10.0,37.0,8.0,0.0,,16.0,1195.0,213.0,599.0,182.0,399.0,155.0,199.0,47.0,,,376.0,470.0,126.0,6.0,338.0,,,,,16.0,16.0,16.0,1.0,4.0,0.26,102.0,102.0,106.0,16.0,0.0
585,src/mesh/xdr_io.C,06d2a9c,12.0,47.0,10.0,243.0,794.0,185.0,6.0,6.0,7.0,1.0,67.0,10.0,37.0,8.0,0.0,,16.0,1195.0,213.0,599.0,182.0,399.0,155.0,199.0,47.0,,,376.0,470.0,126.0,6.0,338.0,,,,,16.0,16.0,16.0,1.0,4.0,0.26,102.0,102.0,106.0,16.0,0.0
586,src/mesh/patch.C,06d2a9c,4.0,17.0,3.0,70.0,159.0,50.0,3.0,3.0,3.0,1.0,22.0,3.0,13.0,3.0,0.0,,9.0,265.0,66.0,124.0,42.0,67.0,46.0,31.0,10.0,,,65.0,89.0,38.0,6.0,45.0,,,,,4.0,4.0,5.0,3.0,3.0,0.37,23.0,23.0,25.0,11.0,0.0
587,src/systems/system_io.C,06d2a9c,19.0,71.0,32.0,415.0,1312.0,627.0,10.0,10.0,11.0,1.0,121.0,18.0,66.0,32.0,1.0,,18.0,2314.0,399.0,1202.0,389.0,730.0,615.0,96.0,42.0,,,682.0,870.0,273.0,10.0,587.0,,,,,24.0,24.0,30.0,1.0,7.0,0.51,186.0,186.0,196.0,18.0,0.0
588,src/geom/edge_inf_edge2.C,06d2a9c,0.0,0.0,0.0,26.0,62.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,104.0,8.0,0.0,0.0,0.0,14.0,79.0,4.0,,,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.00,0.0,0.0,0.0,0.0,0.0
589,src/geom/elem.C,06d2a9c,5.0,30.0,7.0,477.0,1523.0,442.0,4.0,3.0,5.0,1.0,42.0,5.0,21.0,6.0,0.0,,36.0,2362.0,329.0,824.0,222.0,535.0,314.0,867.0,105.0,,,363.0,529.0,137.0,6.0,386.0,,,,,18.0,9.0,18.0,11.0,7.0,0.38,159.0,122.0,177.0,69.0,0.0
590,src/geom/node_elem.C,06d2a9c,5.0,30.0,7.0,477.0,1523.0,442.0,4.0,3.0,5.0,1.0,42.0,5.0,21.0,6.0,0.0,,36.0,2362.0,329.0,824.0,222.0,535.0,314.0,867.0,105.0,,,363.0,529.0,137.0,6.0,386.0,,,,,18.0,9.0,18.0,11.0,7.0,0.38,159.0,122.0,177.0,69.0,0.0
591,src/parallel/parallel_elem.C,06d2a9c,5.0,30.0,7.0,477.0,1523.0,442.0,4.0,3.0,5.0,1.0,42.0,5.0,21.0,6.0,0.0,,36.0,2362.0,329.0,824.0,222.0,535.0,314.0,867.0,105.0,,,363.0,529.0,137.0,6.0,386.0,,,,,18.0,9.0,18.0,11.0,7.0,0.38,159.0,122.0,177.0,69.0,0.0
592,src/geom/face_quad8.C,06d2a9c,4.0,19.0,7.0,83.0,251.0,137.0,3.0,2.0,4.0,2.0,30.0,4.0,19.0,7.0,0.0,,10.0,434.0,77.0,203.0,35.0,137.0,97.0,57.0,5.0,,,100.0,138.0,21.0,0.0,117.0,,,,,8.0,4.0,8.0,8.0,2.0,0.48,33.0,22.0,35.0,27.0,0.0
593,examples/eigenproblems/eigenproblems_ex2/eigenproblems_ex2.C,06d2a9c,30.0,56.0,59.0,100.0,126.0,148.0,2.0,2.0,2.0,1.0,142.0,4.0,8.0,5.0,0.0,,2.0,370.0,47.0,19.0,6.0,8.0,41.0,249.0,21.0,,,8.0,12.0,5.0,0.0,7.0,,,,,2.0,2.0,2.0,1.0,1.0,2.16,3.0,3.0,3.0,2.0,0.0
594,src/fe/fe_base.C,06d2a9c,5.0,38.0,6.0,370.0,1813.0,410.0,7.0,6.0,9.0,4.0,49.0,5.0,35.0,6.0,0.0,,6.0,2582.0,121.0,455.0,109.0,122.0,68.0,1907.0,46.0,,,174.0,368.0,268.0,0.0,100.0,,,,,11.0,9.0,12.0,11.0,4.0,0.15,42.0,37.0,52.0,26.0,0.0
595,src/fe/fe_boundary.C,06d2a9c,2.0,9.0,3.0,162.0,672.0,197.0,2.0,2.0,2.0,1.0,14.0,2.0,9.0,3.0,0.0,,54.0,1016.0,157.0,587.0,166.0,341.0,187.0,47.0,53.0,,,466.0,669.0,319.0,0.0,350.0,,,,,17.0,15.0,17.0,5.0,3.0,0.32,103.0,101.0,114.0,58.0,0.0
596,src/fe/inf_fe_boundary.C,06d2a9c,2.0,9.0,3.0,162.0,672.0,197.0,2.0,2.0,2.0,1.0,14.0,2.0,9.0,3.0,0.0,,54.0,1016.0,157.0,587.0,166.0,341.0,187.0,47.0,53.0,,,466.0,669.0,319.0,0.0,350.0,,,,,17.0,15.0,17.0,5.0,3.0,0.32,103.0,101.0,114.0,58.0,0.0
597,src/reduced_basis/rb_assembly_expansion.C,06d2a9c,1.0,8.0,0.0,44.0,172.0,17.0,2.0,2.0,2.0,1.0,9.0,1.0,8.0,0.0,0.0,,20.0,233.0,44.0,171.0,35.0,75.0,17.0,0.0,1.0,,,51.0,84.0,24.0,0.0,60.0,,,,,2.0,2.0,3.0,1.0,1.0,0.10,32.0,32.0,35.0,20.0,0.0
598,src/numerics/laspack_matrix.C,06d2a9c,0.0,0.0,0.0,141.0,272.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,475.0,8.0,0.0,0.0,0.0,16.0,449.0,11.0,,,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.00,0.0,0.0,0.0,0.0,0.0
599,src/mesh/gnuplot_io.C,06d2a9c,11.0,34.0,4.0,56.0,145.0,33.0,5.0,5.0,5.0,1.0,49.0,11.0,34.0,4.0,0.0,,4.0,233.0,56.0,138.0,45.0,79.0,33.0,0.0,7.0,,,71.0,92.0,31.0,3.0,58.0,,,,,17.0,17.0,18.0,1.0,4.0,0.24,20.0,20.0,21.0,4.0,0.0
600,src/mesh/mesh_base.C,06d2a9c,2.0,10.0,2.0,123.0,241.0,66.0,2.0,2.0,2.0,1.0,14.0,2.0,10.0,2.0,0.0,,23.0,426.0,123.0,227.0,62.0,121.0,66.0,1.0,13.0,,,94.0,133.0,40.0,5.0,88.0,,,,,5.0,5.0,5.0,3.0,2.0,0.29,38.0,38.0,42.0,25.0,0.0
601,src/geom/face_quad4.C,06d2a9c,3.0,16.0,4.0,68.0,166.0,81.0,3.0,2.0,3.0,1.0,23.0,3.0,16.0,4.0,0.0,,8.0,294.0,63.0,134.0,43.0,74.0,57.0,40.0,5.0,,,65.0,88.0,30.0,0.0,58.0,,,,,6.0,4.0,6.0,6.0,3.0,0.43,20.0,16.0,20.0,15.0,0.0
602,src/numerics/petsc_matrix.C,06d2a9c,0.0,0.0,0.0,263.0,544.0,135.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,935.0,7.0,0.0,0.0,0.0,16.0,910.0,29.0,,,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.00,0.0,0.0,0.0,0.0,0.0
603,src/apps/getpot_parse.C,06d2a9c,6.0,22.0,0.0,9.0,25.0,2.0,3.0,3.0,3.0,1.0,28.0,6.0,22.0,0.0,0.0,,1.0,36.0,9.0,22.0,2.0,13.0,2.0,0.0,3.0,,,11.0,15.0,3.0,0.0,12.0,,,,,3.0,3.0,3.0,1.0,1.0,0.09,3.0,3.0,3.0,1.0,0.0
604,src/utils/xdr_cxx.C,06d2a9c,6.0,32.0,2.0,267.0,1094.0,88.0,4.0,3.0,4.0,1.0,39.0,5.0,25.0,1.0,0.0,,24.0,1446.0,171.0,661.0,87.0,391.0,49.0,507.0,67.0,,,314.0,461.0,127.0,0.0,334.0,,,,,10.0,7.0,11.0,6.0,4.0,0.07,102.0,75.0,103.0,35.0,0.0
605,src/fe/fe_clough_shape_2D.C,06d2a9c,9.0,182.0,22.0,117.0,1685.0,229.0,43.0,12.0,43.0,42.0,213.0,9.0,182.0,22.0,0.0,,9.0,2029.0,117.0,1683.0,221.0,1358.0,229.0,0.0,2.0,,,613.0,1103.0,185.0,0.0,918.0,,,,,148.0,41.0,148.0,148.0,3.0,0.14,385.0,112.0,387.0,379.0,0.0
606,src/fe/fe_interface.C,06d2a9c,3.0,28.0,1.0,193.0,1105.0,56.0,41.0,8.0,41.0,33.0,32.0,2.0,22.0,0.0,0.0,,23.0,1334.0,140.0,545.0,127.0,349.0,46.0,393.0,354.0,,,1367.0,2434.0,249.0,176.0,2009.0,,,,,133.0,12.0,133.0,55.0,4.0,0.08,893.0,173.0,893.0,739.0,0.0
607,src/error_estimation/patch_recovery_error_estimator.C,06d2a9c,29.0,159.0,42.0,134.0,658.0,191.0,25.0,24.0,40.0,2.0,226.0,28.0,127.0,40.0,0.0,,4.0,961.0,129.0,511.0,123.0,347.0,184.0,98.0,75.0,,,276.0,377.0,108.0,1.0,268.0,,,,,82.0,82.0,140.0,7.0,6.0,0.36,99.0,97.0,159.0,10.0,0.0
608,examples/miscellaneous/miscellaneous_ex2/miscellaneous_ex2.C,06d2a9c,31.0,70.0,60.0,128.0,230.0,288.0,1.0,1.0,1.0,1.0,161.0,1.0,5.0,2.0,0.0,,1.0,644.0,23.0,6.0,2.0,1.0,61.0,530.0,28.0,,,3.0,5.0,3.0,0.0,2.0,,,,,1.0,1.0,1.0,1.0,0.0,10.17,1.0,1.0,1.0,1.0,0.0
609,src/fe/inf_fe_map.C,06d2a9c,0.0,0.0,0.0,174.0,342.0,171.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,682.0,7.0,0.0,0.0,0.0,15.0,658.0,18.0,,,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.00,0.0,0.0,0.0,0.0,0.0
610,src/mesh/mesh_modification.C,06d2a9c,19.0,76.0,36.0,266.0,847.0,429.0,11.0,9.0,11.0,1.0,128.0,18.0,72.0,33.0,0.0,,10.0,1511.0,234.0,719.0,170.0,482.0,368.0,193.0,23.0,,,409.0,524.0,132.0,7.0,385.0,,,,,38.0,22.0,38.0,4.0,8.0,0.51,109.0,91.0,114.0,17.0,0.0
611,contrib/lcov/lcov-1.10/example/example.c,06d2a9c,0.0,0.0,0.0,13.0,26.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,60.0,13.0,22.0,1.0,12.0,21.0,0.0,4.0,,,10.0,10.0,1.0,0.0,9.0,,,,,0.0,0.0,0.0,0.0,0.0,0.95,0.0,0.0,0.0,0.0,0.0
612,src/fe/fe_hermite_shape_3D.C,06d2a9c,9.0,88.0,7.0,87.0,572.0,67.0,16.0,9.0,16.0,3.0,102.0,7.0,77.0,6.0,0.0,,6.0,708.0,74.0,487.0,76.0,373.0,56.0,84.0,30.0,,,253.0,372.0,46.0,0.0,326.0,,,,,68.0,38.0,68.0,9.0,3.0,0.11,96.0,53.0,98.0,21.0,0.0
613,src/numerics/dense_matrix_blas_lapack.C,06d2a9c,3.0,12.0,8.0,153.0,330.0,312.0,2.0,2.0,2.0,1.0,22.0,3.0,12.0,8.0,0.0,,6.0,791.0,66.0,115.0,52.0,37.0,63.0,529.0,23.0,,,63.0,96.0,66.0,0.0,30.0,,,,,7.0,7.0,7.0,1.0,2.0,0.55,13.0,13.0,13.0,6.0,0.0
614,src/parallel/parallel_bin_sorter.C,06d2a9c,2.0,5.0,4.0,38.0,69.0,44.0,1.0,1.0,1.0,1.0,11.0,2.0,5.0,4.0,0.0,,1.0,149.0,38.0,57.0,33.0,15.0,44.0,2.0,11.0,,,31.0,65.0,64.0,0.0,1.0,,,,,1.0,1.0,1.0,1.0,0.0,0.77,1.0,1.0,1.0,1.0,0.0
615,src/geom/cell_hex20.C,06d2a9c,2.0,22.0,2.0,72.0,459.0,237.0,3.0,2.0,4.0,2.0,26.0,2.0,22.0,2.0,0.0,,11.0,583.0,63.0,274.0,52.0,198.0,61.0,204.0,6.0,,,140.0,178.0,21.0,0.0,157.0,,,,,8.0,6.0,17.0,8.0,2.0,0.22,33.0,27.0,44.0,31.0,0.0
