,hash,message,time,buggy
505,56776ef,Pytest Style analysis/test_rms.py (#1610),1538147456.892189,1
506,8fb4f0a,Pytest Style topology/test_psf.py (#1601),1538147453.1867552,1
507,1703f85,Pytest Style topology/test_dlpoly.py,1538147450.573755,1
508,753edd8,Pytest Style topology/test_top.py (#1602),1538147448.7623641,1
509,bbe4dcf,Fixed Amber TOPParser for both 10 and 12 formats,1538147447.6393929,1
510,6ec77ee,fixed(?): util.angle() would sometimes produce nan,1538147446.824984,1
511,0dc7c6a,Fixed GROParser not stripping atom and residue names,1538147446.096576,1
512,b842b018,fixed: threw exception if no atom was found at all  now just returns empty index list,1538147445.251807,1
513,51ce987,Pytest Style: test_streamio.py (#1472),1538147441.311546,1
514,7173fcf,Pytest Style test_xvg.py (#1493),1538147440.722692,1
515,7cb8500,Pytest style: test_datafiles.py (#1465),1538147440.105766,1
516,4c6bc8b,Pytest Style: test_selections.py (#1471),1538147439.535976,1
517,47d8016,Pytest Style: test_altloc.py (#1464),1538147438.649542,1
518,d446fcd,fix unicode name in open,1538147432.847264,1
519,c1e751e,"fixed docs for PDBParser ""conect"" keyword (#1329)",1538147430.632332,1
520,91ff415,fixed for nuclinfo docs and testcases,1538147428.753035,1
521,b8238e2,Added AtomGroup picklability test  fixed cosmetics,1538147426.987145,1
522,6dd4ca9,Fixed DMSTimestep initial unitcell being wrong,1538147426.033225,1
523,a1063ee,Fixed DMSTimestep initial unitcell being wrong,1538147421.511359,1
524,f583423,TRJ Reader Fix,1538147419.644383,1
525,5daf18c,Fix warnings (#1748),1538147417.758803,1
526,d2aff33,fix pos warnings (#828),1538147415.623442,1
527,0e75b0d,fixed: copy does not take kw args,1538147414.758001,1
528,5d61666,fixed: AROUND selection (Naveen) This corresponds to r72 in /code/MDAnalysis.,1538147412.747144,1
529,bd1b1ca,fixed: SUMMARY.txt was not distributed with source dist,1538147411.355258,1
530,a79cdf2,fixed parentheses in argument of Masses and Charges,1538147410.818354,1
531,0f9ef86,Fixed _calc_dihedral and Dihedral.dihedrals (#1566),1538147409.976326,1
532,26e6332,Pytest Style: test_nuclinfo.py (#1469),1538147408.921196,1
533,a5ecea1,Fixed usage of format kwarg with Readers,1538147402.8150759,1
534,1af849b,FIXED: alignto() raises KeyError: 'target',1538147401.191151,1
535,0f427d6,Fixed memory deallocation: under certain conditions the offset array could be freed more than once.,1538147400.2518802,1
536,2457627.0,Fixed MPI fork() warning when importing MDAnalysis after MPI_Init() call,1538147399.384231,1
537,2620a49,Bond: fixed: repr failed if no coordinates available,1538147398.418381,1
538,53410cd,Pytest Style analysis/test_nuclinfo.py (#1549),1538147397.597835,1
539,35a7e72,Fixed HistoryReader using 1 based frame indices,1538147396.756695,1
540,6d8a712,Fixed circular reference to reader causing memleak,1538147396.032294,1
541,6cf1f6e,fixed HydrogenBondingAnalysis backbone donor list,1538147395.371211,1
542,d8ec980,fixed Timestep frame number issues,1538147394.138995,1
543,c6106f0,Pytest Style: test_modelling.py (#1468),1538147388.169678,1
544,9868860.0,fixed charge parser This corresponds to r84 in /code/MDAnalysis.,1538147386.14733,1
545,9935167.0,fixed link to Amber nctraj format,1538147374.683119,1
546,9801d05,Pytest Style topology/test_pqr.py,1538147370.501173,1
547,d4705e8,Pytest Style topology/test_gro.py,1538147369.609265,1
548,f15526b,Pytest Style topology/test_hoomdxml.py (#1593),1538147368.973911,1
549,2a702aa,Pytest Style topology/test_guessers.py (#1592),1538147368.324502,1
550,782cd7b,Pytest Style topology/test_lammpsdata.py,1538147366.924205,1
551,262fd3e,Pytest Style topology/test_xyz.py,1538147366.102108,1
552,64f9816,Pytest Style topology/test_topology_base.py,1538147360.801058,1
553,0d7ada4,Pytest Style topology/test_xpdb.py,1538147359.939224,1
554,b939af1,Pytest Style topology/test_dms.py,1538147359.032693,1
555,11c1fd9,fixed Python 2.6 incompatibility in topology.Bond.__eq__(),1538147358.291703,1
556,6d7eacc,fixed: alignto() and rms_fit_trj() selection,1538147357.320199,1
557,ff9470f,fixed bug in core.util.iterable(): failed on unicode,1538147356.129447,1
558,49e815e,FIXED: Issue 53 (ChainedReader failed when accessing dt),1538147355.090449,1
559,685bb52,Fixed an incorrect requirement for hbond autocorrel tool,1538147354.084841,1
560,0dac4c6,Fixed broken Atom add,1538147353.0689619,1
561,da8e05b,fixed Universe.load_new() raised a NameError,1538147352.0059052,1
562,cd44261,Writer class: fixed repr even if no numatoms provided,1538147344.3403301,1
563,ce48911,wateranalysis: Fixed case when no water molecules in selection.,1538147343.056011,1
564,80078fe,Fix circular import.,1538147339.288565,1
565,01e9fa0,Fixed analysis_class warning. Fixes #1511. (#1522),1538147337.836577,1
566,e3d5cac,fixed duecredit import error reporting in due stub,1538147336.293151,1
567,84b2be3,fixed mass weighted RMSD fitting,1538147334.909468,1
568,76e776b,fixed force conversion (from commit ca3a3f62347e6b154ca167211a92b0db533b6d2b),1538147334.004347,1
569,8e5bc9f,fixed residues/segments in Merge(),1538147333.0983472,1
570,5e98c08,fixed failing tests in  test_modelling,1538147332.041177,1
571,e377b79,Pytest Style coordinates/test_xdr.py,1538147328.744437,1
572,1b0dbf6,fixed scalar/array comparisons for custom masses,1538147327.1643848,1
573,4c5ced7,KDTree: fixed compiler warning: comparison between signed and unsigned integer expressions,1538147324.6645381,1
574,0c2a707,fixed  maintainer/change_release.sh,1538147323.266243,1
575,9b1d607,fixed known failure in transition,1538147322.4850712,1
576,2b57a15,fixed pkdtree with BioPython >= 1.71 (#1858),1538147321.277306,1
577,4398642,Pytest Style: test_deprecated.py (#1466),1538147319.563838,1
578,d4b27a6,Pytest Style: test_persistence.py (#1470),1538147318.6948712,1
579,ae6fca7,Pytest Style: test_log.py (#1467),1538147317.204507,1
580,a7def5f,Fixed failing tests for Issue #755,1538147310.068922,1
581,9839461.0,Fixed tests for issue #851,1538147308.621824,1
582,5673e8c,Fixed numpy's partial import when installing,1538147302.999485,1
583,e32e5e6,fixed: XTC/TRR reader failed on Python 2.6,1538147300.82915,1
584,5546063,fixed setup.py: correctly parse cython strings,1538147299.223232,1
585,d2101fc,Fixed imports in Tinker coordinates reader,1538147297.867699,1
586,4e539e4,Fixed documentation This corresponds to r59 in /code/MDAnalysis.,1538147296.869854,1
587,270c1cf,Fixed conda install path for travis,1538147295.788224,1
588,4084aae,Fixed delaunay tetrahedronalization This corresponds to r43 in /code/MDAnalysis.,1538147290.9368641,1
589,1f0d2f9,Partially fix test_rms.py,1538147288.316282,1
590,24171ce,fixed NameError in AtomGroup.__contains__,1538147287.196343,1
591,2d5a068,Fixed Timesteps not copying correctly (fixes Issue 164),1538147286.2940528,1
592,8433d13,fixed Issue 126: corrected links to examples,1538147285.436904,1
593,7d2e276,Fixed failure when time not present in INPReader,1538147281.794354,1
594,b63d685,fixed PQR coordinate reading for GROMACS flavour,1538147281.0205722,1
595,9fa476c,Fixed TRZ reader not iterating properly,1538147279.892768,1
596,44fc965,hbonds: fixed failure to import warnings,1538147278.566631,1
597,61b4691,Added further defaule values to hbonds.py and fixed minor errors in XYZ.py,1538147277.503869,1
598,2edbb91,test datafiles: fixed import list CRD_small -> CRD,1538147274.954834,1
599,d16c6bd,Fixed PointSelection KDTree (CNS was removed),1538147272.5122561,1
600,c21e114,fixed dihedral function in AtomGroup,1538147271.044066,1
601,d2f6900,fixed requirement for numpy (>=1.4.0) in setup.py,1538147270.0735948,1
602,41787ac,fixed up tests for reindex growriter,1538147267.508286,1
603,b5581dc,fixed failing tests in  test_modelling,1538147265.1884038,1
604,9bad485,Fixed wrong knownfailure import,1538147221.680487,1
605,2627b53,example updates: fixed normalization in radial_distribution_function.py and redrew figures,1538147220.196116,1
606,666ca37,PDB.py fixed according to discussion on commit b6fff8dbc113,1538147218.0970712,1
607,b6fff8d,Fixed regression in PDB.py introduced by commit cf13de7d55c3,1538147217.031806,1
608,2fb5875,Fixed: check for dcd extension always failed,1538147214.884554,1
609,4b17366,fixed: PrincipleAxes() returned garbage (ported from trunk r294,1538147211.200492,1
610,480ab59,fixed lib.util.greedy_splitext(),1538147210.354685,1
611,5fe1352,fixed sanity check on result (seg faulted before),1538147209.237752,1
612,c2dfd61,Fix 'from numpy import ...',1538147207.786227,1
613,1438f59,Fixed MDAnalysisTest not installing inpcrd data,1538147206.6743991,1
614,fbc7f24,fixed: AUTHORS file was not included in distribution,1538147204.5057971,1
615,40404f5,Fixed empty Universe not having topology dict,1538147202.087802,1
616,331f6f4,Fixed ChainReader and format kwarg,1538147200.4770038,1
617,2c3cb2b,Fixed lammpsparser not liking compressed formats,1538147194.602751,1
618,5a3d2b3,fixed import naming collision in test_atomgroup (quantifiedcode),1538147191.034383,1
619,8fe79c9,fixed logging in TPRParser,1538147189.829898,1
620,fdcbe82,fixed numpy -> np in LeafletFinder,1538147188.966353,1
621,6a5e447,Fixed bonded selection,1538147187.7698538,1
622,77f5ea4,fixed ENCORE compilation warnings,1538147182.145087,1
623,91ac199,FIXED Issue 38: XTC writer broken -  fix provided by Danny Parton - added unit test (passes),1538147181.106711,1
624,323823b,fixed broken links in HOLE docs,1538147179.870911,1
625,df1cdbf,fixed LAMMPS - PDB merge confict,1538147177.717027,1
626,a97753f,Fixed get_writer_for in py3.6 (#1515),1538147170.175689,1
627,c8022ab,fixed: ResidueGroup and SegmentGroup indexing,1538147168.798981,1
628,9716b52,Fixed usage of tempdir,1538147167.421278,1
629,4de452f,fixed ResidueGroup and SegmentGroup RecordType access,1538147166.362083,1
630,3c86189,Fixed duplicate named test,1538147161.284446,1
631,557491b,fixed test case test_atomgroup:TestWritePDB.test_write_universe,1538147160.300653,1
632,a562659,fixed another velocity test,1538147159.479046,1
633,410380.0,Fixed code getting mashed in md,1538147157.997616,1
634,3a21ed4,Pytest Style topology/test_mol2.py,1538147155.903301,1
635,3e57373,fix sphinx warnings,1538147131.414849,1
636,0acc0f9,fixed TXYZ.py rst bullet list,1538147130.799323,1
637,60cb030,Fix test_contacts.py,1538147129.976886,1
638,80c4cba,Fix test_persistencelength.py,1538147129.384139,1
639,0b5aced,Fix test_psa.py,1538147128.615877,1
640,2c96fca,Fixed WHITELIST for singular and plural attributes,1538147126.369544,1
641,e771e62,fixed: rmsd_fit_trj() failed to write a XTC file,1538147125.6132839,1
642,9ead510,fixed imports in TPR parser,1538147124.7583039,1
643,5f6de0e,Fix test_hbonds.py,1538147124.049398,1
644,b4e044b,Pytest Style analysis/test_leaflet.py (#1551),1538147123.346615,1
645,a25173d,fixed: AtomGroup.bbox(),1538147122.561263,1
646,4339386,fixed type selection,1538147121.918675,1
647,e265a10,Fixed analysis.density requiring deprecated trajectory attributes,1538147121.245076,1
648,d70bb1c,fixed: exception did not display psf file name,1538147120.54481,1
649,154f362,fixed: Python >=2.5 required (with statement is used),1538147119.652835,1
650,4339386.0,fixed type selection,1538147115.946921,1
651,37881f4,Fixed up type checking in metric filename,1538147114.847599,1
652,f671817,Fixed Issue 144 PrimitivePDBWriter bug,1538147113.311586,1
653,bc13c02,Fixed psa.py conflicts (numpy --> np),1538147112.1410382,1
654,2deec4e,Partially fix test_hbonds.py,1538147111.040844,1
655,67e1102,fixed: units.py must be in UTF-8,1538147109.137865,1
656,e896e0b,hbonds: fixed bugs in save(),1538147108.314572,1
657,dcd3dbc,Fixed run_tests script,1538147107.418685,1
658,ad9b79d,fixed x3dna trj bug,1538147106.583376,1
659,8da7bed,fixed reST in helanal.py,1538147103.450475,1
660,43d0db1,Fixed array comparison bug in helanal,1538147102.377593,1
661,af37201,Fixed missing test files,1538147101.333972,1
662,5dcf427,Fixed bug and added DivisionByZero exception in analysis/waterdinamics.py in SurvivalProbability class.,1538147099.971202,1
663,b270733,Fixed bug in initializing self.box,1538147098.6092231,1
664,1a54776,fixed bug due to negative body indices,1538147097.652246,1
665,22959c7,fixed rms_fitting bug,1538147096.728266,1
666,e77de5c,Fixed core/distances,1538147095.819891,1
667,6f0c4db,GRO reader: fix of fix .. should have run the tests after r341,1538147094.6954448,1
668,ffe3724,fixed reST/LaTeX in PSA (closes #325),1538147088.524832,1
669,8dcc038,ProgressMeter: fixed docs,1538147087.438243,1
670,2495473,fixed comparisons of array to None in distances_parallel,1538147085.604951,1
671,abc974c,Fixed docstrings on blocks_of,1538147083.781366,1
672,3d207f4,fixed: lone star can not have space  must be '*\n'.,1538147081.336079,1
673,2aad424,fix division errors,1538147074.638925,1
674,41739b1,Fix more warnings (#1752),1538147073.384239,1
675,f7b4fd5,fixed/improved docs,1538147070.9249198,1
676,c4df4b5,Fixed module imports (ii),1538147070.2394972,1
677,38c08f8,Fix for TPRParser,1538147069.25441,1
678,d59c895,Shebang lines fixed,1538146996.6575289,1
679,dc522c4,Fixed frame numbering on rewind,1538146995.088029,1
680,4e5b303,fixed backbone_dihedral in examples,1538146994.1096811,1
681,d14ffb5,fix write_file function,1538146992.762988,1
682,290b531,Fixed failing test,1538146988.872493,1
683,e059ad9,Fixed failing test,1538146987.881248,1
684,8059156.0,Fixed up XYZReaderAsTopology test,1538146985.871025,1
685,b7a549e,Fixed Compressed test,1538146985.008535,1
686,dbc3399,Fix #541,1538146981.32986,1
687,560ca41,FIXED Issue 41: with statement not recognized in PDB.py under python 2.5,1538146980.278788,1
688,028674d,fixed bug in x3dna trj analysis,1538146979.267751,1
689,0444b62,Fixed Issue #446,1538146978.415239,1
690,36ecc1d,Fix for TRZWriter issue,1538146977.495352,1
691,cdbcd13,TPRReader: fixed failure if angles could not be found,1538146976.004013,1
692,0ff2cf9,fixed major_pair issue in nuclinfo,1538146974.6425269,1
693,224347b,Fixed issue 1854,1538146973.657813,1
694,f189758,Fixed Issue #1347 (#1348),1538146972.596843,1
695,36d1351,fixed Python 3 errors in analysis.hole and tests (#1532),1538146971.766967,1
696,5444614,Fixed UAGs with restricted attribute setting,1538146966.0117052,1
697,9200719.0,Fixed a bug in the DCD reader when jumping to the beginning of the trajectory and there are fixed atoms This corresponds to r20 in /code/MDAnalysis.,1538146963.6577759,1
698,ebc342e,Fix test_rms.py,1538146962.533177,1
699,f0a8204,Fix test_align.py,1538146961.300817,1
700,a7f050e,Fix test_nuclinfo.py,1538146960.524627,1
701,3b4841b,Fix test_base.py,1538146959.876738,1
702,c9f2038,Fix test_hydrogenbondautocorrel.py,1538146959.147625,1
703,c1e7cf2,Fix test_gnm.py,1538146958.353472,1
704,c773c0f,Fix test_density.py,1538146957.535191,1
705,ed31912,Missed camelCase fix,1538146945.7793381,1
706,71a286b,fixed XTC/TRR testcase: fix for Issue 64 broke dt and totaltime,1538146941.40856,1
707,796c56e,Fix default creation of writer from XTC/TRR TrjReader. Fixed docs.,1538146935.554199,1
708,3683440.0,FIXED: trajectory IObase.convert_time_from_native() did the opposite,1538146934.008464,1
709,4455e7d,Fixed missing docs for DLPolyParser,1538146931.23998,1
710,a4d50ae,fixed: hbond analysis generate_table(),1538146929.7351232,1
711,b15ef4c,fixed bug in access to GSD trajectory at fixed frame,1538146928.561408,1
712,a5f09a0,analysis.align: fixed error messages and fixed use n_atoms,1538146927.4296448,1
713,ed4c80a,Fix test_diffusionmap.py,1538146920.767323,1
714,e025e63,Fix test_rdf.py,1538146919.477407,1
715,de88e95,Fixed bug in rms.py,1538146918.4127429,1
716,074ba807,"Revert ""PSF Parser Fix"" (not needed because atom numbering was fixed)",1538146917.407833,1
717,d18ceeb,Fixed bad commit,1538146916.3193312,1
718,d4610a5,hbonds: fixed NH1NH2 --> NH1  NH2,1538146915.295212,1
719,3f989cb,fixed: XYZ_psf was not made available,1538146914.122645,1
720,52f1642,fixed: stop_logging(),1538146912.7322972,1
721,fba02f0,fixed: stop_logging(),1538146911.678431,1
722,4b859d0,fixed testcases from 4.6 and 4.6.1,1538146905.61505,1
723,e005d95,fixed and improved helanal_main(),1538146904.873789,1
724,3892406.0,Fixed up test,1538146904.11661,1
725,cbec9fe,fixed: ProgressMeter,1538146903.2315972,1
726,d13722c,fixes for writing selections - fixed test for selection writin  which gave a false positive - fixed GROWriter,1538146902.211675,1
727,b2262d4,Fixed imports (iii),1538146901.26286,1
728,e045b66,Fixed converagerc for coverage 4.0,1538146899.667258,1
729,fd129d6,Fix test_encore.py,1538146898.652335,1
730,f3946f3,Fix test_pca.py,1538146896.650933,1
731,23b8533,Fixed up issue172 fix,1538146895.62447,1
732,71f13d2,Changed coverage build to py 3.5,1538146880.898504,1
733,16efded,fixed: mime type of new html online docs was not text/html,1538146870.558476,1
734,407a2e5,minor fixes,1538146869.335635,1
735,36f4829,Fixes Issue 151 (distance array did not properly observe PBC),1538146864.192678,1
736,feb0722,H-bonding analysis now defaults to updating selections each time step (fixes Issue 138),1538146852.330062,1
737,b6a7cbc,Pytest Style analysis/test_hbonds.py (#1544),1538146848.092727,1
738,1f69ba0,Pytest Style analysis/test_lineardensity.py (#1548),1538146847.03423,1
739,fda6e36,Pytest Style analysis/test_diffusionmap.py (#1540),1538146846.221543,1
740,081429a,Pytest Style analysis/test_waterdynamics.py (#1571),1538146845.345851,1
741,b307b2c,Pytest Style analysis/test_rdf.py (#1570),1538146844.1536028,1
742,a46cf63,Pytest style analysis/test_distances.py (#1541),1538146843.232611,1
743,5672a7a,Pytest Style analysis/test_hole.py (#1539),1538146841.737426,1
744,26f4e9d,Fix for issue 51: bolean correction from and to or for various flot32/64 checks etc.,1538146828.549253,1
745,3ac43e7,fixed: minimum requirment is Python 2.5 - check in setup.py - explicitly say in CHANGELOG that we need Python 2.5,1538146827.611125,1
746,673fbeb,PSA.HP/PSA.NN now properties  fixed NN plot method,1538146820.086591,1
747,9b963c6,FIXED Issue 50: can write DCDs again - only minor things needed to correct this - also removed deprecated dcdfilename attribute,1538146816.246952,1
748,90b1ddf,INSTALL: fixed requirements and added help - first sentence wrongly stated that cython was still required - added links to web site and mailing list,1538146815.141725,1
749,e8ccb16,FIXED Issue 16: can easy_install from tar file but at the prices of copying c_numpy.pxd into each subdirectory  easy_install breaks if these are symbolic or hard links,1538146812.542476,1
750,eda6c13,"fix MDAnalysis.analysis.rms.RMSD with select != ""all"" fails",1538146810.8882382,1
751,8c994aa,"Fix of ""point"" selections in atomSelect. Corrected docstring and converted coordinate arrays to dtype=float32",1538146808.307374,1
752,3f7d530,Fixed PBC in parallel distance array (closes Issue 151),1538146806.3264859,1
753,ef40fc0,added patches that were lost in the last orbeckst -> trunk merge - crucial fix of old pyrex loops in src/dcd/dcdtimeseries.pyx - experimental HBond.py re-added - fixed date in CHANGELOG...,1538146802.066173,1
754,1a44a23,hbond analysis: possibly fixed bug and added ProgressMeter,1538146791.4199722,1
755,cf029a3,Fix test for group subtractions,1538146789.5026882,1
756,dc538a4,fix deprecation warnings occurrences in code,1538146788.3729029,1
757,826fa8a,fixed a bug in tpr_utils.py: data.unpack => data.unpack_float,1538146787.4812381,1
758,0bd1bdf,Tidied up the AtomGroup class and fixed a few minor bugs This corresponds to r52 in /code/MDAnalysis.,1538146786.589513,1
759,5bb6a9b,fix test errors,1538146784.6718519,1
760,19316df,fix test for dcd,1538146783.2609131,1
761,2c97b9d,AtomGroup.py fixed to allow topology file to be loaded without coordinates,1538146779.70243,1
762,cdcbf6e,Fixed issue with check_slice_indices and numpy ints,1538146774.803132,1
763,a4ac796,fixed 0.6.4 release date,1538146773.724971,1
764,19ad715,fixed: docs for topologyobjects were not included,1538146772.563503,1
765,93da921,PSF Parser Fix,1538146769.224801,1
766,4a1d06f,PSF Parser Fix,1538146768.417794,1
767,7cced89,fixed: helanal analysis was missing import statement,1538146767.371362,1
768,bcaad20,fixed: @kain88-de was not listed as an author in the docs,1538146766.352304,1
769,3b40305,fixed up GRO and LAMMPS docs,1538146764.929121,1
770,c692018,Small fix with missing import,1538146763.136278,1
771,f65c1ee,fixed imports on Tinker coordinate reader and topology parser,1538146751.09223,1
772,d7c0001,fixed file close and timestep dimensions angles,1538146748.222267,1
773,d776d73,fix integer division,1538146742.4546778,1
774,605118c,Fixed module import,1538146737.743076,1
775,5209585.0,moved one test back into the test module,1538151891.0578132,0
776,27d2727,moved one test back into the test module,1538151889.996991,0
777,2a0fb78,-updated wiki links in .py files to reflect move to github,1538151888.883987,0
778,d77bd84,-adjusted test_analysis.py to replace a relative import with an absolute import so that both nosetests test_analysis:Test_Helanal and nosetests test_analysis.py:Test_Helanal call signatures work,1538151887.835445,0
779,2070abf,Reader _get_dt method  causes problems,1538151883.239645,0
780,8c7dfa0,Split test_coordinates into different files,1538151882.211455,0
781,a68d0e6,merged (only white space in commented out  debug logging in topology/LAMMPSParser.py,1538151880.877102,0
782,3697e04,Remove test generators in test_atomselections.py,1538151879.432215,0
783,1aec10a,setup.py modified to use Cython if present. setup_developer.py deleted,1538151878.165018,0
784,4a5caf6,Minor tweaks to nearest neighbor plotting method,1538151877.065617,0
785,a4a6d81,Python 3 compatibility (still likely to break other tests),1538151870.497123,0
786,db97ed4,analysis.align: streamlined rms_fit_trj() and alignto()  use common 'select' interface - consistent usage of 'mobile' and 'reference' set - fasta2select() returns dict with 'mobile' and 'reference' keys (MIGHT BREAK OLD   CODE ... but I don't think anyone used this) - the common select code _process_selection() has a hack to accept the old   'target' key instead of 'mobile' until 0.8 - test cases: added unit test for rmsd() and had to adjust the value for   the rms_fit_trj() test case (not really sure why but at least it's consistent   with what VMD shows),1538151868.4625971,0
787,b1eace6,added numframes to TrjReader as a cached attribute - can get numframes for XTC/TRR but takes a long time when accessed the first time - added test cases - broke correl test case into individual test cases,1538151864.4037962,0
788,63541a4,Adjusted agsetterpluralization fixer to handle more pathological test case that was causing issues in the unit tests.,1538151859.637197,0
789,de451c8,ignore files from builds and some generated example data,1538151858.763835,0
790,efa0842,decimal correction in test case,1538151857.993419,0
791,24d8000,example output from native contact analysis,1538151857.248833,0
792,319ca59,"spatial alignment convenience functions added to analysis.align: - rotation_matrix(a b  weights=None) to get the matrix for b = R.a - alignto(mobile  ref  select=""backbone""  mass_weighted=False) to align the Universe of the mobile   AtomGroup - rmsd() is now using qcprot - rms_fit_trj() minor optimizations (preallocate R)",1538151856.173968,0
793,4419adf,Trajectory API: added totaltime attribute to base.Reader - totaltime = dt * numframes - added test cases - made DCDReader error messages slightly more verbose,1538151854.744994,0
794,9383f08,Adding copy method to ChainReader,1538151853.008999,0
795,51b6270,Refs #21367 Validate dimensions,1538151849.190975,0
796,c491437,Conflicts in documentation solved (Revision f69f2dbd1bd7),1538151847.939792,0
797,a68eedf,Wrap the imports of authors.py,1538151845.454008,0
798,664e55a,changed unpack_float to unpack_real in tpr/setting.py and tpr/utils.py,1538151844.6511538,0
799,f8b583b,Python 3 compatibility (still likely to break other tests),1538151843.788169,0
800,2f3419b,Python 3 compatibility (still likely to break other tests),1538151841.181416,0
801,1c1a7e5,analysis/hbonds.py: changed DEFAULT_DONORS and DEFAULT_ACCEPTORS to a dict  to allow switching to different forcefields,1538151839.716314,0
802,6ba4667,MANIFEST.in files corrected,1538151835.9622982,0
803,37c0aa0,Moved the distance array workaround into the function itself: we simply copy the arrays ourselves and all seems to be fine. For daring souls we provide copy=False and disclaim all responsibility.,1538151834.99896,0
804,8afdeda,"""a1  a2 = self.atoms[i] self.atoms[j]"" changed back to ""a1  a2 = self.atoms[i-1] self.atoms[j-1]""",1538151833.7979019,0
805,661150.0,Updated rms.py and tests to account for weighting,1538151828.4677448,0
806,4a73b46,Segment.id is an alias for Segment.name (to make the interface more consistent),1538151821.909258,0
807,3e4db21,Make PointSelection use the periodic flag in the same way as AroundSelection  even if it's no working properly at least it's consistent.,1538151821.2071712,0
808,3de936c,make instant selectors emit DeprecationWarning,1538151820.4334161,0
809,9b322ca,Example script for using GNM analysis,1538151819.704027,0
810,1939985.0,Added GROWriter - writes from either a Universe or AtomGroup,1538151818.851178,0
811,fa52c1b,AtomGroup gained residues and segments attributes - managed attributes (cached) that contain the full list of residue and   segment objects that make up the AtomGroup - use residues and segments to simplify or implement the resids()  resnames()    numberOf...() methods,1538151818.020067,0
812,2e4d939,Added order='C' to make clear what the array layout should be  this does not change anything because the numpy default is 'C' anyway.,1538151817.185441,0
813,cad0d59,Trying to make the new Contacts class as close to ContactAnalysis1 class...,1538151816.164162,0
814,6a47ed7,Deprecation warnings now only appear once per deprecated feature,1538151810.259918,0
815,6b16151,fast RMSD aligner  based on Douglas Theobald's QCP method - contributed by Joshua Adelman from his pyqcprot package   https://github.com/synapticarbors/pyqcprot - new module: core.qcprot - used as a drop-in replacement for core.rms_fitting.rms_rotation_matrix()    rms_rotation_matrix() is deprecated and scheduled for removal in 0.8 - added test case for qcprot (using Josh's example.py) - analysis.align.rms_fit_trj() got additional functionality (thanks to   qcprot):   - can do mass-weighted RMSD fit with new mass_weighted=True keyword   - can write the RMSD timeseries to a text file (rmsdfile keyword),1538151808.9252741,0
816,009098c,changed generic Exceptions to specific ones in DCD module,1538151806.3407981,0
817,02319ba,changed generic Exceptions to specific ones in DCD module,1538151805.639433,0
818,94c09f1,added PQR support,1538151804.747034,0
819,3b2d102,GRO reader: unitcell and unit conversion - added unit conversion so that the GROReader behaves like all the other readers: it   automatically converts the distances to Angstroem - read unitcell (according to the file format specs)  requires special Timestep   class with the appropriate dimensions property to do the conversion - added some docs to the trajectory API to better explain what is expected of   Timesteps (this was not properly documented) - added more test cases for GRO (note that the precision for comparisons goes down   to a single decimal in some cases  eg when subtracting positions!) - minor clean up in various readers: removed explicit setting of the units attribute: this   is a class attribute and set in the class declaration  no need to set it again in __init__.,1538151803.918273,0
820,75d5e8c,Refs #1691 Enable periodic tree search for selection around atoms,1538151796.163193,0
821,52a3d0d,trajectory API: derive from base classes - base classes for Reader  Writer  Timestep in coordinates.base: all other Reader/Writer   derive from them  the API is not full spelled out in the base classes  though: see   the comments in the code and the description in the module doc string - added units to all Readers/Writers (purely informative at the moment)  note   that we write Angstrom - added format attribute to all classes - moved DCD.Timestep to base - note: DCDReader and DCDWriter have become new-style classes (inherit from base.Reader <- object...) - moved some common methods into the base classes (eg __del__  __len__  __repr__) but not the full   API - CRDWriter: reorganized so that write() opens and closes the file  similar as PDBWriter    also made all the individual writing methods private,1538151793.895423,0
822,a3bd9af,test that deprecated old module imports are still working,1538151791.638167,0
823,373c1fb,remove pylint warnings,1538151790.567665,0
824,43df53c,GAMESS output reader feature added.,1538151785.62931,0
825,577bb55,DMSReader for topology and coordinates,1538151784.8028288,0
826,612c547,DMSReader for topology and coordinates,1538151784.0121741,0
827,d79ca74,-MDAnalysis.visualization namespace properly labelled as experimental in the CHANGELOG and Matthieu Chavent credited in authors list for most recent set of changes -Matthieu Chavent added to AUTHORS file and to authors list in documentation conf.py file -Changed the citation format for Chavent  Reddy et al. (2014) for consistency with MDA formatting standards -Python assertion statements in the 2D / 3D streamplot modules have been removed in cases where they perform type checking on user input  but they remain for algorithm-level integrity checks (i.e.  expected array shapes at different stages) -The 2D streamplot code now raises a more useful ImportError message when a user does not have matplotlib installed,1538151782.963314,0
828,c648075,Finished coordinates tidy up,1538151774.139893,0
829,0df8542,AtomGroup.universe now raises NoDataError on failure,1538151764.723795,0
830,800ea6a,Moved reader API tests into coordinates directory,1538151763.897728,0
831,f658404,Adds S array type validation to lib.distances.transform_StoR,1538151763.121324,0
832,dc84819,Removed unused/orphaned code from core/Selections,1538151758.112407,0
833,cc52c53,Added: Exception is raised if XTC/TRR traj filesize is too big for xdrfile lib,1538151756.899609,0
834,06fae8b,allow Python 3.4 test to fail for the time being,1538151755.459018,0
835,cb29d56,Can calculate the distance array without minimum image by setting bpx=None. This makes sense when working on RMS-fitted trajectories which do not obey the original PBC any more. This code avoids having to use a stupid hack like box = 2*box and is perhaps 25% faster by leaving out minimage() This corresponds to r71 in /code/MDAnalysis.,1538151750.14094,0
836,7335792.0,alternative Schlitter code that calculates entropy using the determinant This corresponds to r34 in /code/MDAnalysis.,1538151748.134544,0
