hash,time,message,keyword_buggy,human_buggy,fastread_buggy
be4734b,2016-09-30 11:57:15,git-svn-id: svn://svn.icms.temple.edu/lammps-ro/trunk@15288 f3b2605a-c512-4ea7-a41b-209d697bcdaa,0,,0.0
035279d,2016-10-01 06:26:14,Merge pull request #499 from akohlmey/add-fix-compute-style-bugfix,0,,0.0
a3e05a2,2016-10-01 06:34:45,git-svn-id: svn://svn.icms.temple.edu/lammps-ro/trunk@15649 f3b2605a-c512-4ea7-a41b-209d697bcdaa,0,,0.0
1985db4,2016-10-01 23:05:05,fix typo in commands table,0,,0.0
114926a,2016-10-02 00:26:56,git-svn-id: svn://svn.icms.temple.edu/lammps-ro/trunk@15290 f3b2605a-c512-4ea7-a41b-209d697bcdaa,0,,0.0
c2e11df,2016-10-02 20:33:20,update html docs to be used with latest version of converter tools,0,,0.0
3b94627,2016-10-03 06:52:30,sync with Git,0,,0.0
690f913,2016-10-03 06:58:51,git-svn-id: svn://svn.icms.temple.edu/lammps-ro/trunk@15577 f3b2605a-c512-4ea7-a41b-209d697bcdaa,0,,0.0
45d2cc2,2016-10-03 07:03:42,git-svn-id: svn://svn.icms.temple.edu/lammps-ro/trunk@15579 f3b2605a-c512-4ea7-a41b-209d697bcdaa,0,,0.0
6e719f2,2016-10-03 07:07:28,git-svn-id: svn://svn.icms.temple.edu/lammps-ro/trunk@15580 f3b2605a-c512-4ea7-a41b-209d697bcdaa,0,,0.0
03766db,2016-10-03 16:28:59,BUGFIX: Prevent possible deadlock in Irregular::create_atom and create_data,0,,1.0
c3ff881,2016-10-03 17:57:33,git-svn-id: svn://svn.icms.temple.edu/lammps-ro/trunk@15581 f3b2605a-c512-4ea7-a41b-209d697bcdaa,0,,0.0
e079362,2016-10-03 17:58:36,git-svn-id: svn://svn.icms.temple.edu/lammps-ro/trunk@15582 f3b2605a-c512-4ea7-a41b-209d697bcdaa,0,,0.0
ab92529,2016-10-03 17:59:21,git-svn-id: svn://svn.icms.temple.edu/lammps-ro/trunk@15583 f3b2605a-c512-4ea7-a41b-209d697bcdaa,0,,0.0
11c2892,2016-10-04 09:49:09,git-svn-id: svn://svn.icms.temple.edu/lammps-ro/trunk@15588 f3b2605a-c512-4ea7-a41b-209d697bcdaa,0,,0.0
91be47a,2016-10-04 11:43:12,git-svn-id: svn://svn.icms.temple.edu/lammps-ro/trunk@15618 f3b2605a-c512-4ea7-a41b-209d697bcdaa,0,,0.0
e2caf5c,2016-10-04 13:57:21,fix qeq/reax/omp bugfix from metin,0,,1.0
4381db8,2016-10-04 14:33:26,Fixing auto_sync logic bug in modify_kokkos,0,,1.0
c46be7d,2016-10-05 10:33:39,git-svn-id: svn://svn.icms.temple.edu/lammps-ro/trunk@15619 f3b2605a-c512-4ea7-a41b-209d697bcdaa,0,,0.0
6a97211,2016-10-05 10:54:08,git-svn-id: svn://svn.icms.temple.edu/lammps-ro/trunk@15620 f3b2605a-c512-4ea7-a41b-209d697bcdaa,0,,0.0
030df74,2016-10-05 10:54:36,git-svn-id: svn://svn.icms.temple.edu/lammps-ro/trunk@15648 f3b2605a-c512-4ea7-a41b-209d697bcdaa,0,,0.0
d31121b,2016-10-05 15:22:48,correct input examples affected by the Pair::settings() bugfix,0,,1.0
02bfa89,2016-10-05 15:46:20,Merge branch 'integration' into weighted-balancing,0,,0.0
c07a01c,2016-10-05 18:11:52,git-svn-id: svn://svn.icms.temple.edu/lammps-ro/trunk@15645 f3b2605a-c512-4ea7-a41b-209d697bcdaa,0,,0.0
f32819d,2016-10-05 18:13:46,Do not escape underscore inside preformat blocks,0,,0.0
326fdf2,2016-10-05 18:20:09,Merge branch 'balance2' into weighted-balancing,0,,0.0
969d3cf,2016-10-05 18:25:40,correct issue from merge,0,,0.0
8809a60,2016-10-05 18:26:21,Add filter which merges preformatted sections,0,,0.0
d7d321a,2016-10-05 18:41:45,git-svn-id: svn://svn.icms.temple.edu/lammps-ro/trunk@15646 f3b2605a-c512-4ea7-a41b-209d697bcdaa,0,,0.0
d80a9de,2016-10-05 18:49:08,git-svn-id: svn://svn.icms.temple.edu/lammps-ro/trunk@15302 f3b2605a-c512-4ea7-a41b-209d697bcdaa,0,,0.0
f9f955d,2016-10-05 22:34:44,git-svn-id: svn://svn.icms.temple.edu/lammps-ro/trunk@15647 f3b2605a-c512-4ea7-a41b-209d697bcdaa,0,,0.0
d133167,2016-10-06 09:32:50,released version of weighted balancing,0,,0.0
887981c,2016-10-06 10:47:08,USER-DPD bugfix: Properly initialize the local temperature averaging array.,0,,1.0
4921dc1,2016-10-06 10:47:08,incorporate bugfix and cleanup from lammps-icms and upstream,0,,1.0
22ce671,2016-10-06 11:16:59,Merge branch 'balance' into integration,0,,0.0
ef079ae,2016-10-06 11:27:18,USER-DPD Kokkos: bugfix for the rare case were the SSA ghost processing has more parallelism than for the locals.,0,,1.0
83bcdb6,2016-10-06 11:27:18,USER-DPD Kokkos: bugfix  add a misisng line of code in pair_exp6_rx_kokkos.cpp,0,,1.0
0853cdb,2016-10-06 11:47:08,Merge remote-tracking branch 'akohlmey/integration' into ipython-update-and-cleanup,0,,0.0
fd16118,2016-10-06 12:02:41,git-svn-id: svn://svn.icms.temple.edu/lammps-ro/trunk@15633 f3b2605a-c512-4ea7-a41b-209d697bcdaa,0,,0.0
8ea0633,2016-10-06 12:15:48,now understand how respa works in lammps,0,,0.0
493873f,2016-10-06 13:00:46,git-svn-id: svn://svn.icms.temple.edu/lammps-ro/trunk@15197 f3b2605a-c512-4ea7-a41b-209d697bcdaa,0,,0.0
0f45cd6,2016-10-06 13:02:27,git-svn-id: svn://svn.icms.temple.edu/lammps-ro/trunk@15199 f3b2605a-c512-4ea7-a41b-209d697bcdaa,0,,0.0
c213457,2016-10-06 13:02:52,git-svn-id: svn://svn.icms.temple.edu/lammps-ro/trunk@15200 f3b2605a-c512-4ea7-a41b-209d697bcdaa,0,,0.0
e1e9a5c,2016-10-06 13:49:47,git-svn-id: svn://svn.icms.temple.edu/lammps-ro/trunk@15201 f3b2605a-c512-4ea7-a41b-209d697bcdaa,0,,0.0
27e76a7,2016-10-06 14:27:27,git-svn-id: svn://svn.icms.temple.edu/lammps-ro/trunk@15202 f3b2605a-c512-4ea7-a41b-209d697bcdaa,0,,0.0
60a031e,2016-10-06 14:28:08,git-svn-id: svn://svn.icms.temple.edu/lammps-ro/trunk@15203 f3b2605a-c512-4ea7-a41b-209d697bcdaa,0,,0.0
b3d2fb9,2016-10-06 15:47:41,fix memory corruption issue in fix reax/c/species,0,,1.0
0b5d715,2016-10-06 15:48:18,git-svn-id: svn://svn.icms.temple.edu/lammps-ro/trunk@15204 f3b2605a-c512-4ea7-a41b-209d697bcdaa,0,,0.0
54fc194,2016-10-06 15:49:24,git-svn-id: svn://svn.icms.temple.edu/lammps-ro/trunk@15205 f3b2605a-c512-4ea7-a41b-209d697bcdaa,0,,0.0
e9fed80,2016-10-06 15:49:44,git-svn-id: svn://svn.icms.temple.edu/lammps-ro/trunk@15206 f3b2605a-c512-4ea7-a41b-209d697bcdaa,0,,0.0
9507a78,2016-10-06 16:01:32,git-svn-id: svn://svn.icms.temple.edu/lammps-ro/trunk@15181 f3b2605a-c512-4ea7-a41b-209d697bcdaa,0,,0.0
f92618a,2016-10-06 17:21:38,correct link targets,0,,0.0
19984c9,2016-10-06 17:23:10,USER-DPD Kokkos: correct some error messages,0,,0.0
13b6eb1,2016-10-06 19:12:58,git-svn-id: svn://svn.icms.temple.edu/lammps-ro/trunk@15291 f3b2605a-c512-4ea7-a41b-209d697bcdaa,0,,0.0
e78b426,2016-10-06 20:23:06,Blocked fix rigid,0,,1.0
7f3a7c5,2016-10-06 20:33:24,reintroduce pointer nullification for fix balance,0,,1.0
615a2da,2016-10-06 21:48:06,git-svn-id: svn://svn.icms.temple.edu/lammps-ro/trunk@15180 f3b2605a-c512-4ea7-a41b-209d697bcdaa,0,,0.0
49c45ab,2016-10-07 09:44:57,git-svn-id: svn://svn.icms.temple.edu/lammps-ro/trunk@15198 f3b2605a-c512-4ea7-a41b-209d697bcdaa,0,,0.0
72ac073,2016-10-07 09:50:00,git-svn-id: svn://svn.icms.temple.edu/lammps-ro/trunk@15179 f3b2605a-c512-4ea7-a41b-209d697bcdaa,0,,0.0
e27ed6c,2016-10-07 14:52:23,git-svn-id: svn://svn.icms.temple.edu/lammps-ro/trunk@15153 f3b2605a-c512-4ea7-a41b-209d697bcdaa,0,,0.0
9789f04,2016-10-07 15:55:35,git-svn-id: svn://svn.icms.temple.edu/lammps-ro/trunk@15154 f3b2605a-c512-4ea7-a41b-209d697bcdaa,0,,0.0
e01e90e,2016-10-08 10:45:22,git-svn-id: svn://svn.icms.temple.edu/lammps-ro/trunk@15156 f3b2605a-c512-4ea7-a41b-209d697bcdaa,0,,0.0
683689c,2016-10-08 11:00:23,git-svn-id: svn://svn.icms.temple.edu/lammps-ro/trunk@15157 f3b2605a-c512-4ea7-a41b-209d697bcdaa,0,,0.0
dd192ca,2016-10-10 09:15:42,Adding kokkos half list with ghosts,0,,0.0
fca6d72,2016-10-10 09:16:21,git-svn-id: svn://svn.icms.temple.edu/lammps-ro/trunk@15159 f3b2605a-c512-4ea7-a41b-209d697bcdaa,0,,0.0
144e6a8,2016-10-10 09:40:09,git-svn-id: svn://svn.icms.temple.edu/lammps-ro/trunk@15161 f3b2605a-c512-4ea7-a41b-209d697bcdaa,0,,0.0
a2b0840,2016-10-10 13:40:33,git-svn-id: svn://svn.icms.temple.edu/lammps-ro/trunk@15162 f3b2605a-c512-4ea7-a41b-209d697bcdaa,0,,0.0
467bcad,2016-10-10 13:57:37,git-svn-id: svn://svn.icms.temple.edu/lammps-ro/trunk@15163 f3b2605a-c512-4ea7-a41b-209d697bcdaa,0,,0.0
27dac02,2016-10-10 13:58:16,git-svn-id: svn://svn.icms.temple.edu/lammps-ro/trunk@15164 f3b2605a-c512-4ea7-a41b-209d697bcdaa,0,,0.0
ed8cc82,2016-10-10 13:59:01,git-svn-id: svn://svn.icms.temple.edu/lammps-ro/trunk@15165 f3b2605a-c512-4ea7-a41b-209d697bcdaa,0,,0.0
e70d530,2016-10-10 13:59:27,git-svn-id: svn://svn.icms.temple.edu/lammps-ro/trunk@15195 f3b2605a-c512-4ea7-a41b-209d697bcdaa,0,,0.0
bb0bfd5,2016-10-10 23:55:36,git-svn-id: svn://svn.icms.temple.edu/lammps-ro/trunk@15182 f3b2605a-c512-4ea7-a41b-209d697bcdaa,0,,0.0
b00b40b,2016-10-11 08:03:59,git-svn-id: svn://svn.icms.temple.edu/lammps-ro/trunk@15194 f3b2605a-c512-4ea7-a41b-209d697bcdaa,0,,0.0
04f5ead,2016-10-11 12:39:52,sync with GH,0,,0.0
3e+299,2016-10-11 12:42:08,first draft of documentation for respa,0,,0.0
3e8e291,2016-10-11 12:42:08,git-svn-id: svn://svn.icms.temple.edu/lammps-ro/trunk@14955 f3b2605a-c512-4ea7-a41b-209d697bcdaa,0,,0.0
803dc57,2016-10-11 12:42:53,git-svn-id: svn://svn.icms.temple.edu/lammps-ro/trunk@15636 f3b2605a-c512-4ea7-a41b-209d697bcdaa,0,,0.0
6f11629,2016-10-11 13:39:25,git-svn-id: svn://svn.icms.temple.edu/lammps-ro/trunk@15637 f3b2605a-c512-4ea7-a41b-209d697bcdaa,0,,0.0
fbf7df1,2016-10-11 13:40:00,git-svn-id: svn://svn.icms.temple.edu/lammps-ro/trunk@15638 f3b2605a-c512-4ea7-a41b-209d697bcdaa,0,,0.0
0eb7fbf,2016-10-11 15:43:59,git-svn-id: svn://svn.icms.temple.edu/lammps-ro/trunk@15639 f3b2605a-c512-4ea7-a41b-209d697bcdaa,0,,0.0
559637f,2016-10-11 16:11:29,propagate global package installation bugfix to explicit package scripts,0,,1.0
2f07a62,2016-10-11 16:30:41,git-svn-id: svn://svn.icms.temple.edu/lammps-ro/trunk@15640 f3b2605a-c512-4ea7-a41b-209d697bcdaa,0,,0.0
8540a9f,2016-10-11 17:10:24,git-svn-id: svn://svn.icms.temple.edu/lammps-ro/trunk@15292 f3b2605a-c512-4ea7-a41b-209d697bcdaa,0,,0.0
ecb03dd,2016-10-11 23:03:18,Allow building other targets without Python3 and virtualenv,0,,0.0
69cb831,2016-10-11 23:39:37,Merge pull request #219 from akohlmey/python-no-double-load,0,,0.0
b758600,2016-10-11 23:50:45,git-svn-id: svn://svn.icms.temple.edu/lammps-ro/trunk@15274 f3b2605a-c512-4ea7-a41b-209d697bcdaa,0,,0.0
e10ea91,2016-10-11 23:51:42,adjusted default respa level to be outermost,0,,0.0
39a2203,2016-10-11 23:57:40,Fixing compiler warning,0,,0.0
adc98e0,2016-10-11 23:58:36,git-svn-id: svn://svn.icms.temple.edu/lammps-ro/trunk@15150 f3b2605a-c512-4ea7-a41b-209d697bcdaa,0,,0.0
6b4ab0a,2016-10-12 00:00:21,new orient/bcc for pull request #95,0,,0.0
c24bf51,2016-10-12 00:00:53,git-svn-id: svn://svn.icms.temple.edu/lammps-ro/trunk@15184 f3b2605a-c512-4ea7-a41b-209d697bcdaa,0,,0.0
da66c1e,2016-10-12 00:07:52,git-svn-id: svn://svn.icms.temple.edu/lammps-ro/trunk@15185 f3b2605a-c512-4ea7-a41b-209d697bcdaa,0,,0.0
2e8edbd,2016-10-12 06:53:37,git-svn-id: svn://svn.icms.temple.edu/lammps-ro/trunk@15186 f3b2605a-c512-4ea7-a41b-209d697bcdaa,0,,0.0
f8a26dd,2016-10-12 07:26:03,git-svn-id: svn://svn.icms.temple.edu/lammps-ro/trunk@15187 f3b2605a-c512-4ea7-a41b-209d697bcdaa,0,,0.0
4e3a550,2016-10-12 07:30:10,git-svn-id: svn://svn.icms.temple.edu/lammps-ro/trunk@15188 f3b2605a-c512-4ea7-a41b-209d697bcdaa,0,,0.0
4a5d9ea,2016-10-12 07:32:08,git-svn-id: svn://svn.icms.temple.edu/lammps-ro/trunk@15189 f3b2605a-c512-4ea7-a41b-209d697bcdaa,0,,0.0
63e71cd,2016-10-12 07:35:47,git-svn-id: svn://svn.icms.temple.edu/lammps-ro/trunk@15190 f3b2605a-c512-4ea7-a41b-209d697bcdaa,0,,0.0
495800000000000.0,2016-10-12 15:46:46,restrain energy must be incremented. bugfix from robert meissner posted to lammps-users,0,,1.0
4958e11,2016-10-12 15:46:46,cleanup and bugfix for compute heat/flux/tally,0,,1.0
fcb5271,2016-10-12 15:56:45,git-svn-id: svn://svn.icms.temple.edu/lammps-ro/trunk@15191 f3b2605a-c512-4ea7-a41b-209d697bcdaa,0,,0.0
0b426da,2016-10-12 18:36:38,git-svn-id: svn://svn.icms.temple.edu/lammps-ro/trunk@15192 f3b2605a-c512-4ea7-a41b-209d697bcdaa,0,,0.0
e4ff812,2016-10-13 08:22:08,Merge branch 'fix-airebo-morse' of https://github.com/v0i0/lammps into pull-431,0,,0.0
95cca1b,2016-10-13 11:40:44,make plain nc dump style a compile time option as well,0,,0.0
2c8a7a3,2016-10-13 16:55:53,Reduce memory churn in Kokkos package,0,,0.0
40f2310,2016-10-13 16:56:19,git-svn-id: svn://svn.icms.temple.edu/lammps-ro/trunk@15167 f3b2605a-c512-4ea7-a41b-209d697bcdaa,0,,0.0
5aefb2a,2016-10-13 16:58:35,Merge branch 'master' into user-nc-dump,0,,0.0
d11363c,2016-10-13 17:00:23,Merge pull request #850 from lammps/addlib,0,,0.0
fa984b2,2016-10-13 19:56:33,git-svn-id: svn://svn.icms.temple.edu/lammps-ro/trunk@15293 f3b2605a-c512-4ea7-a41b-209d697bcdaa,0,,0.0
411ecca,2016-10-14 07:27:14,BUG: DumpNCMPIIO is now called DumpNetCDFMPIIO,0,,0.0
d07703e,2016-10-14 07:27:40,correct minor issues  so LAMMPS compiles again,0,,1.0
c9c66ca,2016-10-14 07:28:25,another workaround for duplicate labels (which sphinx does not like),0,,0.0
deceb9d,2016-10-14 07:31:52,more preference of datamask over custom sync,0,,0.0
f67975f,2016-10-14 07:37:06,Adding support to npair_kokkos for triclinic-newton-on neighborlists,0,,0.0
909ec2c,2016-10-14 11:48:24,More tweaks to npair_kokkos for triclinic,0,,0.0
e77e1f6,2016-10-14 19:40:51,git-svn-id: svn://svn.icms.temple.edu/lammps-ro/trunk@14158 f3b2605a-c512-4ea7-a41b-209d697bcdaa,0,,0.0
e7825ba,2016-10-15 07:30:07,whitespace cleanup  fix bug in looking for empty strings  improve read performance and handling of comments,0,,1.0
c5513c4,2016-10-17 19:56:18,remove unused variable,0,,0.0
954d536,2016-10-18 09:27:01,fix bug found by coverity scan,0,,1.0
003581c,2016-10-18 11:16:28,bug fix for fix GCMC w/ fix shake  enhance of fix wall/gran/region with restarting,0,,1.0
6eadd45,2016-10-18 11:16:44,add missing return keywords,0,,0.0
394c3bb,2016-10-18 12:20:49,add missing KOKKOS_INLINE_FUNCTION attributes,0,,0.0
1f1c872,2016-10-18 12:21:27,Merge pull request #344 from timattox/USER-DPD_zero_compute,0,,0.0
713b2af,2016-10-18 12:58:25,Merge pull request #332 from akohlmey/coord-atom-orientorder-atom-enhancements,0,,0.0
2106dce,2016-10-18 13:11:40,USER-DPD: fix a bug in AtomVecDPDKokkos::unpack_restart(),0,,1.0
3e88fb5,2016-10-18 13:54:15,Merge pull request #334 from sstrong99/flow_gauss_changeRef,0,,0.0
2c5ea9f,2016-10-18 14:05:08,Merge pull request #340 from stanmoore1/fix_rx_neighborlist,0,,0.0
1f7693f,2016-10-18 14:06:43,need to add removed fix ti/rs to purge list,0,,0.0
a752966,2016-10-18 14:07:05,kspace & dihedral can't do their own sync/modify,0,,0.0
4502d32,2016-10-18 14:45:06,Merge pull request #341 from stanmoore1/qeq_kk_neighlist,0,,0.0
ae77664,2016-10-18 14:45:25,Merge pull request #335 from stanmoore1/neighbor_fixes,0,,0.0
2b47fa6,2016-10-18 15:05:30,Merge pull request #339 from akohlmey/fixes-for-srp-example,0,,0.0
6e54443,2016-10-18 15:11:22,patch 17Jan17,0,,0.0
27796b4,2016-10-18 15:32:20,cmake: fixed another typo,0,,0.0
5a6dea7,2016-10-18 15:36:18,USER-DPD: Skip a0*stuff computations  if a0 was set to zero in pair_coeff. This saves around 10% of the runtime for many of our tests using SSA.,0,,0.0
13ce103,2016-10-18 15:46:56,git-svn-id: svn://svn.icms.temple.edu/lammps-ro/trunk@15294 f3b2605a-c512-4ea7-a41b-209d697bcdaa,0,,0.0
7b7cb29,2016-10-18 22:26:47,Merge pull request #343 from timattox/USER-DPD_bugfix_molecule,0,,0.0
019bc0b,2016-10-19 07:39:03,Merge pull request #337 from ohenrich/user-cgdna,0,,0.0
ccca642,2016-10-19 08:08:52,git-svn-id: svn://svn.icms.temple.edu/lammps-ro/trunk@15130 f3b2605a-c512-4ea7-a41b-209d697bcdaa,0,,0.0
efc7b23,2016-10-19 08:33:59,remove unused variable,0,,0.0
e0ed218,2016-10-19 08:36:52,USER-DPD: cleanup initialization of splitFDT_flag in pair_dpd_fdt.cpp,0,,0.0
393337e,2016-10-19 08:37:32,"USER-DPD: Also apply ""check if a0 is zero"" optimization to pair_dpd_fdt This relates to commit 4eb08a5822 that was applied to pair_dpd_fdt_energy",0,,0.0
58141.0,2016-10-19 08:41:44,fix typo causing wrong neighbor list copy selections,0,,0.0
58141e0,2016-10-19 08:41:44,git-svn-id: svn://svn.icms.temple.edu/lammps-ro/trunk@14957 f3b2605a-c512-4ea7-a41b-209d697bcdaa,0,,0.0
0891ed8,2016-10-19 08:56:19,Merge pull request #342 from epfl-cosmo/ipi-multiinit-bug,0,,0.0
b0cf1de,2016-10-19 08:57:54,sync GHub with SVN,0,,0.0
3d25478,2016-10-19 08:58:22,Merge pull request #354 from stanmoore1/kokkos_bugfixes,0,,0.0
86f5b51,2016-10-19 09:05:25,Merge pull request #361 from akohlmey/user-omp-fix-per-atom-data,0,,0.0
566effc,2016-10-19 09:08:20,account for new fix halt properly in PDF and online docs,0,,1.0
2634468,2016-10-19 10:42:02,adapt example inputs for TAD and PRD to the change in compute coord/atom,0,,0.0
2634468,2016-10-19 10:42:02,import contributed code for computes coord/atom and orientorder/atom,0,,0.0
2634468,2016-10-19 10:42:02,git-svn-id: svn://svn.icms.temple.edu/lammps-ro/trunk@14958 f3b2605a-c512-4ea7-a41b-209d697bcdaa,0,,0.0
2634468,2016-10-19 10:42:02,git-svn-id: svn://svn.icms.temple.edu/lammps-ro/trunk@11698 f3b2605a-c512-4ea7-a41b-209d697bcdaa,0,,0.0
1a10857,2016-10-19 10:43:25,Squelching output from Makefile,0,,0.0
ffb8eb3,2016-10-19 10:44:38,git-svn-id: svn://svn.icms.temple.edu/lammps-ro/trunk@14164 f3b2605a-c512-4ea7-a41b-209d697bcdaa,0,,0.0
9954d5d,2016-10-19 10:47:07,git-svn-id: svn://svn.icms.temple.edu/lammps-ro/trunk@15295 f3b2605a-c512-4ea7-a41b-209d697bcdaa,0,,0.0
d2da0fa,2016-10-19 15:29:13,git-svn-id: svn://svn.icms.temple.edu/lammps-ro/trunk@15296 f3b2605a-c512-4ea7-a41b-209d697bcdaa,0,,0.0
e835992,2016-10-19 15:58:50,git-svn-id: svn://svn.icms.temple.edu/lammps-ro/trunk@15298 f3b2605a-c512-4ea7-a41b-209d697bcdaa,0,,0.0
21619f6,2016-10-19 19:02:08,git-svn-id: svn://svn.icms.temple.edu/lammps-ro/trunk@15299 f3b2605a-c512-4ea7-a41b-209d697bcdaa,0,,0.0
8c3f5cb,2016-10-20 09:27:26,git-svn-id: svn://svn.icms.temple.edu/lammps-ro/trunk@15300 f3b2605a-c512-4ea7-a41b-209d697bcdaa,0,,0.0
f022f6d,2016-10-20 14:40:18,Fix broken charge history in fix_qeq_reax_kokkos,0,,1.0
2cf77ff,2016-10-20 16:16:17,git-svn-id: svn://svn.icms.temple.edu/lammps-ro/trunk@15301 f3b2605a-c512-4ea7-a41b-209d697bcdaa,0,,0.0
a957227,2016-10-20 16:27:00,git-svn-id: svn://svn.icms.temple.edu/lammps-ro/trunk@15330 f3b2605a-c512-4ea7-a41b-209d697bcdaa,0,,0.0
6cd6c10,2016-10-20 19:27:18,git-svn-id: svn://svn.icms.temple.edu/lammps-ro/trunk@15331 f3b2605a-c512-4ea7-a41b-209d697bcdaa,0,,0.0
a2e34aa,2016-10-21 11:55:36,git-svn-id: svn://svn.icms.temple.edu/lammps-ro/trunk@15333 f3b2605a-c512-4ea7-a41b-209d697bcdaa,0,,0.0
ed3f02f,2016-10-21 12:04:48,Added axes keyword,0,,0.0
6742fb6,2016-10-21 12:05:21,git-svn-id: svn://svn.icms.temple.edu/lammps-ro/trunk@15336 f3b2605a-c512-4ea7-a41b-209d697bcdaa,0,,0.0
607246f,2016-10-21 13:25:53,git-svn-id: svn://svn.icms.temple.edu/lammps-ro/trunk@15279 f3b2605a-c512-4ea7-a41b-209d697bcdaa,0,,0.0
991034b,2016-10-21 13:54:34,git-svn-id: svn://svn.icms.temple.edu/lammps-ro/trunk@15337 f3b2605a-c512-4ea7-a41b-209d697bcdaa,0,,0.0
db36c8b,2016-10-21 14:51:09,KOKKOS: minor typo fix,0,,0.0
bc44988,2016-10-23 15:18:25,git-svn-id: svn://svn.icms.temple.edu/lammps-ro/trunk@15339 f3b2605a-c512-4ea7-a41b-209d697bcdaa,0,,0.0
4f69d91,2016-10-24 08:12:08,Merge branch 'master' into new-neighbor,0,,0.0
477ddaf,2016-10-24 08:15:08,Merge branch 'new-neighbor' of github.com:akohlmey/lammps into new-neighbor,0,,0.0
ad57a17,2016-10-24 16:48:20,Fixed small typos in doc,0,,0.0
c243093,2016-10-24 17:05:47,Fix PyLammps regression after output.cpp change,0,,1.0
be2d155,2016-10-24 17:08:36,Removing used Kokkos file,0,,0.0
e02505c,2016-10-24 17:11:09,Small tweaks to Kokkos neighbor,0,,0.0
7b89e47,2016-10-24 17:12:28,fix array bounds issue due to typo. spotted by GCC.,0,,1.0
512c413,2016-10-24 17:13:21,make the output of the %CPU/OpenMP threads line consistent with compiling in OpenMP support  not having USER-OMP installed,0,,0.0
182141b,2016-10-24 17:13:34,Prevent neighbor list copies between SSA and non-SSA neighbor list requests.,0,,0.0
ba6d152,2016-10-24 17:34:28,"USER-DPD: Make fix_shardlow request its own SSA-specific neighbor list  instead of having pair_dpd_fdt* make the SSA-neighbor list request for it. Forces an ""extra"" list to be built  but now skip lists work properly. Maybe we can detect if skip lists won't be used  and squash the extra list.",0,,0.0
f8367e3,2016-10-24 17:49:53,More changes for Kokkos neighbor,0,,0.0
9c81ad1,2016-10-25 09:45:55,Merge branch 'new-neighbor' into new-neighbor,0,,0.0
eca96e2,2016-10-25 09:46:07,Kokkos neighbor refactor,0,,0.0
6b33499,2016-10-25 10:30:34,Merge pull request #1 from timattox/new-neighbor,0,,0.0
ad5f7c4,2016-10-25 10:32:41,Merging,0,,0.0
efaa8fe,2016-10-25 10:32:55,Merge pull request #52 from timattox/new-neighbor,0,,0.0
52dd9ae,2016-10-25 11:55:09,Updating to master,0,,0.0
1a436bd,2016-10-25 11:58:42,Whitespace change,0,,0.0
63eada2,2016-10-25 12:12:48,Another fix for seg fault in parallel allocation.,0,,1.0
6929603.0,2016-10-25 14:15:34,git-svn-id: svn://svn.icms.temple.edu/lammps-ro/trunk@12056 f3b2605a-c512-4ea7-a41b-209d697bcdaa,0,,0.0
6929603.0,2016-10-25 14:15:34,git-svn-id: svn://svn.icms.temple.edu/lammps-ro/trunk@12090 f3b2605a-c512-4ea7-a41b-209d697bcdaa,0,,0.0
6929603.0,2016-10-25 14:15:34,correct broken link to USER-SMD docs PDF,0,,0.0
6929603.0,2016-10-25 14:15:34,explicitly disallow dynamic groups with compute rdf,0,,0.0
d7c77a4,2016-10-25 14:36:18,fix typo and USER-OMP support omission,0,,0.0
f350500,2016-10-25 14:43:12,small comment/whitespace tweak,0,,0.0
7f3f5e8,2016-10-25 14:46:44,Merge branch 'master' into grem-feature,0,,0.0
039bda9,2016-10-25 15:02:00,minor cleanups,0,,0.0
e8b3f79,2016-10-25 23:04:03,also remove generated html files with 'make clean' in docs folder,0,,0.0
399c0af,2016-10-25 23:46:25,Merging pull request,0,,0.0
0a417b4,2016-10-26 07:06:38,30Nov16 patch,0,,0.0
3267b34,2016-10-26 09:29:27,Merge pull request #289 from akohlmey/collected-updates-and-bugfixes,0,,0.0
8e61bed,2016-10-26 09:51:52,update format,0,,0.0
ef9f7c8,2016-10-26 10:14:08,add error location propagation to force->bounds() and force->boundsbig(),0,,0.0
f028a9a,2016-10-26 15:04:18,git-svn-id: svn://svn.icms.temple.edu/lammps-ro/trunk@15340 f3b2605a-c512-4ea7-a41b-209d697bcdaa,0,,0.0
35753b8,2016-10-26 15:53:02,Print error if pair_write does not get correct number of arguments,0,,0.0
f9a9e27,2016-10-26 16:01:40,git-svn-id: svn://svn.icms.temple.edu/lammps-ro/trunk@15341 f3b2605a-c512-4ea7-a41b-209d697bcdaa,0,,0.0
d9891ab,2016-10-27 09:34:04,git-svn-id: svn://svn.icms.temple.edu/lammps-ro/trunk@15342 f3b2605a-c512-4ea7-a41b-209d697bcdaa,0,,0.0
c3a1e72,2016-10-27 11:40:36,git-svn-id: svn://svn.icms.temple.edu/lammps-ro/trunk@15344 f3b2605a-c512-4ea7-a41b-209d697bcdaa,0,,0.0
7a45c72,2016-10-27 18:31:06,git-svn-id: svn://svn.icms.temple.edu/lammps-ro/trunk@15345 f3b2605a-c512-4ea7-a41b-209d697bcdaa,0,,0.0
3870780.0,2016-10-28 10:43:05,git-svn-id: svn://svn.icms.temple.edu/lammps-ro/trunk@12058 f3b2605a-c512-4ea7-a41b-209d697bcdaa,0,,0.0
