hash,time,message,keyword_buggy,human_buggy,fastread_buggy
9c1857f,2016-04-07 22:22:19,git-svn-id: svn://svn.icms.temple.edu/lammps-ro/trunk@14843 f3b2605a-c512-4ea7-a41b-209d697bcdaa,0,,0.0
9aa7608,2016-04-07 22:22:25,git-svn-id: svn://svn.icms.temple.edu/lammps-ro/trunk@14905 f3b2605a-c512-4ea7-a41b-209d697bcdaa,0,,0.0
dd56269,2016-04-07 22:25:40,git-svn-id: svn://svn.icms.temple.edu/lammps-ro/trunk@14874 f3b2605a-c512-4ea7-a41b-209d697bcdaa,0,,0.0
e9085c4,2016-04-07 22:26:34,git-svn-id: svn://svn.icms.temple.edu/lammps-ro/trunk@14876 f3b2605a-c512-4ea7-a41b-209d697bcdaa,0,,0.0
20f13bf,2016-04-12 01:28:58,git-svn-id: svn://svn.icms.temple.edu/lammps-ro/trunk@14877 f3b2605a-c512-4ea7-a41b-209d697bcdaa,0,,0.0
cf26690,2016-04-12 14:56:22,bugfix for virial tally for improper style umbrella from Steven Vandenbrande (U Gent),0,,1.0
e564fc4,2016-04-13 21:38:58,Fixing more execution space issues in KOKKOS package,0,,1.0
92fa12c,2016-04-13 22:20:59,git-svn-id: svn://svn.icms.temple.edu/lammps-ro/trunk@14878 f3b2605a-c512-4ea7-a41b-209d697bcdaa,0,,0.0
c46d973,2016-04-13 22:25:46,git-svn-id: svn://svn.icms.temple.edu/lammps-ro/trunk@14879 f3b2605a-c512-4ea7-a41b-209d697bcdaa,0,,0.0
ef7e119,2016-04-14 14:42:56,git-svn-id: svn://svn.icms.temple.edu/lammps-ro/trunk@14880 f3b2605a-c512-4ea7-a41b-209d697bcdaa,0,,0.0
3e4ce84,2016-04-14 17:51:39,git-svn-id: svn://svn.icms.temple.edu/lammps-ro/trunk@14881 f3b2605a-c512-4ea7-a41b-209d697bcdaa,0,,0.0
32509da,2016-04-15 16:06:25,git-svn-id: svn://svn.icms.temple.edu/lammps-ro/trunk@14882 f3b2605a-c512-4ea7-a41b-209d697bcdaa,0,,0.0
212a955,2016-04-15 16:07:01,git-svn-id: svn://svn.icms.temple.edu/lammps-ro/trunk@14883 f3b2605a-c512-4ea7-a41b-209d697bcdaa,0,,0.0
f50b03f,2016-04-15 16:07:28,git-svn-id: svn://svn.icms.temple.edu/lammps-ro/trunk@14885 f3b2605a-c512-4ea7-a41b-209d697bcdaa,0,,0.0
eb8fdc4,2016-04-15 16:08:22,git-svn-id: svn://svn.icms.temple.edu/lammps-ro/trunk@14886 f3b2605a-c512-4ea7-a41b-209d697bcdaa,0,,0.0
e6ca2d5,2016-04-15 16:09:16,git-svn-id: svn://svn.icms.temple.edu/lammps-ro/trunk@14888 f3b2605a-c512-4ea7-a41b-209d697bcdaa,0,,0.0
a4e8eaa,2016-04-15 16:16:52,git-svn-id: svn://svn.icms.temple.edu/lammps-ro/trunk@14890 f3b2605a-c512-4ea7-a41b-209d697bcdaa,0,,0.0
552da3c,2016-04-15 16:21:26,git-svn-id: svn://svn.icms.temple.edu/lammps-ro/trunk@14891 f3b2605a-c512-4ea7-a41b-209d697bcdaa,0,,0.0
e18f5a9,2016-04-15 16:25:31,git-svn-id: svn://svn.icms.temple.edu/lammps-ro/trunk@14895 f3b2605a-c512-4ea7-a41b-209d697bcdaa,0,,0.0
f946831,2016-04-15 16:28:57,git-svn-id: svn://svn.icms.temple.edu/lammps-ro/trunk@14896 f3b2605a-c512-4ea7-a41b-209d697bcdaa,0,,0.0
7a0c8f2,2016-04-15 16:33:03,git-svn-id: svn://svn.icms.temple.edu/lammps-ro/trunk@14897 f3b2605a-c512-4ea7-a41b-209d697bcdaa,0,,0.0
30db73a,2016-04-15 16:33:58,git-svn-id: svn://svn.icms.temple.edu/lammps-ro/trunk@14898 f3b2605a-c512-4ea7-a41b-209d697bcdaa,0,,0.0
b595eb9,2016-04-18 14:00:30,git-svn-id: svn://svn.icms.temple.edu/lammps-ro/trunk@14899 f3b2605a-c512-4ea7-a41b-209d697bcdaa,0,,0.0
44ca843,2016-04-18 14:00:58,git-svn-id: svn://svn.icms.temple.edu/lammps-ro/trunk@14864 f3b2605a-c512-4ea7-a41b-209d697bcdaa,0,,0.0
c6f7fb5,2016-04-18 14:06:11,git-svn-id: svn://svn.icms.temple.edu/lammps-ro/trunk@14902 f3b2605a-c512-4ea7-a41b-209d697bcdaa,0,,0.0
17fd6b2,2016-04-18 14:06:15,git-svn-id: svn://svn.icms.temple.edu/lammps-ro/trunk@14865 f3b2605a-c512-4ea7-a41b-209d697bcdaa,0,,0.0
545a273,2016-04-18 14:07:11,git-svn-id: svn://svn.icms.temple.edu/lammps-ro/trunk@11627 f3b2605a-c512-4ea7-a41b-209d697bcdaa,0,,0.0
00f3ccf,2016-04-18 23:59:16,git-svn-id: svn://svn.icms.temple.edu/lammps-ro/trunk@11629 f3b2605a-c512-4ea7-a41b-209d697bcdaa,0,,0.0
d5d0a87,2016-04-18 23:59:56,git-svn-id: svn://svn.icms.temple.edu/lammps-ro/trunk@11603 f3b2605a-c512-4ea7-a41b-209d697bcdaa,0,,0.0
b1ab6b9,2016-04-20 19:37:47,git-svn-id: svn://svn.icms.temple.edu/lammps-ro/trunk@11598 f3b2605a-c512-4ea7-a41b-209d697bcdaa,0,,0.0
268d598,2016-04-20 20:48:13,git-svn-id: svn://svn.icms.temple.edu/lammps-ro/trunk@11632 f3b2605a-c512-4ea7-a41b-209d697bcdaa,0,,0.0
cc11bb9,2016-04-20 21:02:55,git-svn-id: svn://svn.icms.temple.edu/lammps-ro/trunk@11597 f3b2605a-c512-4ea7-a41b-209d697bcdaa,0,,0.0
6bab588,2016-04-20 22:13:56,git-svn-id: svn://svn.icms.temple.edu/lammps-ro/trunk@11565 f3b2605a-c512-4ea7-a41b-209d697bcdaa,0,,0.0
778165e,2016-04-20 22:31:52,git-svn-id: svn://svn.icms.temple.edu/lammps-ro/trunk@11566 f3b2605a-c512-4ea7-a41b-209d697bcdaa,0,,0.0
83cd2e5,2016-04-20 22:34:03,git-svn-id: svn://svn.icms.temple.edu/lammps-ro/trunk@11567 f3b2605a-c512-4ea7-a41b-209d697bcdaa,0,,0.0
9920926.0,2016-04-20 22:38:35,git-svn-id: svn://svn.icms.temple.edu/lammps-ro/trunk@11568 f3b2605a-c512-4ea7-a41b-209d697bcdaa,0,,0.0
93bc5c8,2016-04-20 22:46:43,git-svn-id: svn://svn.icms.temple.edu/lammps-ro/trunk@11570 f3b2605a-c512-4ea7-a41b-209d697bcdaa,0,,0.0
95c1623,2016-04-20 23:02:44,git-svn-id: svn://svn.icms.temple.edu/lammps-ro/trunk@11571 f3b2605a-c512-4ea7-a41b-209d697bcdaa,0,,0.0
2ce937a,2016-04-20 23:39:50,git-svn-id: svn://svn.icms.temple.edu/lammps-ro/trunk@11572 f3b2605a-c512-4ea7-a41b-209d697bcdaa,0,,0.0
6b0a181,2016-04-22 15:44:13,git-svn-id: svn://svn.icms.temple.edu/lammps-ro/trunk@11573 f3b2605a-c512-4ea7-a41b-209d697bcdaa,0,,0.0
a4af037,2016-04-22 15:45:50,git-svn-id: svn://svn.icms.temple.edu/lammps-ro/trunk@11574 f3b2605a-c512-4ea7-a41b-209d697bcdaa,0,,0.0
f70a764,2016-04-22 15:55:54,git-svn-id: svn://svn.icms.temple.edu/lammps-ro/trunk@11575 f3b2605a-c512-4ea7-a41b-209d697bcdaa,0,,0.0
f2a4058,2016-04-22 15:56:10,git-svn-id: svn://svn.icms.temple.edu/lammps-ro/trunk@11576 f3b2605a-c512-4ea7-a41b-209d697bcdaa,0,,0.0
912ee96,2016-04-22 15:56:56,git-svn-id: svn://svn.icms.temple.edu/lammps-ro/trunk@11577 f3b2605a-c512-4ea7-a41b-209d697bcdaa,0,,0.0
cc0049d,2016-04-22 16:00:48,git-svn-id: svn://svn.icms.temple.edu/lammps-ro/trunk@11578 f3b2605a-c512-4ea7-a41b-209d697bcdaa,0,,0.0
af63793,2016-04-22 17:40:22,git-svn-id: svn://svn.icms.temple.edu/lammps-ro/trunk@11579 f3b2605a-c512-4ea7-a41b-209d697bcdaa,0,,0.0
8d5ca6c,2016-04-22 17:41:11,git-svn-id: svn://svn.icms.temple.edu/lammps-ro/trunk@11580 f3b2605a-c512-4ea7-a41b-209d697bcdaa,0,,0.0
129796a,2016-04-22 17:42:06,git-svn-id: svn://svn.icms.temple.edu/lammps-ro/trunk@11583 f3b2605a-c512-4ea7-a41b-209d697bcdaa,0,,0.0
184d5dc,2016-04-22 17:51:49,git-svn-id: svn://svn.icms.temple.edu/lammps-ro/trunk@11584 f3b2605a-c512-4ea7-a41b-209d697bcdaa,0,,0.0
08271a0,2016-04-22 17:54:49,git-svn-id: svn://svn.icms.temple.edu/lammps-ro/trunk@11585 f3b2605a-c512-4ea7-a41b-209d697bcdaa,0,,0.0
baf8ad5,2016-04-22 17:54:54,git-svn-id: svn://svn.icms.temple.edu/lammps-ro/trunk@11628 f3b2605a-c512-4ea7-a41b-209d697bcdaa,0,,0.0
656f8ed,2016-04-22 17:55:51,git-svn-id: svn://svn.icms.temple.edu/lammps-ro/trunk@11626 f3b2605a-c512-4ea7-a41b-209d697bcdaa,0,,0.0
e6ba3cc,2016-04-26 16:12:44,Fixing runtime issues with pair_exp6_rx_kokkos,0,,1.0
a7ce720,2016-04-26 18:27:44,git-svn-id: svn://svn.icms.temple.edu/lammps-ro/trunk@14867 f3b2605a-c512-4ea7-a41b-209d697bcdaa,0,,0.0
98ed244,2016-04-26 18:28:26,git-svn-id: svn://svn.icms.temple.edu/lammps-ro/trunk@11625 f3b2605a-c512-4ea7-a41b-209d697bcdaa,0,,0.0
4314ef0,2016-04-26 18:32:11,git-svn-id: svn://svn.icms.temple.edu/lammps-ro/trunk@14868 f3b2605a-c512-4ea7-a41b-209d697bcdaa,0,,0.0
e405f01,2016-04-26 18:33:10,git-svn-id: svn://svn.icms.temple.edu/lammps-ro/trunk@15043 f3b2605a-c512-4ea7-a41b-209d697bcdaa,0,,0.0
1ce4284,2016-04-26 18:34:13,git-svn-id: svn://svn.icms.temple.edu/lammps-ro/trunk@15044 f3b2605a-c512-4ea7-a41b-209d697bcdaa,0,,0.0
446d3b3,2016-04-26 18:34:36,git-svn-id: svn://svn.icms.temple.edu/lammps-ro/trunk@15045 f3b2605a-c512-4ea7-a41b-209d697bcdaa,0,,0.0
325295b,2016-04-26 18:41:45,git-svn-id: svn://svn.icms.temple.edu/lammps-ro/trunk@11602 f3b2605a-c512-4ea7-a41b-209d697bcdaa,0,,0.0
e7363b4,2016-04-26 19:38:50,git-svn-id: svn://svn.icms.temple.edu/lammps-ro/trunk@11604 f3b2605a-c512-4ea7-a41b-209d697bcdaa,0,,0.0
d004bfe,2016-04-26 19:55:28,git-svn-id: svn://svn.icms.temple.edu/lammps-ro/trunk@11605 f3b2605a-c512-4ea7-a41b-209d697bcdaa,0,,0.0
5d6b6a0,2016-04-26 20:55:09,git-svn-id: svn://svn.icms.temple.edu/lammps-ro/trunk@11606 f3b2605a-c512-4ea7-a41b-209d697bcdaa,0,,0.0
b3732e7,2016-04-26 20:58:03,git-svn-id: svn://svn.icms.temple.edu/lammps-ro/trunk@11607 f3b2605a-c512-4ea7-a41b-209d697bcdaa,0,,0.0
d91aced,2016-04-26 20:58:58,git-svn-id: svn://svn.icms.temple.edu/lammps-ro/trunk@11608 f3b2605a-c512-4ea7-a41b-209d697bcdaa,0,,0.0
92b45d0,2016-04-26 22:10:30,git-svn-id: svn://svn.icms.temple.edu/lammps-ro/trunk@11609 f3b2605a-c512-4ea7-a41b-209d697bcdaa,0,,0.0
0da53bb,2016-04-26 22:32:03,Fixing issue in fix_wall_lj93_kokkos,0,,1.0
cab3fef,2016-04-26 22:37:08,git-svn-id: svn://svn.icms.temple.edu/lammps-ro/trunk@11610 f3b2605a-c512-4ea7-a41b-209d697bcdaa,0,,0.0
6b582d1,2016-04-26 22:38:01,git-svn-id: svn://svn.icms.temple.edu/lammps-ro/trunk@11611 f3b2605a-c512-4ea7-a41b-209d697bcdaa,0,,0.0
579b616,2016-04-26 23:00:32,Fixing Kokkos bugs,0,,1.0
05d3518,2016-04-27 14:03:59,address a few cosmetic issues flagged by -Wpedantic,0,,1.0
5f86c15,2016-04-27 14:56:23,git-svn-id: svn://svn.icms.temple.edu/lammps-ro/trunk@11614 f3b2605a-c512-4ea7-a41b-209d697bcdaa,0,,0.0
78d7b4a,2016-04-27 14:56:51,git-svn-id: svn://svn.icms.temple.edu/lammps-ro/trunk@11615 f3b2605a-c512-4ea7-a41b-209d697bcdaa,0,,0.0
71926fe,2016-04-28 14:46:41,git-svn-id: svn://svn.icms.temple.edu/lammps-ro/trunk@11616 f3b2605a-c512-4ea7-a41b-209d697bcdaa,0,,0.0
0d4d950,2016-04-28 14:47:48,git-svn-id: svn://svn.icms.temple.edu/lammps-ro/trunk@11617 f3b2605a-c512-4ea7-a41b-209d697bcdaa,0,,0.0
107e28c,2016-04-28 14:48:46,git-svn-id: svn://svn.icms.temple.edu/lammps-ro/trunk@11618 f3b2605a-c512-4ea7-a41b-209d697bcdaa,0,,0.0
17fd589,2016-04-28 14:48:56,git-svn-id: svn://svn.icms.temple.edu/lammps-ro/trunk@11619 f3b2605a-c512-4ea7-a41b-209d697bcdaa,0,,0.0
6bc6d45,2016-04-28 14:49:38,git-svn-id: svn://svn.icms.temple.edu/lammps-ro/trunk@11620 f3b2605a-c512-4ea7-a41b-209d697bcdaa,0,,0.0
19122f2,2016-04-28 14:49:49,git-svn-id: svn://svn.icms.temple.edu/lammps-ro/trunk@11621 f3b2605a-c512-4ea7-a41b-209d697bcdaa,0,,0.0
c300739,2016-04-28 14:51:25,git-svn-id: svn://svn.icms.temple.edu/lammps-ro/trunk@11622 f3b2605a-c512-4ea7-a41b-209d697bcdaa,0,,0.0
f76c6a3,2016-04-28 14:52:08,git-svn-id: svn://svn.icms.temple.edu/lammps-ro/trunk@11624 f3b2605a-c512-4ea7-a41b-209d697bcdaa,0,,0.0
51f8275,2016-04-28 15:02:54,git-svn-id: svn://svn.icms.temple.edu/lammps-ro/trunk@14866 f3b2605a-c512-4ea7-a41b-209d697bcdaa,0,,0.0
a49a2ae,2016-04-28 15:03:48,Kokkos enhancements,0,,0.0
10ad7e3,2016-04-30 18:03:40,git-svn-id: svn://svn.icms.temple.edu/lammps-ro/trunk@14799 f3b2605a-c512-4ea7-a41b-209d697bcdaa,0,,0.0
00f38fd,2016-04-30 18:06:25,git-svn-id: svn://svn.icms.temple.edu/lammps-ro/trunk@14795 f3b2605a-c512-4ea7-a41b-209d697bcdaa,0,,0.0
9970992.0,2016-04-30 18:07:04,git-svn-id: svn://svn.icms.temple.edu/lammps-ro/trunk@15042 f3b2605a-c512-4ea7-a41b-209d697bcdaa,0,,0.0
6ff2012,2016-04-30 18:07:40,git-svn-id: svn://svn.icms.temple.edu/lammps-ro/trunk@15016 f3b2605a-c512-4ea7-a41b-209d697bcdaa,0,,0.0
114742b,2016-04-30 18:08:26,git-svn-id: svn://svn.icms.temple.edu/lammps-ro/trunk@14998 f3b2605a-c512-4ea7-a41b-209d697bcdaa,0,,0.0
b29c07b,2016-04-30 18:10:54,git-svn-id: svn://svn.icms.temple.edu/lammps-ro/trunk@14972 f3b2605a-c512-4ea7-a41b-209d697bcdaa,0,,0.0
e41fe1c,2016-04-30 18:13:29,git-svn-id: svn://svn.icms.temple.edu/lammps-ro/trunk@14997 f3b2605a-c512-4ea7-a41b-209d697bcdaa,0,,0.0
c5d0c55,2016-04-30 18:14:25,git-svn-id: svn://svn.icms.temple.edu/lammps-ro/trunk@14973 f3b2605a-c512-4ea7-a41b-209d697bcdaa,0,,0.0
0a1b765,2016-05-02 22:06:50,git-svn-id: svn://svn.icms.temple.edu/lammps-ro/trunk@14974 f3b2605a-c512-4ea7-a41b-209d697bcdaa,0,,0.0
fda492e,2016-05-02 22:10:37,git-svn-id: svn://svn.icms.temple.edu/lammps-ro/trunk@14975 f3b2605a-c512-4ea7-a41b-209d697bcdaa,0,,0.0
c5c293d,2016-05-02 23:01:37,git-svn-id: svn://svn.icms.temple.edu/lammps-ro/trunk@14976 f3b2605a-c512-4ea7-a41b-209d697bcdaa,0,,0.0
33ce33c,2016-05-02 23:40:38,git-svn-id: svn://svn.icms.temple.edu/lammps-ro/trunk@14977 f3b2605a-c512-4ea7-a41b-209d697bcdaa,0,,0.0
ed75c87,2016-05-03 14:36:02,git-svn-id: svn://svn.icms.temple.edu/lammps-ro/trunk@14978 f3b2605a-c512-4ea7-a41b-209d697bcdaa,0,,0.0
1af05e8,2016-05-03 14:36:31,git-svn-id: svn://svn.icms.temple.edu/lammps-ro/trunk@14979 f3b2605a-c512-4ea7-a41b-209d697bcdaa,0,,0.0
ee668fc,2016-05-03 15:39:35,git-svn-id: svn://svn.icms.temple.edu/lammps-ro/trunk@14980 f3b2605a-c512-4ea7-a41b-209d697bcdaa,0,,0.0
bccca1c,2016-05-03 16:01:16,git-svn-id: svn://svn.icms.temple.edu/lammps-ro/trunk@14981 f3b2605a-c512-4ea7-a41b-209d697bcdaa,0,,0.0
98877f7,2016-05-03 16:11:25,git-svn-id: svn://svn.icms.temple.edu/lammps-ro/trunk@14982 f3b2605a-c512-4ea7-a41b-209d697bcdaa,0,,0.0
91447ed,2016-05-03 16:11:34,git-svn-id: svn://svn.icms.temple.edu/lammps-ro/trunk@14983 f3b2605a-c512-4ea7-a41b-209d697bcdaa,0,,0.0
7142393.0,2016-05-03 16:18:30,git-svn-id: svn://svn.icms.temple.edu/lammps-ro/trunk@14984 f3b2605a-c512-4ea7-a41b-209d697bcdaa,0,,0.0
8da3064,2016-05-03 16:20:44,git-svn-id: svn://svn.icms.temple.edu/lammps-ro/trunk@14985 f3b2605a-c512-4ea7-a41b-209d697bcdaa,0,,0.0
58dd900,2016-05-03 16:21:05,git-svn-id: svn://svn.icms.temple.edu/lammps-ro/trunk@14986 f3b2605a-c512-4ea7-a41b-209d697bcdaa,0,,0.0
3b03474,2016-05-03 16:22:36,git-svn-id: svn://svn.icms.temple.edu/lammps-ro/trunk@14987 f3b2605a-c512-4ea7-a41b-209d697bcdaa,0,,0.0
955c8d9,2016-05-03 16:23:31,git-svn-id: svn://svn.icms.temple.edu/lammps-ro/trunk@14988 f3b2605a-c512-4ea7-a41b-209d697bcdaa,0,,0.0
c696881,2016-05-03 16:23:57,git-svn-id: svn://svn.icms.temple.edu/lammps-ro/trunk@14989 f3b2605a-c512-4ea7-a41b-209d697bcdaa,0,,0.0
48d65b7,2016-05-03 16:24:08,git-svn-id: svn://svn.icms.temple.edu/lammps-ro/trunk@14990 f3b2605a-c512-4ea7-a41b-209d697bcdaa,0,,0.0
7829620.0,2016-05-04 14:05:06,git-svn-id: svn://svn.icms.temple.edu/lammps-ro/trunk@15041 f3b2605a-c512-4ea7-a41b-209d697bcdaa,0,,0.0
bf3187d,2016-05-06 14:20:38,git-svn-id: svn://svn.icms.temple.edu/lammps-ro/trunk@15040 f3b2605a-c512-4ea7-a41b-209d697bcdaa,0,,0.0
8ee124a,2016-05-06 19:00:45,USER-DPD: Fix hard-wall force interaction bug  and ensure fraction is >= 0 pair_exp6_rx.cpp patch by Jim Larentzos.  Applied by Tim Mattox.,0,,1.0
9e23f05,2016-05-06 19:05:32,Fixing Kokkos bug with restarts,0,,1.0
f298c34,2016-05-09 16:50:38,git-svn-id: svn://svn.icms.temple.edu/lammps-ro/trunk@15039 f3b2605a-c512-4ea7-a41b-209d697bcdaa,0,,0.0
b58cc3e,2016-05-09 16:51:41,git-svn-id: svn://svn.icms.temple.edu/lammps-ro/trunk@15038 f3b2605a-c512-4ea7-a41b-209d697bcdaa,0,,0.0
35badaa,2016-05-09 16:53:20,Enabling new kokkos view,0,,0.0
a8ff213,2016-05-09 16:53:54,Enabling new kokkos view,0,,0.0
bc3c6d7,2016-05-09 16:56:09,git-svn-id: svn://svn.icms.temple.edu/lammps-ro/trunk@14969 f3b2605a-c512-4ea7-a41b-209d697bcdaa,0,,0.0
055b203,2016-05-09 16:56:43,git-svn-id: svn://svn.icms.temple.edu/lammps-ro/trunk@14970 f3b2605a-c512-4ea7-a41b-209d697bcdaa,0,,0.0
d3e9615,2016-05-09 17:03:51,git-svn-id: svn://svn.icms.temple.edu/lammps-ro/trunk@14971 f3b2605a-c512-4ea7-a41b-209d697bcdaa,0,,0.0
1cf54d0,2016-05-09 17:22:38,git-svn-id: svn://svn.icms.temple.edu/lammps-ro/trunk@14999 f3b2605a-c512-4ea7-a41b-209d697bcdaa,0,,0.0
ebf04bd,2016-05-09 17:33:12,git-svn-id: svn://svn.icms.temple.edu/lammps-ro/trunk@15017 f3b2605a-c512-4ea7-a41b-209d697bcdaa,0,,0.0
61af3de,2016-05-09 17:35:17,git-svn-id: svn://svn.icms.temple.edu/lammps-ro/trunk@15019 f3b2605a-c512-4ea7-a41b-209d697bcdaa,0,,0.0
482d389,2016-05-09 17:35:59,git-svn-id: svn://svn.icms.temple.edu/lammps-ro/trunk@15020 f3b2605a-c512-4ea7-a41b-209d697bcdaa,0,,0.0
5c3bc9e,2016-05-09 17:52:15,git-svn-id: svn://svn.icms.temple.edu/lammps-ro/trunk@15021 f3b2605a-c512-4ea7-a41b-209d697bcdaa,0,,0.0
e4081d2,2016-05-09 17:52:26,git-svn-id: svn://svn.icms.temple.edu/lammps-ro/trunk@15023 f3b2605a-c512-4ea7-a41b-209d697bcdaa,0,,0.0
5bc5c6b,2016-05-09 17:52:34,git-svn-id: svn://svn.icms.temple.edu/lammps-ro/trunk@14933 f3b2605a-c512-4ea7-a41b-209d697bcdaa,0,,0.0
5b2d4fe,2016-05-09 19:31:29,git-svn-id: svn://svn.icms.temple.edu/lammps-ro/trunk@15024 f3b2605a-c512-4ea7-a41b-209d697bcdaa,0,,0.0
27dfeee,2016-05-09 19:31:53,git-svn-id: svn://svn.icms.temple.edu/lammps-ro/trunk@15026 f3b2605a-c512-4ea7-a41b-209d697bcdaa,0,,0.0
3761006.0,2016-05-09 19:44:17,git-svn-id: svn://svn.icms.temple.edu/lammps-ro/trunk@15027 f3b2605a-c512-4ea7-a41b-209d697bcdaa,0,,0.0
e03b050,2016-05-09 19:49:32,git-svn-id: svn://svn.icms.temple.edu/lammps-ro/trunk@15028 f3b2605a-c512-4ea7-a41b-209d697bcdaa,0,,0.0
1d3f94f,2016-05-09 19:50:19,git-svn-id: svn://svn.icms.temple.edu/lammps-ro/trunk@15029 f3b2605a-c512-4ea7-a41b-209d697bcdaa,0,,0.0
b611b8e,2016-05-09 19:55:49,git-svn-id: svn://svn.icms.temple.edu/lammps-ro/trunk@15030 f3b2605a-c512-4ea7-a41b-209d697bcdaa,0,,0.0
a06ff7f,2016-05-09 19:57:18,git-svn-id: svn://svn.icms.temple.edu/lammps-ro/trunk@15031 f3b2605a-c512-4ea7-a41b-209d697bcdaa,0,,0.0
d3d29d3,2016-05-09 20:07:39,git-svn-id: svn://svn.icms.temple.edu/lammps-ro/trunk@15032 f3b2605a-c512-4ea7-a41b-209d697bcdaa,0,,0.0
baa39ad,2016-05-09 20:08:38,git-svn-id: svn://svn.icms.temple.edu/lammps-ro/trunk@15033 f3b2605a-c512-4ea7-a41b-209d697bcdaa,0,,0.0
8d18bc0,2016-05-09 20:13:19,git-svn-id: svn://svn.icms.temple.edu/lammps-ro/trunk@15034 f3b2605a-c512-4ea7-a41b-209d697bcdaa,0,,0.0
7376b33,2016-05-09 20:14:31,git-svn-id: svn://svn.icms.temple.edu/lammps-ro/trunk@15035 f3b2605a-c512-4ea7-a41b-209d697bcdaa,0,,0.0
61c8946,2016-05-09 20:18:18,git-svn-id: svn://svn.icms.temple.edu/lammps-ro/trunk@15036 f3b2605a-c512-4ea7-a41b-209d697bcdaa,0,,0.0
04177fc,2016-05-09 20:19:49,git-svn-id: svn://svn.icms.temple.edu/lammps-ro/trunk@14991 f3b2605a-c512-4ea7-a41b-209d697bcdaa,0,,0.0
7baaf2d,2016-05-09 20:20:41,added escape to special character,0,,0.0
410c743,2016-05-09 21:11:20,git-svn-id: svn://svn.icms.temple.edu/lammps-ro/trunk@14994 f3b2605a-c512-4ea7-a41b-209d697bcdaa,0,,0.0
69ffae6,2016-05-09 21:12:06,git-svn-id: svn://svn.icms.temple.edu/lammps-ro/trunk@14837 f3b2605a-c512-4ea7-a41b-209d697bcdaa,0,,0.0
a7cab80,2016-05-09 21:18:02,git-svn-id: svn://svn.icms.temple.edu/lammps-ro/trunk@14840 f3b2605a-c512-4ea7-a41b-209d697bcdaa,0,,0.0
3759b7e,2016-05-09 21:24:22,git-svn-id: svn://svn.icms.temple.edu/lammps-ro/trunk@14810 f3b2605a-c512-4ea7-a41b-209d697bcdaa,0,,0.0
f35fdb2,2016-05-09 21:42:26,git-svn-id: svn://svn.icms.temple.edu/lammps-ro/trunk@14808 f3b2605a-c512-4ea7-a41b-209d697bcdaa,0,,0.0
551feff,2016-05-09 22:05:30,git-svn-id: svn://svn.icms.temple.edu/lammps-ro/trunk@14842 f3b2605a-c512-4ea7-a41b-209d697bcdaa,0,,0.0
eca8541,2016-05-09 22:05:44,git-svn-id: svn://svn.icms.temple.edu/lammps-ro/trunk@14807 f3b2605a-c512-4ea7-a41b-209d697bcdaa,0,,0.0
ba24c07,2016-05-09 22:06:50,git-svn-id: svn://svn.icms.temple.edu/lammps-ro/trunk@14774 f3b2605a-c512-4ea7-a41b-209d697bcdaa,0,,0.0
43b2e3e,2016-05-09 23:31:53,git-svn-id: svn://svn.icms.temple.edu/lammps-ro/trunk@14775 f3b2605a-c512-4ea7-a41b-209d697bcdaa,0,,0.0
afb7a2a,2016-05-10 14:00:33,git-svn-id: svn://svn.icms.temple.edu/lammps-ro/trunk@14776 f3b2605a-c512-4ea7-a41b-209d697bcdaa,0,,0.0
c2f479c,2016-05-10 14:05:06,git-svn-id: svn://svn.icms.temple.edu/lammps-ro/trunk@14777 f3b2605a-c512-4ea7-a41b-209d697bcdaa,0,,0.0
2d4910b,2016-05-10 14:07:05,git-svn-id: svn://svn.icms.temple.edu/lammps-ro/trunk@14778 f3b2605a-c512-4ea7-a41b-209d697bcdaa,0,,0.0
03cb787,2016-05-10 14:39:05,git-svn-id: svn://svn.icms.temple.edu/lammps-ro/trunk@14779 f3b2605a-c512-4ea7-a41b-209d697bcdaa,0,,0.0
df885d5,2016-05-10 14:49:23,git-svn-id: svn://svn.icms.temple.edu/lammps-ro/trunk@14780 f3b2605a-c512-4ea7-a41b-209d697bcdaa,0,,0.0
e8fe19d,2016-05-10 14:52:43,git-svn-id: svn://svn.icms.temple.edu/lammps-ro/trunk@14781 f3b2605a-c512-4ea7-a41b-209d697bcdaa,0,,0.0
fbcffab,2016-05-10 15:00:12,git-svn-id: svn://svn.icms.temple.edu/lammps-ro/trunk@14783 f3b2605a-c512-4ea7-a41b-209d697bcdaa,0,,0.0
2c8227b,2016-05-10 15:01:22,Updated Adri's contact info,0,,0.0
4329262.0,2016-05-10 15:02:35,Added note about ev,0,,0.0
ed31297,2016-05-10 15:04:16,git-svn-id: svn://svn.icms.temple.edu/lammps-ro/trunk@14788 f3b2605a-c512-4ea7-a41b-209d697bcdaa,0,,0.0
e0650f6,2016-05-10 15:10:11,git-svn-id: svn://svn.icms.temple.edu/lammps-ro/trunk@14789 f3b2605a-c512-4ea7-a41b-209d697bcdaa,0,,0.0
6d3f5dd,2016-05-10 15:10:49,git-svn-id: svn://svn.icms.temple.edu/lammps-ro/trunk@14790 f3b2605a-c512-4ea7-a41b-209d697bcdaa,0,,0.0
244889a,2016-05-10 18:05:50,git-svn-id: svn://svn.icms.temple.edu/lammps-ro/trunk@14791 f3b2605a-c512-4ea7-a41b-209d697bcdaa,0,,0.0
