hash,time,message,keyword_buggy,human_buggy,fastread_buggy
f89f6a0,2015-07-22 16:31:13,git-svn-id: svn://svn.icms.temple.edu/lammps-ro/trunk@12181 f3b2605a-c512-4ea7-a41b-209d697bcdaa,0,,0.0
5b9dbb2,2015-07-23 14:56:20,git-svn-id: svn://svn.icms.temple.edu/lammps-ro/trunk@12182 f3b2605a-c512-4ea7-a41b-209d697bcdaa,0,,0.0
fcad65b,2015-07-23 14:56:35,git-svn-id: svn://svn.icms.temple.edu/lammps-ro/trunk@12183 f3b2605a-c512-4ea7-a41b-209d697bcdaa,0,,0.0
a683f51,2015-07-23 14:56:58,git-svn-id: svn://svn.icms.temple.edu/lammps-ro/trunk@12185 f3b2605a-c512-4ea7-a41b-209d697bcdaa,0,,0.0
6c84ca5,2015-07-23 15:47:33,git-svn-id: svn://svn.icms.temple.edu/lammps-ro/trunk@13780 f3b2605a-c512-4ea7-a41b-209d697bcdaa,0,,0.0
54ad691,2015-07-23 15:47:57,git-svn-id: svn://svn.icms.temple.edu/lammps-ro/trunk@12275 f3b2605a-c512-4ea7-a41b-209d697bcdaa,0,,0.0
96e3b7b,2015-07-23 15:51:18,',0,,0.0
303d9b9,2015-07-24 14:16:56,,0,,
e91bd24,2015-07-24 15:50:34,,0,,
052f644,2015-07-24 17:57:18,,0,,
c6c44b5,2015-07-24 17:57:41,,0,,
9dbde79,2015-07-24 17:58:32,,0,,
643f2bf,2015-07-24 17:59:16,,0,,
4af5546,2015-07-24 22:51:21,,0,,
8aa285e,2015-07-24 23:03:12,,0,,
bc62538,2015-07-24 23:03:15,,0,,
bbef0a8,2015-07-24 23:15:45,,0,,
2a05c2e,2015-07-24 23:22:18,,0,,
fa048e5,2015-07-27 14:28:11,,0,,
8fe1cd9,2015-07-27 14:41:27,,0,,
8.936e+70,2015-07-27 14:51:17,,0,,
6d83f5e,2015-07-27 14:54:15,,0,,
3dfb446,2015-07-27 14:57:19,,0,,
d58afbc,2015-07-27 14:58:04,,0,,
218bd7c,2015-07-27 15:00:00,,0,,
059f719,2015-07-27 18:05:31,,0,,
f524105,2015-07-27 18:05:49,,0,,
687247b,2015-07-27 18:07:51,,0,,
1a40739,2015-07-27 18:07:53,,0,,
9ed741e,2015-07-27 18:12:18,,0,,
3177446.0,2015-07-27 18:12:57,,0,,
633d506,2015-07-27 20:33:03,,0,,
fc4c6b0,2015-07-27 21:12:34,,0,,
c0354ea,2015-07-27 22:05:56,,0,,
f851538,2015-07-28 14:37:39,,0,,
6a4f1ae,2015-07-28 15:04:45,,0,,
6e24fac,2015-07-28 15:11:10,,0,,
66a82e3,2015-07-28 15:21:03,,0,,
0b5f034,2015-07-28 15:21:59,,0,,
bcdde44,2015-07-28 15:24:00,,0,,
5b109e4,2015-07-28 15:28:32,,0,,
d89332f,2015-07-28 15:40:37,,0,,
737f6dc,2015-07-28 16:04:10,,0,,
1ff053e,2015-07-28 17:40:16,,0,,
c16f3a8,2015-07-28 20:14:21,,0,,
cab2496,2015-07-28 20:19:48,,0,,
73feacb,2015-07-28 21:27:22,,0,,
783fa29,2015-07-28 21:27:28,,0,,
8b6f939,2015-07-28 21:46:05,,0,,
8e49abc,2015-07-28 21:46:57,,0,,
299b207,2015-07-28 21:48:16,,0,,
24c02ed,2015-07-28 21:51:22,,0,,
5d21c88,2015-07-28 21:55:40,,0,,
d25b21d,2015-07-28 22:00:48,,0,,
d80cdcf,2015-07-28 22:00:52,,0,,
1acc3e3,2015-07-28 22:09:37,,0,,
dc536d8,2015-07-28 22:09:43,,0,,
d205583,2015-07-28 22:13:58,,0,,
c531bad,2015-07-28 22:14:20,,0,,
6592d2a,2015-07-28 22:15:30,,0,,
4.551e+53,2015-07-28 22:27:31,,0,,
0fcb6cf,2015-07-28 22:56:59,,0,,
4715f3c,2015-07-28 23:37:45,,0,,
179bdc7,2015-07-28 23:39:47,,0,,
9a1aa45,2015-07-28 23:45:28,,0,,
6091ba4,2015-07-28 23:45:58,,0,,
60334f9,2015-07-28 23:47:20,,0,,
a4af676,2015-07-28 23:49:34,,0,,
40ad1ad,2015-07-29 14:07:02,,0,,
0bc9643,2015-07-29 14:07:41,,0,,
5c85ecd,2015-07-29 23:55:00,,0,,
ae025d5,2015-07-30 00:03:34,,0,,
bbb618c,2015-07-30 00:04:00,,0,,
544e55c,2015-07-30 00:05:24,,0,,
956fb72,2015-07-30 00:11:16,,0,,
f46b165,2015-07-30 13:54:29,,0,,
37fff68,2015-07-30 13:55:51,,0,,
ee6fce7,2015-07-30 14:33:54,,0,,
765fc83,2015-07-30 14:35:44,,0,,
71ebbc3,2015-07-30 14:38:28,,0,,
7ef61b1,2015-07-30 14:50:06,,0,,
3116492.0,2015-07-30 14:53:28,,0,,
3159a0c,2015-07-30 16:49:30,,0,,
7eb82ad,2015-07-31 20:54:39,,0,,
992d9ff,2015-07-31 23:59:10,,0,,
80a58bf,2015-07-31 23:59:29,,0,,
9213a78,2015-08-01 16:13:14,,0,,
354ee97,2015-08-01 23:04:25,new fix wall/gran/region command  REBO bug fix  new example log files,0,,1.0
7928a73,2015-08-01 23:06:35,,0,,
57ed470,2015-08-04 18:48:13,,0,,
b0dec93,2015-08-04 18:54:11,,0,,
810a134,2015-08-04 19:08:26,,0,,
365d119,2015-08-04 19:26:51,,0,,
2f7344a,2015-08-04 19:55:02,,0,,
318aefa,2015-08-04 20:56:27,,0,,
d7e358c,2015-08-04 20:56:54,,0,,
7e1de6d,2015-08-04 20:57:54,,0,,
e5beeb1,2015-08-05 00:26:06,,0,,
fbfd916,2015-08-05 00:28:53,,0,,
b616d79,2015-08-05 00:29:31,,0,,
cefaee3,2015-08-05 00:43:30,,0,,
901bb5d,2015-08-05 00:43:32,,0,,
e309f5f,2015-08-05 00:58:21,,0,,
38cd445,2015-08-05 13:08:56,,0,,
08e9e3c,2015-08-05 13:09:10,,0,,
4b03a29,2015-08-10 02:57:32,address spline out-of-bounds bug reported in issue #59 and refactor high-level spline code for consistency and efficiency,0,,1.0
00833cd,2015-08-10 20:15:20,,0,,
a9c64a1,2015-08-10 20:15:40,,0,,
f2276c9,2015-08-10 20:27:45,,0,,
23a8240,2015-08-10 20:34:00,,0,,
4731f7e,2015-08-10 20:35:31,,0,,
168a283,2015-08-10 23:47:27,,0,,
6e2fad3,2015-08-10 23:47:41,,0,,
2df93f0,2015-08-10 23:47:55,',0,,0.0
76cfa65,2015-08-10 23:48:37,,0,,
5f76611,2015-08-10 23:50:55,,0,,
8cc111e,2015-08-10 23:53:39,,0,,
ee8892a,2015-08-10 23:53:41,,0,,
1a53c31,2015-08-11 00:08:34,git-svn-id: svn://svn.icms.temple.edu/lammps-ro/trunk@13980 f3b2605a-c512-4ea7-a41b-209d697bcdaa,0,,0.0
e4907d7,2015-08-11 00:08:44,git-svn-id: svn://svn.icms.temple.edu/lammps-ro/trunk@13981 f3b2605a-c512-4ea7-a41b-209d697bcdaa,0,,0.0
fe2ce45,2015-08-13 14:52:10,git-svn-id: svn://svn.icms.temple.edu/lammps-ro/trunk@13983 f3b2605a-c512-4ea7-a41b-209d697bcdaa,0,,0.0
be93068,2015-08-13 14:52:21,Delete man_fix_bocs.html,0,,0.0
36315f3,2015-08-13 14:52:31,',0,,0.0
24bf972,2015-08-14 14:56:57,git-svn-id: svn://svn.icms.temple.edu/lammps-ro/trunk@14091 f3b2605a-c512-4ea7-a41b-209d697bcdaa,0,,0.0
6663800.0,2015-08-14 19:07:16,mention that fix reax/bonds and reax/c/bonds do not honor the group id,0,,0.0
2395d65,2015-08-14 19:07:30,revert <cinttypes> back to <inttypes.h> as the former seems to require C++-11,0,,0.0
21dd53e,2015-08-14 19:09:06,git-svn-id: svn://svn.icms.temple.edu/lammps-ro/trunk@14092 f3b2605a-c512-4ea7-a41b-209d697bcdaa,0,,0.0
916fc0f,2015-08-18 21:13:14,git-svn-id: svn://svn.icms.temple.edu/lammps-ro/trunk@14093 f3b2605a-c512-4ea7-a41b-209d697bcdaa,0,,0.0
adabfc3,2015-08-18 21:50:30,add VTK config for recent fedora versions,0,,0.0
6da9e4c,2015-08-18 22:54:48,',0,,0.0
dc2ebd0,2015-08-18 22:59:25,',0,,0.0
a4c8c59,2015-08-18 23:22:29,git-svn-id: svn://svn.icms.temple.edu/lammps-ro/trunk@13972 f3b2605a-c512-4ea7-a41b-209d697bcdaa,0,,0.0
bcaafc2,2015-08-18 23:22:43,2nd set of updates,0,,0.0
4d19041,2015-08-18 23:22:50,git-svn-id: svn://svn.icms.temple.edu/lammps-ro/trunk@13975 f3b2605a-c512-4ea7-a41b-209d697bcdaa,0,,0.0
9a4a5c1,2015-08-18 23:22:53,git-svn-id: svn://svn.icms.temple.edu/lammps-ro/trunk@13956 f3b2605a-c512-4ea7-a41b-209d697bcdaa,0,,0.0
83c1ac6,2015-08-18 23:57:58,',0,,0.0
7be9bc3,2015-08-19 14:33:40,git-svn-id: svn://svn.icms.temple.edu/lammps-ro/trunk@13931 f3b2605a-c512-4ea7-a41b-209d697bcdaa,0,,0.0
16eed7a,2015-08-19 14:39:33,',0,,0.0
2f55b6d,2015-08-19 14:55:57,git-svn-id: svn://svn.icms.temple.edu/lammps-ro/trunk@13932 f3b2605a-c512-4ea7-a41b-209d697bcdaa,0,,0.0
1c3e0db,2015-08-19 14:56:21,git-svn-id: svn://svn.icms.temple.edu/lammps-ro/trunk@13933 f3b2605a-c512-4ea7-a41b-209d697bcdaa,0,,0.0
c85a42a,2015-08-19 15:11:20,',0,,0.0
21f8abd,2015-08-19 15:15:32,',0,,0.0
071ded9,2015-08-19 15:16:24,',0,,0.0
185e746,2015-08-19 15:19:08,git-svn-id: svn://svn.icms.temple.edu/lammps-ro/trunk@13965 f3b2605a-c512-4ea7-a41b-209d697bcdaa,0,,0.0
56d0cae,2015-08-19 15:23:53,git-svn-id: svn://svn.icms.temple.edu/lammps-ro/trunk@13964 f3b2605a-c512-4ea7-a41b-209d697bcdaa,0,,0.0
cd86153,2015-08-19 15:32:45,git-svn-id: svn://svn.icms.temple.edu/lammps-ro/trunk@13900 f3b2605a-c512-4ea7-a41b-209d697bcdaa,0,,0.0
06f25e6,2015-08-19 15:38:23,git-svn-id: svn://svn.icms.temple.edu/lammps-ro/trunk@13902 f3b2605a-c512-4ea7-a41b-209d697bcdaa,0,,0.0
7e8fff9,2015-08-19 15:38:41,git-svn-id: svn://svn.icms.temple.edu/lammps-ro/trunk@13903 f3b2605a-c512-4ea7-a41b-209d697bcdaa,0,,0.0
3e90c3e,2015-08-19 15:43:07,git-svn-id: svn://svn.icms.temple.edu/lammps-ro/trunk@13904 f3b2605a-c512-4ea7-a41b-209d697bcdaa,0,,0.0
e3cfdfd,2015-08-19 16:15:23,replace variable length arrays in fix rx of USER-DPD with new/delete,0,,0.0
fbaff8e,2015-08-19 16:15:31,replace variable length arrays in pair style tdpd with new/delete,0,,0.0
8dae768,2015-08-19 16:15:42,replace variable length arrays in compute basal/atom with new/delete,0,,0.0
27b4742,2015-08-19 16:15:44,git-svn-id: svn://svn.icms.temple.edu/lammps-ro/trunk@13905 f3b2605a-c512-4ea7-a41b-209d697bcdaa,0,,0.0
e2ac7b2,2015-08-19 22:12:32,',0,,0.0
494ee3b,2015-08-19 22:17:15,',0,,0.0
e4e5261,2015-08-19 22:50:56,git-svn-id: svn://svn.icms.temple.edu/lammps-ro/trunk@13955 f3b2605a-c512-4ea7-a41b-209d697bcdaa,0,,0.0
f842d1b,2015-08-20 15:44:15,git-svn-id: svn://svn.icms.temple.edu/lammps-ro/trunk@13957 f3b2605a-c512-4ea7-a41b-209d697bcdaa,0,,0.0
3fcbe43,2015-08-20 15:55:19,git-svn-id: svn://svn.icms.temple.edu/lammps-ro/trunk@13958 f3b2605a-c512-4ea7-a41b-209d697bcdaa,0,,0.0
fec0587,2015-08-20 16:53:24,',0,,0.0
01004c3,2015-08-20 18:59:20,',0,,0.0
717ecf0,2015-08-20 21:38:25,',0,,0.0
f5388bb,2015-08-21 22:51:16,',0,,0.0
6353450.0,2015-08-21 22:51:32,',0,,0.0
3841dd5,2015-08-21 22:55:12,remove some extra semicolons,0,,0.0
16d803e,2015-08-22 00:18:47,Merge branch 'master' into user-cgdna,0,,0.0
01447fe,2015-08-22 00:20:02,Merge pull request #10 from lammps/master,0,,0.0
962dd0d,2015-08-22 00:20:05,Removed old documentation,0,,0.0
ce59e32,2015-08-28 20:00:56,update .gitignore for lib/latte,0,,0.0
eee480c,2015-08-28 20:01:49,include USER-BOCS package in cmake,0,,0.0
75cf1f5,2015-08-28 20:02:02,adapt isfinite() handling to upstream,0,,0.0
cc7cb87,2015-08-28 20:06:12,plug memory leaks in USER-BOCS,0,,0.0
c2352b9,2015-08-28 20:07:46,Merge pull request #894 from akohlmey/cplusplus-clang-fixes,0,,0.0
abcda0a,2015-08-28 20:07:56,fix1,0,,0.0
b0215cc,2015-08-28 20:40:07,convert atc library header files to C++ style,0,,0.0
591490000000.0,2015-08-28 20:40:16,Merge pull request #634 from craabreu/master,0,,0.0
1fe96eb,2015-08-28 20:45:16,Merge pull request #879 from mdelyser/USER-BOCS,0,,0.0
2648166.0,2015-08-28 20:45:18,Merge pull request #887 from akohlmey/create-bonds-single-bugfix,0,,0.0
4296808.0,2015-08-28 23:35:32,git-svn-id: svn://svn.icms.temple.edu/lammps-ro/trunk@14604 f3b2605a-c512-4ea7-a41b-209d697bcdaa,0,,0.0
0f3d77e,2015-08-28 23:35:43,use american spelling of neighbor consistently in docs and code comments,0,,0.0
4e247c3,2015-08-28 23:36:43,Merge pull request #889 from akohlmey/cplusplus-compliance,0,,0.0
6b854b3,2015-08-28 23:41:05,need to ignore pair style kim in src/,0,,0.0
a47262d,2015-08-28 23:48:36,Added reference to implementation paper,0,,0.0
59520bb,2015-08-28 23:48:49,eliminate variable length arrays from AtC lib for C++ standard compliance,0,,0.0
90a3eb3,2015-08-28 23:49:09,',0,,0.0
c9188c0,2015-08-28 23:50:01,Merge pull request #895 from junghans/cmake,0,,0.0
546ccbe,2015-08-28 23:51:23,',0,,0.0
272640d,2015-08-28 23:51:37,git-svn-id: svn://svn.icms.temple.edu/lammps-ro/trunk@13945 f3b2605a-c512-4ea7-a41b-209d697bcdaa,0,,0.0
fa37609,2015-08-28 23:54:06,git-svn-id: svn://svn.icms.temple.edu/lammps-ro/trunk@13946 f3b2605a-c512-4ea7-a41b-209d697bcdaa,0,,0.0
f945c6d,2015-08-28 23:54:15,update logfiles and adjust some example inputs to be consistent,0,,0.0
4d13f3d,2015-08-29 00:13:36,git-svn-id: svn://svn.icms.temple.edu/lammps-ro/trunk@13950 f3b2605a-c512-4ea7-a41b-209d697bcdaa,0,,0.0
34c599b,2015-08-29 00:13:46,git-svn-id: svn://svn.icms.temple.edu/lammps-ro/trunk@13951 f3b2605a-c512-4ea7-a41b-209d697bcdaa,0,,0.0
d95acac,2015-08-29 00:19:05,git-svn-id: svn://svn.icms.temple.edu/lammps-ro/trunk@13952 f3b2605a-c512-4ea7-a41b-209d697bcdaa,0,,0.0
c20049b,2015-08-29 00:19:08,avoiding variable length array in pair style comb3 by declaring MAXLIB const,0,,0.0
21a6d44,2015-08-29 21:58:08,more cosmetic changes to silence pedantic warnings,0,,0.0
6e4f2fd,2015-08-29 21:58:24,git-svn-id: svn://svn.icms.temple.edu/lammps-ro/trunk@13890 f3b2605a-c512-4ea7-a41b-209d697bcdaa,0,,0.0
c5ff6e6,2015-08-29 22:01:04,Merge pull request #893 from ohenrich/user-cgdna,0,,0.0
1a435a4,2015-08-29 22:01:12,some more cosmetic changes,0,,0.0
4bd3fe8,2015-08-29 22:03:12,use correct namespace when instantiating IntelBuffers ,0,,0.0
3131840.0,2015-08-31 13:32:05,replace variable length array with constant length through making maxLine constant,0,,0.0
14554c9,2015-08-31 15:20:49,Fixing Kokkos bugs,0,,1.0
5c5df89,2015-08-31 16:08:00,Fixing fdotr in pair_buck_coul_cut_kokkos,0,,1.0
36018a3,2015-09-02 14:04:46,cmake: remove obsolete BODY/POEMS conflict,0,,0.0
16ded23,2015-09-02 19:32:33,Tweak to Kokkos Cuda Makefile allowing it to automatically find the nvcc wrapper,0,,0.0
3f79c91,2015-09-02 19:32:36,',0,,0.0
047be53,2015-09-02 20:39:55,',0,,0.0
a6b9148,2015-09-02 20:41:02,git-svn-id: svn://svn.icms.temple.edu/lammps-ro/trunk@13991 f3b2605a-c512-4ea7-a41b-209d697bcdaa,0,,0.0
fbf6999,2015-09-02 20:41:18,git-svn-id: svn://svn.icms.temple.edu/lammps-ro/trunk@14064 f3b2605a-c512-4ea7-a41b-209d697bcdaa,0,,0.0
ae980d6,2015-09-02 20:41:38,Small fixes to Colvars library,0,,0.0
36b34c8,2015-09-02 20:44:36,Update fix_bocs.cpp,0,,0.0
7df1d7a,2015-09-02 20:44:39,',0,,0.0
7420059.0,2015-09-03 00:08:34,git-svn-id: svn://svn.icms.temple.edu/lammps-ro/trunk@14053 f3b2605a-c512-4ea7-a41b-209d697bcdaa,0,,0.0
ba42504,2015-09-03 00:09:07,Merge pull request #886 from lammps/snap-quadratic,0,,0.0
a3017bc,2015-09-03 00:14:01,git-svn-id: svn://svn.icms.temple.edu/lammps-ro/trunk@14025 f3b2605a-c512-4ea7-a41b-209d697bcdaa,0,,0.0
f35b63f,2015-09-03 00:14:17,Merge pull request #883 from giacomofiorin/colvars-update,0,,0.0
4be1616,2015-09-03 00:14:29,',0,,0.0
daff294,2015-09-03 00:19:46,',0,,0.0
1bc274e,2015-09-03 00:19:48,git-svn-id: svn://svn.icms.temple.edu/lammps-ro/trunk@14028 f3b2605a-c512-4ea7-a41b-209d697bcdaa,0,,0.0
7b30c20,2015-09-04 23:17:02,git-svn-id: svn://svn.icms.temple.edu/lammps-ro/trunk@14029 f3b2605a-c512-4ea7-a41b-209d697bcdaa,0,,0.0
40382cb,2015-09-04 23:23:47,',0,,0.0
c7303a1,2015-09-08 14:13:03,',0,,0.0
6f4af86,2015-09-08 22:13:59,git-svn-id: svn://svn.icms.temple.edu/lammps-ro/trunk@14061 f3b2605a-c512-4ea7-a41b-209d697bcdaa,0,,0.0
11d8194,2015-09-08 23:37:41,git-svn-id: svn://svn.icms.temple.edu/lammps-ro/trunk@13992 f3b2605a-c512-4ea7-a41b-209d697bcdaa,0,,0.0
942cce8,2015-09-08 23:38:11,git-svn-id: svn://svn.icms.temple.edu/lammps-ro/trunk@14060 f3b2605a-c512-4ea7-a41b-209d697bcdaa,0,,0.0
807cb72,2015-09-08 23:49:48,',0,,0.0
9a80425,2015-09-08 23:50:06,',0,,0.0
3cf2e3f,2015-09-08 23:50:35,git-svn-id: svn://svn.icms.temple.edu/lammps-ro/trunk@13995 f3b2605a-c512-4ea7-a41b-209d697bcdaa,0,,0.0
ab7ff21,2015-09-08 23:50:44,git-svn-id: svn://svn.icms.temple.edu/lammps-ro/trunk@13996 f3b2605a-c512-4ea7-a41b-209d697bcdaa,0,,0.0
c3e333c,2015-09-08 23:51:12,Added atom jiggle to initial structure,0,,0.0
63759a1,2015-09-08 23:53:23,git-svn-id: svn://svn.icms.temple.edu/lammps-ro/trunk@14021 f3b2605a-c512-4ea7-a41b-209d697bcdaa,0,,0.0
fafba07,2015-09-08 23:53:49,git-svn-id: svn://svn.icms.temple.edu/lammps-ro/trunk@14023 f3b2605a-c512-4ea7-a41b-209d697bcdaa,0,,0.0
9aac00e,2015-09-08 23:55:07,git-svn-id: svn://svn.icms.temple.edu/lammps-ro/trunk@14068 f3b2605a-c512-4ea7-a41b-209d697bcdaa,0,,0.0
71054c5,2015-09-08 23:55:14,Slight tweak to Kokkos Cuda Makefile,0,,0.0
11fea85,2015-09-08 23:55:51,',0,,0.0
abbf8d2,2015-09-08 23:58:46,',0,,0.0
556bde6,2015-09-09 00:02:52,git-svn-id: svn://svn.icms.temple.edu/lammps-ro/trunk@14057 f3b2605a-c512-4ea7-a41b-209d697bcdaa,0,,0.0
819dbd1,2015-09-09 00:02:59,git-svn-id: svn://svn.icms.temple.edu/lammps-ro/trunk@14059 f3b2605a-c512-4ea7-a41b-209d697bcdaa,0,,0.0
ebbc55b,2015-09-09 14:04:05,',0,,0.0
8fe7c3d,2015-09-09 14:05:02,',0,,0.0
b1090f8,2015-09-09 14:05:05,git-svn-id: svn://svn.icms.temple.edu/lammps-ro/trunk@14032 f3b2605a-c512-4ea7-a41b-209d697bcdaa,0,,0.0
9effcca,2015-09-11 14:49:37,git-svn-id: svn://svn.icms.temple.edu/lammps-ro/trunk@12844 f3b2605a-c512-4ea7-a41b-209d697bcdaa,0,,0.0
4035556.0,2015-09-11 14:50:01,git-svn-id: svn://svn.icms.temple.edu/lammps-ro/trunk@12846 f3b2605a-c512-4ea7-a41b-209d697bcdaa,0,,0.0
3561a54,2015-09-11 14:50:14,git-svn-id: svn://svn.icms.temple.edu/lammps-ro/trunk@12848 f3b2605a-c512-4ea7-a41b-209d697bcdaa,0,,0.0
d9d9a2a,2015-09-11 14:54:40,git-svn-id: svn://svn.icms.temple.edu/lammps-ro/trunk@12850 f3b2605a-c512-4ea7-a41b-209d697bcdaa,0,,0.0
d32cd3c,2015-09-11 15:03:39,Added logfreq2,0,,0.0
bef809b,2015-09-11 15:05:25,git-svn-id: svn://svn.icms.temple.edu/lammps-ro/trunk@12853 f3b2605a-c512-4ea7-a41b-209d697bcdaa,0,,0.0
fa87761,2015-09-11 15:05:34,git-svn-id: svn://svn.icms.temple.edu/lammps-ro/trunk@12854 f3b2605a-c512-4ea7-a41b-209d697bcdaa,0,,0.0
41ef5b7,2015-09-11 15:05:40,git-svn-id: svn://svn.icms.temple.edu/lammps-ro/trunk@12855 f3b2605a-c512-4ea7-a41b-209d697bcdaa,0,,0.0
66566c5,2015-09-11 15:05:42,git-svn-id: svn://svn.icms.temple.edu/lammps-ro/trunk@12858 f3b2605a-c512-4ea7-a41b-209d697bcdaa,0,,0.0
54210d7,2015-09-11 21:47:25,Fix wall forces and subtractAppliedForce for extended-Lagrangian ABF,0,,1.0
8.86e+172,2015-09-11 22:08:22,Fixed another bug in edge_histo,0,,1.0
0da2e17,2015-09-11 23:08:52,augment fix shardlow check for ordering fixes to be KOKKOS compatible,0,,1.0
5cbf3cf,2015-09-11 23:09:21,apply bugfix to fix wall/gran by eric_lyster@agilent.com on lammps-users,0,,1.0
79e5478,2015-09-11 23:39:40,git-svn-id: svn://svn.icms.temple.edu/lammps-ro/trunk@12859 f3b2605a-c512-4ea7-a41b-209d697bcdaa,0,,0.0
67771a0,2015-09-11 23:39:48,git-svn-id: svn://svn.icms.temple.edu/lammps-ro/trunk@12860 f3b2605a-c512-4ea7-a41b-209d697bcdaa,0,,0.0
ed7559f,2015-09-12 16:41:00,git-svn-id: svn://svn.icms.temple.edu/lammps-ro/trunk@12861 f3b2605a-c512-4ea7-a41b-209d697bcdaa,0,,0.0
b9a5521,2015-09-18 20:36:17,git-svn-id: svn://svn.icms.temple.edu/lammps-ro/trunk@12862 f3b2605a-c512-4ea7-a41b-209d697bcdaa,0,,0.0
ca55525,2015-09-18 21:16:12,Fixed initialization of arrays in computes,0,,1.0
fe3c667,2015-09-23 00:30:30,git-svn-id: svn://svn.icms.temple.edu/lammps-ro/trunk@12833 f3b2605a-c512-4ea7-a41b-209d697bcdaa,0,,0.0
4f6a6f3,2015-09-23 00:30:50,git-svn-id: svn://svn.icms.temple.edu/lammps-ro/trunk@12831 f3b2605a-c512-4ea7-a41b-209d697bcdaa,0,,0.0
06bb2fb,2015-09-23 00:31:07,git-svn-id: svn://svn.icms.temple.edu/lammps-ro/trunk@14601 f3b2605a-c512-4ea7-a41b-209d697bcdaa,0,,0.0
d472396,2015-09-23 00:43:23,git-svn-id: svn://svn.icms.temple.edu/lammps-ro/trunk@12830 f3b2605a-c512-4ea7-a41b-209d697bcdaa,0,,0.0
cb971f0,2015-09-23 18:10:39,Corrected error in etail and ptail,0,,1.0
0cc260a,2015-09-23 23:06:12,',0,,0.0
a6ff24c,2015-09-24 20:01:13,git-svn-id: svn://svn.icms.temple.edu/lammps-ro/trunk@12842 f3b2605a-c512-4ea7-a41b-209d697bcdaa,0,,0.0
70128bf,2015-09-24 20:01:39,',0,,0.0
787cc14,2015-09-24 20:02:03,Made insertion work correctly for triclinic,0,,0.0
ea547aa,2015-09-24 20:02:14,Tweaked bit about thermostats,0,,0.0
2ed7d36,2015-09-24 20:16:09,Modifed ZBL to accomodate mixing,0,,0.0
448b9f6,2015-09-24 20:18:19,Modifed ZBL to accomodate mixing,0,,0.0
6f39a0a,2015-09-24 20:23:37,Modifed ZBL to accomodate mixing,0,,0.0
44c8bb9,2015-09-24 20:23:56,Modifed ZBL to accomodate mixing,0,,0.0
53a8a03,2015-09-24 20:24:27,git-svn-id: svn://svn.icms.temple.edu/lammps-ro/trunk@13949 f3b2605a-c512-4ea7-a41b-209d697bcdaa,0,,0.0
ac2ab62,2015-09-24 20:29:32,patch 8Mar18,0,,0.0
c622ab1,2015-09-24 20:29:42,git-svn-id: svn://svn.icms.temple.edu/lammps-ro/trunk@15411 f3b2605a-c512-4ea7-a41b-209d697bcdaa,0,,0.0
5461867.0,2015-09-24 20:34:59,git-svn-id: svn://svn.icms.temple.edu/lammps-ro/trunk@12834 f3b2605a-c512-4ea7-a41b-209d697bcdaa,0,,0.0
d2ee16c,2015-09-24 20:35:13,git-svn-id: svn://svn.icms.temple.edu/lammps-ro/trunk@12835 f3b2605a-c512-4ea7-a41b-209d697bcdaa,0,,0.0
aec30b0,2015-09-24 20:43:49,git-svn-id: svn://svn.icms.temple.edu/lammps-ro/trunk@12838 f3b2605a-c512-4ea7-a41b-209d697bcdaa,0,,0.0
87025c6,2015-09-24 20:44:03,git-svn-id: svn://svn.icms.temple.edu/lammps-ro/trunk@12841 f3b2605a-c512-4ea7-a41b-209d697bcdaa,0,,0.0
9bdec30,2015-09-24 20:44:27,git-svn-id: svn://svn.icms.temple.edu/lammps-ro/trunk@14033 f3b2605a-c512-4ea7-a41b-209d697bcdaa,0,,0.0
df7687f,2015-09-24 20:44:30,git-svn-id: svn://svn.icms.temple.edu/lammps-ro/trunk@13990 f3b2605a-c512-4ea7-a41b-209d697bcdaa,0,,0.0
ef4e8f2,2015-09-24 20:57:49,make sure all allocatable class pointers are initialized to NULL,0,,0.0
d2a2124,2015-09-24 22:48:28,git-svn-id: svn://svn.icms.temple.edu/lammps-ro/trunk@13988 f3b2605a-c512-4ea7-a41b-209d697bcdaa,0,,0.0
663551e,2015-09-24 22:48:45,',0,,0.0
8fd8c25,2015-09-24 22:52:11,',0,,0.0
61649b5,2015-09-24 22:52:20,git-svn-id: svn://svn.icms.temple.edu/lammps-ro/trunk@14134 f3b2605a-c512-4ea7-a41b-209d697bcdaa,0,,0.0
f384db5,2015-09-24 22:54:19,git-svn-id: svn://svn.icms.temple.edu/lammps-ro/trunk@14135 f3b2605a-c512-4ea7-a41b-209d697bcdaa,0,,0.0
27c4acc,2015-09-24 22:54:21,Merge pull request #872 from akohlmey/ave-correlate-long-bugfix,0,,0.0
4f4ba3f,2015-09-25 18:12:48,',0,,0.0
6156578.0,2015-09-28 12:29:43,Require type argument be zero when mol keyword used,0,,0.0
4d4d561,2015-09-28 12:29:55,patch 20Apr18,0,,0.0
a6d7932,2015-09-28 12:37:59,Added Vashishta potential,0,,0.0
89ea1e4,2015-09-28 12:38:11,add write_data() support to remaining improper styles.,0,,0.0
858eed2,2015-09-28 12:38:18,Added deprecated warning message to pair_style reax,0,,0.0
e551418,2015-09-30 23:00:44,Fixes issue #701,0,,1.0
3f3165a,2015-10-02 19:54:31,added tfac_insert keyword,0,,0.0
6f038ab,2015-10-05 15:10:54,added tfac_insert keyword and changed molecule insertion velocities PRNG,0,,0.0
