Document Title,Abstract,Year,PDF Link,label
8904edf,fixes for the FrequencySystem to work with only _one_ frequency-dependent matrix  instead of multiple frequency-independent matrices,2018,,
b6e9175,can now increase order of linear elements: added MeshBase::all_second_order()  tested for several  but not all elements.,2018,,
dca0a6d,fixed a dumb bug that added too many nodes that also gave me quite a headache with infinite elements.  Now this second_order converter works fine!,2018,,
7dda254,- extended the MeshData to compatible mode: when the  MeshData   was not active at mesh import time  one can still write   a Universal mesh  or read/write mesh data through the   compatibility mode.  However  be cautious with this mode    it uses the _current_ Mesh node and element ids - fixed MeshBase Universal support for Tet10,2018,,
08a74d6,documentation,2018,,
4899538.0,fix for PETSc 2.1.6 when variables are used in the packages file,2018,,
10ad7ea,removed graph matrix support.  This is no longer necessary unless Damien REALLY wants it  and it causes unnecessary includes,2018,,
c228d69,- fixed meshtool for missing matrix graph - added functionality to write the boundary as Universal mesh    but with node numbers of the corresponding volume mesh - some more asserts in the MeshData,2018,,
f57c2ca,added #include <algorithm> for std::sort,2018,,
cb0111b,some minor mod's to NewmarkSystem  and a fix.  matrices were assembled twice...,2018,,
ebae48d,the MeshData can now read also only a selected dataset 2414 (nodal/element data)  e.g. a .unv file that contains multiple load cases  one specific load case  identified through its label  can be selected,2018,,
9425cc7,reworked the user interface for building infinite elements and moved the build_inf_elem() methods to mesh_base_modification.C,2018,,
a070fc2,forgot...,2018,,
08af695,fixes for --disable-amr,2018,,
d95b923,oops  forgot this...,2018,,
c72e6ec,Universal files now write only the _active_ elements (in case you manually refined the mesh  so that you can write the refined only  without the leftover coarser elements),2018,,
be07969,changed the element flagging routines to exclude elements at the maximum allowable level of refinement from the statistics performed in the selection process,2018,,
fc52d4f,- thanks  John for the hint with the unsigned short int!  Reduced   mem requirements for the adjacent_vertices matrices of all higher-order   elements through converting to short int - reduced # of virtual fn's in Elem by one: the higher_order_equiv_elem()   or so got moved into a static member function of Elem.  This also enables   to choose whether one wants to convert quad4->quad8 or quad4->quad9   through a simple bool option in MeshBase::all_second_order(bool) - reduced repeated code in adjacent_vertices through moving these short   int matrices to Hex  Quad  Prism etc - fixed GMV support for higher-order Prisms (enuff debugging for today...  -),2018,,
b4ccc49,removed a here() statemenet,2018,,
d5dcda2,Fixed a bug in the node numbering of this reference element.,2018,,
c10a2f6,Commented out MeshRefinement friend.  We seem to be developing a continuing problem with making Elem a friend of many classes in order to get access to the build member.,2018,,
4b6c26d,Checked in the centroid partitioner.,2018,,
5283b16,Added the radial code for the centroid partitioner.,2018,,
c61805f,- minor fix to the logging behavior of the build_inf_elem() methods - MeshData can now also (for .unv files) transfer the _whole_ header   in one chunk  also tried to make the MeshData for .unv a bit more   idiot-proof -- i use it quite often right now,2018,,
3f7f7a4,documentation,2018,,
d02b42f,The partitioners no longer modify the subdomain_id of the elements.  I suppose this could be put back if desired  but subdomain_id really refers to material properties  etc  NOT partitions. Also wrote (well Ben wrote) code to generate a submesh from a parent mesh.  One way this is useful is if you want to say create a new mesh consisting only of active elements  you simply pass two active_elem_iterators to the routine and it does the rest.,2018,,
47da52c,Commented out print commands and made a warning only print in debug mode.,2018,,
0f4aa96,Removed an extra pair of braces which didnt make sense.,2018,,
cda314e,Converted static_cast<unsigned int>(-1) to libMesh::invalid_uint everywhere.  Not much less to type  but the meaning should be much more clear.,2018,,
404b8ad,upp'ed 1-dimensional gaussian quadrature order significantly  but have to admit that i _computed_ the points and weights with double precision  so i already cut off the 15th digit  but even the 14th may be inaccurate (but at least close)...,2018,,
e673628,Added tecplot macro files to the ignore list.,2018,,
30049a7,changed configure to check gcc version from newest to oldest.  This allows gcc-3.3.1 to be properly detected as a 3.3-series compiler instead of improperly detected as a 3.1-series compiler.,2018,,
751c05b,allow boundary condition inheritance,2018,,
ef26643,update build for Itanium,2018,,
839d995,changed operator(i j) in the DenseMatrix to be non-virtual.  This was causing a matrix assembly bottleneck  particularly on bad compilers.  ditto for the DenseVector operator(i).  The functionality is replaced in the base class with the virtual el(i j) and el(i)  which must be used when the old virtual behavior is expected.,2018,,
b683035,use long int instead of long long int on 64-bit machines,2018,,
5996515.0,added this->,2018,,
0c3e273,changed the LASPACK solvers to use GMRES and ILU by default,2018,,
09a9c14,changed datatype to avoid warnings on 64-bit architectures,2018,,
18bcb66,Changed Ke(i.j) back,2018,,
cd56295,LASPACK OKed for ex10,2018,,
13c7062,The Sphere can now transform from cartesian to spherical coordinates.,2018,,
0d67261,with the new nice Mesh::create_submesh() from Ben/John  there is no need any more for the active_elem_iterators in the .unv support. meshtool is now making sure that it only writes active elements through this new method,2018,,
5247afa,added ex12 that covers the MeshData features in detail,2018,,
c973861,forgot to add ex12 also to the calling Makefile,2018,,
abb4d39,Changed all copyright statements to include 2003.,2018,,
248c455,fixed .cvsignore for example 12,2018,,
ad2c257,compatibility fixes for IRIX,2018,,
3edfc70,throw an error and return an acceptable type in the case of failed switch statements,2018,,
4d1f064,throw an error and return an acceptable type in the case of failed switch statements,2018,,
4f55446,This commit was manufactured by cvs2svn to create tag 'libmesh-0_4_1-pre'.,2018,,
680e0f0,added missing return statements,2018,,
d460428,This commit was manufactured by cvs2svn to create tag 'libmesh-0_4_1-rc1'.,2018,,
642ce5b,added a comment,2018,,
a4da446,major fixes for HP-UX  the suckin' OS: - aCC cannot swap  as in elem.h - inserted some more this-> - finally reading .unv works -- but why? status report on file I/O capabilities: - reading .xda: no - reading .unv: yes - writing .gmv: yes - writing .unv MeshData: works  but reordered? - reading .unv MeshData: no?,2018,,
5120efe,doc fix,2018,,
01b2132,"finally! -- _FULL_ functionality  now also on HP-UX  my ""favorite"" OS...  fixed xda and unv file I/O",2018,,
92adec8,- reworked the MeshUnvInterface internals:  no need for a /tmp/xyz file   any more that buffers data.  This new method is something like   20%+ faster than the old one.  Tested on linux and hp-ux - added typedefs MeshData::const_node_data_iterator and   MeshData::const_node_data_iterator similar to the iterators for   the elements and nodes in MeshBase.  Convenient when one wants to   iterate directly over the nodes/elements with associated data  e.g.   Dirichlet-type boundary conditions.  Tested on linux and hp-ux,2018,,
0634c2b,meshtool can now use the MeshBase::all_second_order() method  reworked Hex20 support for unv to be more obvious,2018,,
ea14955,oops  removing what i just committed,2018,,
11a660a,added Opteron to the ignore list,2018,,
b6bf2ef,Put the ability to choose the number of partitions back into the MeshBase.  Also added the functionality of the -p argument back into meshtool.,2018,,
3a89f61,fixed all_second_order() so that boundary conditions get inherited,2018,,
2ad15cc,trivial changes in read_unv().  Doubt it really effects performance.,2018,,
e187ca2,- had trouble with the pre-defined tolerance in MeshBase::build_inf_elem()    changed to 1e-3.  At some time this could be determined from the   bounding_box of the mesh? - improved speed of the contains_point() for infinite cells through   applying Ben's trick to use size_sq() instead of size() for points   whenever possible,2018,,
fb701dc,fixed warnings of uninitialized variables,2018,,
f8f0607,Checked in code to allow for the reading of gzstreams.  Works on linux with gcc 2.95.3 and the latest gcc. Not sure about 2.96 or other architectures.  Only compressed UNV files can be read right now.  Others will be added as we work out the bugs.,2018,,
f8bfe82,UnvInterface can now also _write_ .unv.gz  not only read them. tested with 4 different files  works properly,2018,,
92461b8,now only processor 0 reads the mesh  and then braodcastst it to the other processors,2018,,
694bd07,now also the MeshData can read/write .unv.gz files,2018,,
96acdeb,changed the message printed when building libgzstream,2018,,
68246c2,This commit was manufactured by cvs2svn to create tag 'libmesh-0_4_1-rc2'.,2018,,
0c0a788,ignore .gz files,2018,,
11f0bd8,ignore .gz files,2018,,
743211e,mesh_common.h -> libmesh_common.h mesh_config.h -> libmesh_config.h,2018,,
fde46da,include file changed name,2018,,
4a08ab1,fix for no performance logging,2018,,
97b91c0,forgot rto wrap an include,2018,,
01aa1fd,nodes that are orphaned during coarsening & refinement can now be removed. This might stay as the default behavior,2018,,
3ea785e,changed mpi to MPI,2018,,
4d66a93,added --disable-petsc command-line argument.  If this is used on the command line then PETSc will not be initialized.  This is mostly useful when running simple examples under valgrind.  PETSc produces several valgrind warnings  so using --disable-valgrind will effectively suppress these.,2018,,
bd5b4db,The Mesh class no longer includes a MeshRefinement object  since this is not strictly necessary.  Also  the BoundaryMesh object has been removed from the Mesh.  Both of these can be explicitly created if they are needed (see meshtool.cc). This reduces object dependencies  and should decrease the size of the Mesh object,2018,,
ad5126e,Fixed a bit of documentation for the Mesh.  Specifically  it does not contain a MeshRefinement or BoundaryMesh object  and the docs were changed to reflect that fact.,2018,,
8ed03d7,the infinite elements now also work fine in time domain! :-))),2018,,
4efba23,the Partitioners can now be accessed through a factory.  PetscMatrix::add_matrix no longer needs to cast away const-ness (at least for PETSc 2.1.6)  Will check older versions,2018,,
4c8137e,forget that...  PETSc <= 2.1.5 requires the cast  so put it back,2018,,
01f6eaa,fixed the Partitioner factory for xlC,2018,,
4888283.0,fixed build system to properly disable libgzstreams,2018,,
44d64df,fixed AutoPtr assignment for xlC,2018,,
852469a,added a simple script to check for stand-alone headers.  Can be improved.,2018,,
99bf631,fixed the Factory?,2018,,
03ade4f,Made more header files conform to the stand-alone compilation requirement.  Also updated the test script so that you dont have to link.  The tests run faster this way.,2018,,
dbd7c21,Made the test_headers script look cooler by adding colors.  Thanks Mike!,2018,,
39cfd74,Added a cvsignore file for the contrib/bin directory.,2018,,
0024e3e,changed a linear search into a binary search for operator (i j) in the PETSc matrix,2018,,
84b846d,changed unsigned int to int for PETSc compatibility,2018,,
a940869,accidentally checked in a _huge 25x25x25 ex4.C from an Itanium2.  Fixed that.,2018,,
115dc01,removed option to skip prepare_for_use() from Mesh::read().  This should not be optional,2018,,
81c41b5,Fixed some incorrect statements in the documentation.,2018,,
c2e9b84,Checked in structure for the new web page.,2018,,
14b7649,re-organized the include directory and all that involves...,2018,,
76a8e3d,Moved ex1.C over to the new commenting style for automatic output to html.,2018,,
b2bb869,Moved ex2.C over to the new commenting style for automatic output to html.,2018,,
ff2ee3e,Added some scripts which allow the examples to be converted to html.,2018,,
6e9149f,Removed a mesh_logging.h include.,2018,,
6f1b51a,Added some personal apps to the ignore list for the src/apps directory.,2018,,
5aef702,fixed the dependencies,2018,,
9d7204c,Checked in source for the new web page.,2018,,
bef87ef,Added ex1.php not as a link.,2018,,
166f2c2,Working more on the scripts which translate examples into php.,2018,,
e4a815f,Updating the examples so that they can be automatically generated into html.,2018,,
637c053,Checked in updated code for the examples title page.,2018,,
b7427d1,Added the automatically-generated documentation for example 3.,2018,,
4d7d9a1,Updated the documentation in ex4 for automatic html generation.,2018,,
22abbab,Added example 4 to the list of examples on the web.,2018,,
cf03cc5,Added download and mailing list links to the home page.,2018,,
b63faa6,added documentation for example 5,2018,,
6cc385c,added a link in the applications section,2018,,
9b273ed,Did the documentation for example 10.  Motivation to finish 6-9.,2018,,
b161012,Added the developers page with pictures.  More to come.,2018,,
bcd50ac,Updated the Makefile to use sourceforge name when checking in the web pages.  We need to make sure we are getting the right permissions when we upload stuff.,2018,,
ce0095e,added some presentations  changed the navigation border width,2018,,
7025df8,changed doxygen documentation to not use a background image  changed HTML titles to be the same (i.e. single -),2018,,
dc84cf0,forgot an <li>,2018,,
b29062f,added installation instructions,2018,,
e7f6df4,removed the download.php file,2018,,
8fe3e99,Checked in a fix to remove :ext: when attempting to discern a users sourceforge name while uploading documentation.  Still need to find a way to set permissions correctly.,2018,,
b420b0b,added doc/html/*~ to the make clean target,2018,,
d90b7f6,added example 6 to the documentation,2018,,
7bb5c0c,the documentation is really getting somewhere!,2018,,
fd4aa9c,Added browser detection scripts to dumb things down for internet exploder.,2018,,
9bf4d50,Added browser detection php script.,2018,,
e51c2c0,Letting emacs use its php highlighting.,2018,,
e858f0b,Added bills other picture to the ignore list.,2018,,
638364e,added examples,2018,,
ae6b8c3,Added documentation for example 7.,2018,,
9028a43,html commands now possible in the example comments.,2018,,
5cd37d9,cleaned up layout.css and the example files,2018,,
f208679,fixed ex7.  ex8 now works in complex mode,2018,,
b914fd9,ran ex7 in complex mode,2018,,
f027927,changed ex9 and ex10 so that they work in complex mode,2018,,
73432b7,Added a segmented version of the title image to allow for word wrap.,2018,,
4228679.0,added the make upload target to upload an existing web page withour rebuilding the doxygen documentation,2018,,
6ee5ecb,The Make dependency for the example files was using a question mark for matching the numbers.  Unfortunately  the question mark only matches a single character which does not match 10  11  12... I changed it to use a star instead.  This is really a minor fix.,2018,,
20fb000,changed upload target to properly handle permissions,2018,,
b09db96,Added a link to my masters report on the publications page.,2018,,
9a56ae3,Fixed a small bug which didnt print newlines in the tecplot output.,2018,,
f7e506a,Checked in a fix for internet explorer not being able to handle the title image word wrap.,2018,,
29b8a09,removed the optional parameter from MeshBase::read(),2018,,
b70e7f1,Added Steffen and Daniel to the devs page.,2018,,
464e1d6,changed xdrIO so the error message in the case of failed file access is printed in optimized mode by moving the test outside of an assert,2018,,
2226cd6,added a fix for the factory instantiation for IBM xlC,2018,,
19d3109,Hard-coded the image widths so the text doesnt load up on top of the title page.,2018,,
826de3c,ex6 now works in complex mode.  There was no reason for it not to.,2018,,
83b7217,Also added the heights of each picture to the php script.,2018,,
b89e5db,removed an unnecessary print statement left over from the development phase,2018,,
86d0e7c,This commit was manufactured by cvs2svn to create tag 'libmesh-0_4_1'.,2018,,
4c8fa1b,Redesign Parallel packed_range functions,2018,,
43f1d0d,Use new Packing API with Elem* and Node* types,2018,,
01e74bf,Type deduction argument for receive_packed_range(),2018,,
56341df,Initial unit test for new packed_range code,2018,,
5fe4bc3,Build new packed_range unit test,2018,,
9b000bb,Re-run bootstrap,2018,,
e712ee3,Fix unused variable warnings,2018,,
ce0cc74,More packed range unit tests,2018,,
fe8672f,Update MeshBase::spatial_dimension().,2018,,
51c521d,Set mesh spatial dimension in build_cube().,2018,,
b60bcca,Use LIBMESH_DIM rather than mesh.spatial_dimension().,2018,,
16e2c65,Add unit test of mesh.spatial_dimension().,2018,,
7f5e9fa,Run bootstrap.,2018,,
2d81016,Write nodal unique_id values to xda/xdr files,2018,,
f61fcda,Add simple slit_mesh_test,2018,,
f309109,Re-run bootstrap,2018,,
20b3b61,Test refinement + projections on a slit mesh,2018,,
5c75b6a,Add testRestart to slit mesh test,2018,,
71af1a8,Revert recent changes to system_projection.C,2018,,
ce27e86,Add ExodusII_IO::write_as_dimension().,2018,,
5261124.0,Fix dimension==0 issue in build_sphere after clearing mesh.,2018,,
6990341.0,Merge pull request #791 from jwpeterson/fix_build_sphere,2018,,
b58ad88,Avoid overwriting file in meshplot,2018,,
7169d43,Add configure test for broken errno_t issue.,2018,,
9fb349f,Write serial files until we work out that flaw,2018,,
3029f64,Run bootstrap.,2018,,
6b30d2f,Make FEMSystem numerical jacobians more robust,2018,,
b1aa773,Define errno_t on compilers where it is necessary.,2018,,
5e9a899,Ignore overlength string warnings from reference_elem.data,2018,,
d455401,Disable variadic macro warnings in GCC 5.,2018,,
71be328,Avoid overlength string warnings from libmesh_assert calls.,2018,,
b744311,NewmarkSolver: fix cache w/o restore bug,2018,,
072f15f,Fix overlength string in meshtool.C,2018,,
91f7b9d,Use libmesh_error_msg() macro in meshtool.C,2018,,
df62e17,Fix overlength string issue in compare.C,2018,,
fd19b92,Use libmesh_error_msg() in compare.C,2018,,
f7421f6,Set SLEPc solver options for eigenproblems_ex3,2018,,
14784ad,Merge pull request #796 from roystgnr/eigenproblem3_options,2018,,
c17e1dd,Merge pull request #793 from roystgnr/numerical_jacobians_fix,2018,,
ca9b3bf,Merge branch 'spatial_dimension',2018,,
53edc4c,Merge pull request #768 from roystgnr/write_node_unique_ids2,2018,,
0954d1a,Merge pull request #794 from jwpeterson/gcc_osx_fix3,2018,,
12cd2fe,Add GMRES support to EigenSparseLinearSolver.,2018,,
5bfdaad,Demonstrate use of Eigen GMRES solver in introduction_ex5.,2018,,
085a042,"Revert ""Demonstrate use of Eigen GMRES solver in introduction_ex5.""",2018,,
b014fc0,Merge pull request #797 from jwpeterson/eigen_gmres,2018,,
aecbd98,Guard unique_id code with ifdefs.,2018,,
dc45dab,Add missing ifdef unique_id guards,2018,,
d4459ec,Merge pull request #798 from roystgnr/disable_unique_bugfix,2018,,
d0d4d43,Add m4 test of C++11 deleted functions.,2018,,
3ac675e,Run bootstrap.,2018,,
6359d95,Add m4 test of C++11 final keyword.,2018,,
e2d61ff,Clarify comment,2018,,
430658a,Add LAGRANGE case for side projections,2018,,
4297ffb,Add LAGRANGE case for interior projections,2018,,
5b8f399,Add libmesh_delete and libmesh_final macro.,2018,,
ea568fb,Ignore deprecated warnings from Eigen headers.,2018,,
c719016,Mark NumericVector-derived classes as final.,2018,,
3b567c6,Merge pull request #799 from libMesh/packed_range_refactor.rebased,2018,,
6afd0f5,Mark SparseMatrix subclasses as libmesh_final.,2018,,
80333f7,Mark Elem leaf classes as libmesh_final.,2018,,
54cc396,Mark QBase subclasses as libmesh_final.,2018,,
1ebad55,Bugfix for interior interpolation,2018,,
98d356b,Slit mesh restarts may fail without unique_id,2018,,
f026594,packed_range output_type fixes,2018,,
bd29ed1,One more is_edge() usage fix,2018,,
d3e1c18,Merge pull request #802 from roystgnr/packed_range_bugfixes,2018,,
0023d3a,Add missing libmesh_override to slit_mesh_test.C,2018,,
df8ec47,Merge pull request #804 from jwpeterson/cxx11_m4,2018,,
3d13a96,Merge pull request #803 from roystgnr/slit_mesh_unique_id_only,2018,,
2b01b6d,Merge pull request #800 from roystgnr/rereoptimize_projections,2018,,
eeb6fa4,Optimized the EIM construction code. Before we did multiple L2 projections for all variables in one big system. Now we do a separate L2 projection for each variable. This gives the same results as before but uses less memory.,2018,,
7699b2d,Update traffic.,2018,,
081f85c,Add configure tests for cxx11 nullptr.,2018,,
74d460b,Run bootstrap.,2018,,
c0f4430,"Add backwards-compatible ""workaround"" nullptr type.",2018,,
e6abf95,Update Makefile.am files using rebuild_XYZ scripts.,2018,,
cdb192f,Replace NULL with libmesh_nullptr in examples.,2018,,
8f8a2fa,Write case file with iostreams.,2018,,
4be809c,Use iostreams in write_scalar_ascii().,2018,,
cd95b7e,Use iostreams in write_vector_ascii().,2018,,
995d1ad,Use iostreams in write_geometry_ascii().,2018,,
9c25762,Final cleanup.,2018,,
28559ed,Replace elem_type_to_string() with static map.,2018,,
898cb00,Merge branch 'ensight_io',2018,,
bca60c6,Removing pthread_unique_id() from Threads,2018,,
c35b541,Add Tri6::volume().,2018,,
eef18ca,We were storing coarse vectors (including the adjoint) before solving  now solving before saving.,2018,,
41fe4b0,Fixed memory leak introduced in PR #773,2018,,
b1dc6dc,Merge pull request #807 from dknez/PR_773_memory_leak_fix,2018,,
701d742,Merge branch 'tri6_volume',2018,,
173191e,Merge pull request #808 from vikramvgarg/adjoint_refinement_solve_before_store,2018,,
50e3be9,Add Quad8::volume().,2018,,
674edce,Merge branch 'quad8_volume',2018,,
8998ce2,Merge pull request #809 from dknez/EIM_refactoring,2018,,
aa4da80,Include libmesh_nullptr.h in libmesh_common.h,2018,,
520e6b6,Replace NULL with libmesh_nullptr in library.,2018,,
90e1a5b,Add notion of time-dependence to FunctionBase,2018,,
855bbb7,ConstFunctions are never time-dependent,2018,,
014dabf,Add time-dependence detection to ParsedFunction,2018,,
34ae448,Unit testing of ParsedFunction time-dependence,2018,,
fd5ec66,Add time-dependence detection to CompositeFunction,2018,,
753a8c5,Unit testing of CompositeFunction time-dependence,2018,,
8.1e+46,Add Quad9::volume().,2018,,
f9e156d,AutoPtrs should no longer be used for anything.,2018,,
136a5f3,Switch to 3x3 quadrature for Quad8::volume().,2018,,
ea8aada,Merge branch 'quad9_volume',2018,,
45f38f8,Merge pull request #805 from jwpeterson/nullptr,2018,,
4f85d5b,Switch to FIFTH order quadrature for Tri6::volume().,2018,,
024f73b,Merge branch 'tri6_volume2',2018,,
9bdeafc,Switch to more consistent Quad4::volume() implementation.,2018,,
441e4ba,Merge branch 'quad4_volume',2018,,
4a04265,Merge remote-tracking branch 'permcody/issue_801',2018,,
fe509f1,Add Edge4::volume().,2018,,
b3d4d12,Merge branch 'edge4_volume',2018,,
2020d49,Merge pull request #811 from pbauman/function-base-is-time-dependent,2018,,
8d2b029,Add quadrature-based Hex8::volume() implementation.,2018,,
102c779,Optimize Hex8::volume() slightly.,2018,,
f647429,"Revert ""Add quadrature-based Hex8::volume() implementation.""",2018,,
4.146e+61,Merge branch 'hex8_volume',2018,,
cc9847b,Initial volume() optimization for HEX27.,2018,,
4afb9c1,Further optimization of Hex27::volume().,2018,,
4520164.0,Update traffic.,2018,,
8b4624e,Merge branch 'hex27_volume',2018,,
25eadfc,Adding casts to the packed range example.,2018,,
eb8aee3,Merge pull request #814 from permcody/packed_range_fixup,2018,,
a5f8a05,Wrap pragmas in ifdefs to avoid GCC warnings.,2018,,
7d7a627,Merge pull request #816 from jwpeterson/ifdef_pragma,2018,,
7f09628,Add Hex20::volume().,2018,,
0eb0e86,Precompute quadrature point powers in Hex27::volume().,2018,,
7375631.0,Merge branch 'hex20_volume',2018,,
2abe922,Add Tet10::volume().,2018,,
2465612.0,Merge branch 'tet10_volume',2018,,
294602a,Add quadrature-based Prism6::volume() implementation.,2018,,
b211c1b,Merge branch 'prism6_volume',2018,,
79ee312,Hoist computation out of inner loop.,2018,,
3d63338,Merge branch 'prism6_optimization',2018,,
d5a7e7a,Reduced Basis Change: Add method to plot EIM parameterized functions.,2018,,
aa0469d,Merge pull request #817 from dknez/plot_eim_functions,2018,,
ac21288,Absolute values for error_per_cell in the elementwise adjoint refinement error estimator,2018,,
bdd7830,Add Prism15::volume().,2018,,
896397b,Merge branch 'prism15_volume',2018,,
311deb1,Merge pull request #818 from vikramvgarg/adjoint_ref_abs_value,2018,,
23db35c,Consolidate LAGRANGE projection code,2018,,
976759f,Add Prism18::volume().,2018,,
0a24fce,Merge branch 'prism18_volume',2018,,
21b7e99,Documentation fix.,2018,,
24c4924,Handle the LAGRANGE superparametric element case,2018,,
f1ae44a,Add quadrature-based volume() implementation for Pyramid5.,2018,,
7b81856,"Revert ""Add quadrature-based volume() implementation for Pyramid5.""",2018,,
7ed920a,Merge pull request #820 from roystgnr/rerereoptimize_projections,2018,,
3f7c094,Merge branch 'pyramid5_volume',2018,,
f11b072,Add Pyramid14::volume().,2018,,
6478a6d,Fix one_pyramid14.xda.,2018,,
943b53d,RB Change: Optimize EIM by storing inner_product * basis functions,2018,,
b27fce2,Add Pyramid13::volume().,2018,,
da9dbe6,Merge branch 'pyramid_volume',2018,,
fa76da7,Fix unused variable warning.,2018,,
f1e8e65,RB Change: Fixed EIM truth_solve on hybrid meshes.,2018,,
04b618f,Update citations.,2018,,
fc627bb,Merge pull request #822 from dknez/optimize_eim,2018,,
c4f2c94,Merge branch 'hex8_volume2',2018,,
4f0a5d5,Add triple_product(a b c) for TypeVectors.,2018,,
30f06fd,Use triple_product in Hex8::volume().,2018,,
e714b17,Use triple_product in Pyramid5::volume().,2018,,
30ef979,Use triple_product in Tet4::volume().,2018,,
5bcb1c1,Use triple_product() in remaining 3D Elem volume() formulas.,2018,,
52fa120,Update citations.,2018,,
da8ace0,Update traffic.,2018,,
7ebef78,Update statistics for February 2016.,2018,,
173b05a,Merge pull request #825 from jwpeterson/triple_product,2018,,
5be2078,Update citations.,2018,,
07bb95f,all_tri() refactored to be more general.,2018,,
32e7709,Comment  refactor Prism splittings,2018,,
86a334b,Fix namespace issue,2018,,
e176d1a,Use new BoundaryInfo accessor.,2018,,
debb7b3,Use new Functor style,2018,,
6fac4fd,More perf logging,2018,,
1e71be5,Optimize evaluations at vertex nodes,2018,,
4e58973,Use interpolation on LAGRANGE edges  too,2018,,
001e5b1,Synchronize dofs on formerly-hanging nodes,2018,,
5d5bff1,Clean up from SVN merge.,2018,,
596ea00,Update .mailmap file.,2018,,
2f8e8b2,Copy functors appropriately,2018,,
6d190d2,Merge pull request #696 from roystgnr/reoptimize_projections,2018,,
8f6dcfb,Update traffic.,2018,,
dceb57a,Add missing libmesh_overrides noted by Xujun Zhao.,2018,,
c7d0e23,Clean up AutoPtr atavisms.,2018,,
f3103cd,Fix warnings when !LIBMESH_HAVE_EXODUS_API.,2018,,
4a8b24f,Fix warning when !LIBMESH_HAVE_PARMETIS.,2018,,
5e2f969,Fix warnings when !LIBMESH_HAVE_MPI.,2018,,
134d833,Update statistics for October 2015.,2018,,
6ae276f,Set interior parent only when mesh contains multiple dimensions,2018,,
e83ab41,Implement fixes suggested by cppclean.,2018,,
7fba562,Minor clean-up/reformatting in UCDIO.,2018,,
d48de0b,Add static ElementType lookup tables.,2018,,
e40e4a9,Read/write Elem::subdomain_id() as UCD material id.,2018,,
55cf08f,Merge pull request #700 from jwpeterson/ucd,2018,,
4a093d2,Fix for reduced_basis_ex2.,2018,,
daba1a8,Fix for reduced_basis_ex7.,2018,,
d28aaf2,Fix a few unit tests for complex-enabled builds.,2018,,
681bab5,Fix a few unit tests for complex-enabled builds.,2018,,
c538f44,Merge pull request #702 from jwpeterson/complex_fixes,2018,,
2682ece,Disable reduced_basis_ex6 if libmesh is configured with --enable-blocked-storage.,2018,,
acc4cc5,Better document known failure in reduced_basis_ex7.,2018,,
2a37a05,Ensure the list of ids is unique in BoundaryInfo::add_{side node}().,2018,,
2a693a9,Deprecate vector versions of BoundaryInfo::add_{side node edge}().,2018,,
fa1808c,Add and use typedefs for common BoundaryInfo iterator types.,2018,,
38a75a5,Misc. fixes to mixed_dim_mesh_test.C,2018,,
f6c56c1,Delete commented-out for_each functors.,2018,,
df89594,Refactor remaining std::make_pair uses.,2018,,
3fd13bd,Updated BoundaryInfo::sync so that we can get the node and side id maps that are used internally.,2018,,
a376eb0,Merge pull request #707 from libMesh/boundary_info,2018,,
88f0f52,Merge pull request #708 from dknez/boundary_info_maps,2018,,
a551607,Add required headers to dof_map.h  parsed_function_parameter.h,2018,,
fbd31c2,Update citations.,2018,,
dc1c476,Update statistics.,2018,,
92aeeb3,Merge pull request #701 from jwpeterson/cppclean,2018,,
0a9b84b,Added BoundaryInfo::get_side_and_node_maps() and removed version of BoundaryInfo::sync() that generated these maps. The previous BoundaryInfo::sync() version didn't work properly because the prepare_for_use call invalidates the data.,2018,,
14ccba3,Merge pull request #710 from dknez/boundary_info_maps_correction,2018,,
61bcc98,Use non-const iterators for erasing entries from maps.,2018,,
2ae09b2,Delete cryptic TODO.,2018,,
be6e1b2,Deprecate version of BoundaryInfo::boundary_ids(const Node*) that returns a vector.,2018,,
8508a6c,Deprecate original version of BoundaryInfo::edge_boundary_ids(),2018,,
ff1ca56,Use non-deprecated version BoundaryInfo::edge_boundary_ids().,2018,,
a6cb3b5,Deprecate original version of BoundaryInfo::boundary_ids(elem  side).,2018,,
f797d45,Use non-deprecated version BoundaryInfo::boundary_ids(elem  side).,2018,,
784e2c1,Remove BoundaryInfo::n_boundary_ids(elem  side) copy/paste job.,2018,,
df15968,Remove BoundaryInfo::n_edge_boundary_ids(elem  side) copy/paste job.,2018,,
bd24ec7,Remove copy/paste code in BoundaryInfo::has_boundary_id().,2018,,
eefe1e9,Remove copy/paste code in BoundaryInfo::boundary_id().,2018,,
c9e8cf8,Deprecate BoundaryInfo::raw_boundary_ids().,2018,,
42d56e0,Use non-deprecated version of BoundaryInfo::raw_boundary_ids().,2018,,
53db001,Deprecate BoundaryInfo::raw_edge_boundary_ids().,2018,,
c91b2e9,Use non-deprecated boundary_ids() in Dirichlet constraints code.,2018,,
9cfa0a6,Use non-deprecated boundary_ids() in compute_periodic_node_constraints().,2018,,
07db58b,Use non-deprecated boundary_ids() in primary_boundary_edge_neighbor().,2018,,
76cddbb,Use non-deprecated boundary_ids() in compute_periodic_constraints().,2018,,
4d1a49e,Use non-deprecated boundary_ids() in Elem::topological_neighbor().,2018,,
237650a,Use non-deprecated boundary_ids() in build_extrusion().,2018,,
c58a48a,Use non-deprecated boundary_ids() in all_tri().,2018,,
cdebdd6,Use non-deprecated boundary_ids() in flatten().,2018,,
