Document Title,Abstract,Year,PDF Link,label,code,time
1122846.0,Fix incorrect links,2018,,,no,1538064991.208922
a793fcf,Fix Allen1996 reference,2018,,,no,1538064984.138085
6fdf722,Correction of Spelling Errors,2018,,,no,1538064961.732468
6413068.0,Fix different links,2018,,,no,1538064959.232597
335dfaa,Fix robodoc warnings,2018,,,no,1538064953.633387
8726ac0,Fix name He Xu,2018,,,no,1538064797.460639
0c0bf25,Fix typos,2018,,,no,1538064472.299251
2606b20,Fix typos,2018,,,no,1538064470.011928
497bd46,Fix typos,2018,,,no,1538064468.005171
ba3b315,Fix several typos,2018,,,no,1538064465.825308
cc7cf85,Fix typos,2018,,,no,1538064464.02843
120f2bc,Fix lines too long,2018,,,no,1538064170.20718
bef2b02,Fix typo,2018,,,no,1538063232.407767
d3d75fa,Fix typo,2018,,,no,1538063230.744536
439d660,Fix typo,2018,,,no,1538063228.862552
fb91d38,Fix typo,2018,,,no,1538063227.260462
645293b,Fix typo,2018,,,no,1538063225.2212
60a5428,Fix typo,2018,,,no,1538063223.131388
22726eb,Fix typo,2018,,,no,1538063221.213162
f6bb461,Fix typo,2018,,,no,1538063219.268238
07c3e49,Fix typo,2018,,,no,1538063216.899828
f0f3d2a,Fix typo,2018,,,no,1538063214.448301
03d11cf,Fix blank,2018,,,no,1538063068.319201
4d2fb93,Correct name of reference,2018,,,no,1538062900.612919
f48190c,Fix spelling error,2018,,,no,1538062645.14894
631b3eb,Lesson2 + fix,2018,,,no,1538062633.819018
b710cbf,Fix indentation,2018,,,no,1538062546.01222
4dde2ab,Clean topic k-points,2018,,,no,1537981865.695753
00cd6ac,document and clean chern_number.F90,2018,,,no,1537981853.516769
f4a8441,update refs files for libxc #72&73,2018,,,no,1537981850.220509
eea010e,Update tolerance for ubu_intel_15.0_mpich . Modified:   v7/Input/t94.in,2018,,,no,1537981847.624043
67a76c0,Improvment of libXC v3 + C-API implementation,2018,,,no,1537981842.872718
b6728f9,Activate symchi in tests,2018,,,no,1537981840.21461
1.977e+84,Add missing section in tests.conf  concerning bigdft_paral,2018,,,no,1537981825.582993
b2e8803,graphene seems very sensitive for some tests. One extra line diff on graphene bot  I have simply adjusted the tolerance,2018,,,no,1537981820.250563
710300000000.0,Fixed typos in source file lists,2018,,,no,1537975760.255847
1f4de20,debug abiref and add transfert from ddb to dtset (header of DDB),2018,,,no,1537975745.227621
0ca3345,"Restructure the infos_html tar.gz (to ease the links to the input files). Also add short description for each ""How to""",2018,,,no,1537975742.391918
c34d5d2,Multibinit:add generator for 2 3 and 4th order coefficients,2018,,,no,1537975719.95366
f328b546,Beautification of varset='dev'.,2018,,,no,1537975717.860346
3687959.0,debug sign for the strain coefficients and add new bound process,2018,,,no,1537975715.407277
54c8a9e,Add tests for nsppol=2,2018,,,no,1537975713.273522
0dcb3c1,+q/-q static case debuged  dbg flags cleaned  todo: check tests and fetch news from trunk,2018,,,no,1537975710.655734
140246e,Typos found thanks to the automatic tests,2018,,,no,1537975705.844061
df76a9e,pre-merge  debug stuff commented  todo: pq/mq generalization,2018,,,no,1537975699.631934
081ff33,Remove debug code,2018,,,no,1537975697.063927
12dfb28,clean duplicated m_supercell.F90 file,2018,,,no,1537975695.031818
3ef9577,activate netcdf,2018,,,no,1537975693.1095
68bb9a8,vxc noncoll debug and cplex=2 in progress,2018,,,no,1537975691.174073
07aa46d,Clean (suppress debugging sections),2018,,,no,1537975689.11374
54672da,Reenable Tbuildsys#13 modified:   KNOWN_PROBLEMS modified:   abichecks/buildsys/tests.cnf,2018,,,no,1537975686.633625
fb4c413,Clean calc_vhxc_me.F90,2018,,,no,1537975677.986481
ce384f0,Clean calc_vhxc_me.F90,2018,,,no,1537975675.149623
4bb9e56,Modify the base4.md file.,2018,,,no,1537975658.743596
64bd99a,New file missing,2018,,,no,1537975656.625643
1d0384a,Change tests for nonlinear (tolerences),2018,,,no,1537975650.270169
410ace2,yet more tests for the arguments of FD and BE distributions,2018,,,no,1537975647.931478
bb35484,Cleanup + add tests for vars in tests,2018,,,no,1537975645.346728
2547498.0,Improve tpositron_7 test (portability issue),2018,,,no,1537975642.119534
cba0257,Tuned PSML tests to make them faster,2018,,,no,1537975610.259372
365ec09,multibinit: update tests after adding stress term,2018,,,no,1537975607.051473
03102a4,Test new abinit_vars_out.yml file. Also clean the new version of abi_yml2html.py,2018,,,no,1537975604.310301
925b630,Clean !,2018,,,no,1537975601.363471
55b6d81,Clean gwfockmix.,2018,,,no,1537975596.168707
be2abf1,Clean lesson_ucalc_crpa,2018,,,no,1537975593.957353
a6380e5,Improve scalapack support  less communication and custom automode with slk_rankpp,2018,,,no,1537975586.395228
eae2666,Update references for tests v7/25 78 79 (cRPA),2018,,,no,1537975584.325925
13e33b2,Improve ELPA detection,2018,,,no,1537975582.426466
9be2112,Continue to debug,2018,,,no,1537975576.333246
e9e5370,debug conversion of rpt in reduced coordinates,2018,,,no,1537975574.535051
ee35f40,Modify t34 to improve portability,2018,,,no,1537975572.145842
205df8e,Clean the tutorials tdepes.,2018,,,no,1537975570.059388
9532dc8,Clean the check_list,2018,,,no,1537975567.978827
9084fd0,Clean and simplify,2018,,,no,1537975565.222217
6aaf8bd,Improve the doc for Gitlab our GitHub users.,2018,,,no,1537975563.154518
873b1cf,Improve slightly the previous commit.,2018,,,no,1537975561.193269
916857c,"Improve the descirption of usepotzero  and declare it as ""dev"" varset.",2018,,,no,1537975558.731709
7d3efd4,Try to improve OpenMP... but not sure it helps,2018,,,no,1537975556.106946
8d68c12,Create tests libxc #52 and 53  for HSE06 NC  NSE03 NC and HSE06 PAW,2018,,,no,1537975535.909863
9fd32d5,Disable temporarily tests libxc 72 and 73,2018,,,no,1537975526.529499
2f99764,Final version of the tests libxc#72 & 73  to test downsampling.,2018,,,no,1537975522.816021
e260a81,multibinit: change strain-coupling input variables,2018,,,no,1537975520.739563
8324dbf,Defines tolerances for v8#30. By the way  there is a portability problem : tolerances are too large. This should be fixed.,2018,,,no,1537975514.185714
b087645,multibinit: add input variables (strtarget) and small debug,2018,,,no,1537975511.639262
69adb39,modification to support gcc 7.1,2018,,,no,1537975505.889536
de56f41,"Lesson_DFPT1   and start to rename ""repsonse-function"" to DFPT",2018,,,no,1537975503.475442
be3a5b3,preparation of an automatic test for DFPT in non-collinear  MnO AFM with GS  ddk and atom+E-field perturbations  put in t70.in,2018,,,no,1537975500.435547
01a177d,The gnu compiler version has chaned for graphene machine,2018,,,no,1537975498.28753
254eaaa,"Replace ""This lesson"" by ""This tutorial"" and ""lessons"" by ""tutorials"".",2018,,,no,1537975495.571207
016559b,abilint + typos,2018,,,no,1537975492.983381
9944c18,Remove debugging flush call,2018,,,no,1537975490.583734
4c87220,"Suppress ""executables"" from the entries in abinit_vars.yml   update Abivars.jar for this modification  and also allows the recognition of namespace: and @namespace .",2018,,,no,1537975458.001564
67117ec,Now both G0W0@HSE06 and G0W0@PBE0(-1/3) work  with C.psp8 pseudo.,2018,,,no,1537975419.770008
7372928.0,This one is ok,2018,,,no,1537975412.191924
80c67b3,The results of v7_t49 were actually not tested (v7_t48 output files were tested twice !),2018,,,no,1537975410.301918
9b946c1,The pattern 'Same actual argument associated with INTENT' is eliminated  except when intentional.,2018,,,no,1537975407.106187
bcf2d0c,Minor,2018,,,no,1537975403.684363
507421.0,Remove files,2018,,,no,1537975401.776447
4e2de5e,Tune tolerance nline of v3#40,2018,,,no,1537975398.159792
e6dba62,Set output prefix in tdep,2018,,,no,1537975396.216679
53ba7b3,Make the reading of density files compatible with nspinor=2/nspden=1,2018,,,no,1537975393.606384
dad6fc9,Add a new test suite (for future use  not now): HPC,2018,,,no,1537975280.653021
3bc9646,Implement algorithm with a compensating vxc in case of hybrids,2018,,,no,1537975277.717734
542324e,afm case was broken again #0$^,2018,,,no,1537975275.02965
5a1a1f2,add paral test for the fit process of multibinit,2018,,,no,1537975272.459247
4f428c8,add anaddb_vars.yml file,2018,,,no,1537975268.612847
66e8f73,Start to play with the *.md files.,2018,,,no,1537975261.443328
2.612e+47,gstate.F90 -> m_gstate.F90 and gstateimg.F90 -> m_gstateimg.F90,2018,,,no,1537975256.43073
671f222,debug after merge,2018,,,no,1537975196.032069
b0b9cd7,abinit debug supercell_latt input and ionmov 27,2018,,,no,1537975193.804384
64910000.0,Document new input variable fockdownsampling.,2018,,,no,1537975191.852606
d2d56ad,pred_bfgs.F90 -> m_pred_bfgs.F90,2018,,,no,1537975189.015328
d8633f9,move m_effpot_xml.F90 and ddb_to_effective_potential.F90 into m_effective_potential_file.F90,2018,,,no,1537975186.890763
45e465c,psp5in.F90 -> m_psp5.F90,2018,,,no,1537975185.046517
d16a8b0,Document the new input variables chempot and nzchempot,2018,,,no,1537975182.931003
eb5c990,Rename bibliography dir as biblio   bibliography.html as bib_biblio.html   bibtex.html as bib_bibtex.html   acknowledgments.html as bib_acknow.html,2018,,,no,1537975181.250974
09acaac,Merge branch 'nonlinear' into nonlinear-pol,2018,,,no,1537975178.140377
195ad51,many more input files go back to old value of ifcout 0,2018,,,no,1537975175.422657
c86d185,Minor changes,2018,,,no,1537975169.329177
c74f7e9,Minor changes,2018,,,no,1537975167.640651
0a31cf6,Minor changes,2018,,,no,1537975166.025074
4cc59ed,Minor changes,2018,,,no,1537975164.454734
b3ab1f4,Minor changes,2018,,,no,1537975163.127224
bae1498,Minor changes,2018,,,no,1537975161.180939
cf8a8fe,Minor changes,2018,,,no,1537975158.213065
e6d7662,Minor changes,2018,,,no,1537975156.299274
cfb9b1d,Minor changes,2018,,,no,1537975154.664817
b00dab5,Minor changes,2018,,,no,1537975152.032966
d6aa0f3,update ref files and correct testing for arguments of thermodynamical potentials,2018,,,no,1537975129.523667
bd40442,Minor adjustment.,2018,,,no,1537975126.243857
66e5faf,Define input variable irdefmas,2018,,,no,1537975122.189372
d7cfb04,Define input variable getefmas,2018,,,no,1537975119.988023
57ec9f5,Typo in GW1 tutorial doc,2018,,,no,1537975117.282668
c436041,Pass MPI communicator to elphon,2018,,,no,1537975114.824125
4a63d47,Change bibhtml.yml to bibfiles.yml,2018,,,no,1537975112.667895
0d24b12,method 2 for vxc1 is working properly  but poor convergence  method1 contains mistakes  to continue fixing metallic corrections,2018,,,no,1537975109.73005
ff76d3f,Implement reading of a density file with spin conversion (can convert every nspden case),2018,,,no,1537975106.886212
676dc5b,Temporrary commit: NONLINEAR+PAW tests must be improved...,2018,,,no,1537975104.188374
2e66395,Minor change to pass tests on petrus,2018,,,no,1537975044.183195
bbf0761,Test seem to pass but timing is new with xgBlock so number of lines differ,2018,,,no,1537975037.974324
3df3a71,Document the new input variable chkdilatmx. Should still make at least one test ...,2018,,,no,1537975031.840608
1c0f610,Beautification up to gw_invalid_freq,2018,,,no,1537975027.960228
3a2cb1c,beautification finished for me,2018,,,no,1537975025.756035
f80938f,beautification,2018,,,no,1537975023.781033
1c02c08,The main loop is split in two disjoint loops. v7_t80-82 and v8_t55-56 pass.,2018,,,no,1537975021.780351
7fd3092,corrected average speed of sound from DOS routine  update ref files too,2018,,,no,1537975018.374316
9f14e88,Introduce the routine spatialchempot.F90 . Results not used yet.,2018,,,no,1537975016.12433
52f8281,Reenginieering in order to allow the multiplicity of topics.,2018,,,no,1537975012.826734
33aba84,OK  paw2 tutorial done,2018,,,no,1537974921.355676
f72cd52,Just a test modified:   KNOWN_PROBLEMS,2018,,,no,1537974919.434084
c7f7295,do not compare files which are not output...,2018,,,no,1537974917.190101
22cf2fd,Nonlinear : calls of getgh1c (and getghc) work in PAW,2018,,,no,1537974914.821931
6fd35ca,Update cRPA tutorial (to take into account bug in the calculation of J).,2018,,,no,1537974912.496267
aafdf02,Generate varset_* files. Also prepare the modification of all links to shortcuts.,2018,,,no,1537974909.848022
2fe28e5,adapt for full ETSFio netcdf case to read in DDK files,2018,,,no,1537974907.279657
e7a573d,Minor improvement of doc,2018,,,no,1537974905.044533
53f8bcc,"Create main executable ""dummy_tests""  to test whether coding error or bad practice are caught by the test farm.",2018,,,no,1537974902.37852
eabb7c7,Test suite,2018,,,no,1537974891.481373
85bd4c6,Tune tolerance for libxc#45,2018,,,no,1537974884.849282
133a480,"Rename ""How to"" to ""Topic"" in the doc of input variables",2018,,,no,1537974882.87131
f2fb7d0,Now mention the links to tests using the input variables.,2018,,,no,1537974880.41934
e647925,vdw people please check this - input variable checks appeared incorrect,2018,,,no,1537974877.817489
25f9edc,Change tests tolerances. Add a restriction in input variables (pawxcdev must 0 for PAW+NONLINEAR calculations),2018,,,no,1537974875.567844
431a8d3,Minor modif of outputs in nonlinear,2018,,,no,1537974872.848551
58217f1,Start 8.7.0,2018,,,no,1537974870.075904
fdd6ecd,Several minor modifications  to make pass on the test farm (abirules as well as compile).,2018,,,no,1537974867.943927
7d0ba78,change some variables input name and add input variables for ionmov 27,2018,,,no,1537974864.303969
15d13e7,Increase ecut in paral[72],2018,,,no,1537974860.390145
a3184ed,added back shift to cut3d wave function option 13. WHO REMOVED THIS SHIFT OPTION WITH MSG_ERROR??? Makes no sense- either remove the option or put a comment about what to fix,2018,,,no,1537974852.584515
d1dc95e,Add complex case (nspden=1) to PAW+DFPT+GGA,2018,,,no,1537974847.555962
9f6b2ae,abi_checks.py checks the topic name and tribe provided for each input variable. One error was detected. Apparently  still 133 input variables that do not have yet a topic+tribe.,2018,,,no,1537974844.718619
d73755f,add stresses calculation for PAW Fock tests,2018,,,no,1537974838.813234
2e8a257,update multibinit tests,2018,,,no,1537974832.47727
1b90c27,Merge remote-tracking branch baguetl/rf2-fixes/5b6d into _baguetl,2018,,,no,1537974830.07986
9cfe38e,Slight adjustment of tolerance libxc#74 . Also exclude nag@petrus host for Tlibxc#74,2018,,,no,1537974827.712012
8be1a33,tests adjusted,2018,,,no,1537974825.306007
add73d1,Define paths for yml and html files.,2018,,,no,1537974818.790836
af29696,Finalize test libxc 72,2018,,,no,1537974813.712749
082f456,Suppress multibilint tests on ubu_intel_17.0_openmpi  because the problem had been fixed only in v8.5.0  not in v8.4.1 .,2018,,,no,1537974808.382645
38eebc0,Add Refs files for libxc#51 and 52 . Also tune input files for libxc#52 and 53. Disable libxc#53 (HSE06+PAW)  because it stops at present.,2018,,,no,1537974801.430918
81accf7,Nonlinear and rf2_dkdk and rf2_dkde are ok with empty bands. However there are restricted to occopt=1. Paral_atom must be 0 in nonlinear,2018,,,no,1537974798.613264
de369fe,compilation OK,2018,,,no,1537974794.83479
e62275a,Update top.am to accound for changes in doc directory and README files.,2018,,,no,1537974792.713501
0cf6555,The files doc/input-web/*~ should not be under git control,2018,,,no,1537974790.283676
24c5c66,Merge remote-tracking branch 'usbdisk/trunk' into rf2-fixes,2018,,,no,1537974779.464523
1dc28fb,Avoid npw=0 and print error message,2018,,,no,1537974775.997384
6d2e93b,Change refs because the output etotal of nonlinear (meaning less in that case) has been set to zero,2018,,,no,1537974773.231431
f2c4e19,print keyword when there is an error in the input file. don't print the algortihn used for RR in lobpcg except for prtvol 4,2018,,,no,1537974770.615295
b2a2b70,Modify test 72 to make it less sensitive to numerical errors. Also use option -medium.,2018,,,no,1537974767.013235
c0ffcc5,Divide in 2 a too long error message,2018,,,no,1537974755.045629
ee05de1,Improves the topic_Optic  and related files.,2018,,,no,1537974752.77187
1e2c07d,Cleanup in mkphdos  preparing integration of Blochl corrections in tetra,2018,,,no,1537974749.998116
7561647.0,resolving mag constraint test problems: non-significant differences at initial scf steps,2018,,,no,1537974731.997002
2bb81c6,some minor changes includig new input variable ixcrot,2018,,,no,1537974716.094234
1434d13,multibinit add test paral for anharmonic part and NPT MD,2018,,,no,1537974713.42226
bf782bf,Set reference for my test,2018,,,no,1537974703.916953
64ae003,Use of pert1/pert3 symmetry in nonlinear,2018,,,no,1537974701.766853
7efc80a,Modify testfarm.conf  from Jean-Michel  new version for the test farm under gitlab,2018,,,no,1537974699.668799
0c5d677,Another tolerance adjusted,2018,,,no,1537974696.515065
b63191b,Init 8.1.4 modified:   KNOWN_PROBLEMS,2018,,,no,1537974690.471032
98e2ee9,All test should pass now. Note tphysel has replaced tsmear for tkinfunc /=0 .,2018,,,no,1537974688.041115
f734dce,Quick parallelization over q-points,2018,,,no,1537974684.626948
223c72a,Add doc/index.md --> guide/new_user,2018,,,no,1537974682.361041
1019b07,Adjust tolerance for tutorial positron#4,2018,,,no,1537974680.103158
fdb3eae,Provides also reference output files for the tuto* tests inside the infos_html tar.gz,2018,,,no,1537974678.025085
b0e6079,Pass crystal_t to prepare new version,2018,,,no,1537974675.822532
f5cf436,Just to test the interpolators with the test farm,2018,,,no,1537974673.774963
71e2dba,test: partial dos for q along a path in qspace,2018,,,no,1537974670.527021
674bbd9,Pass ebands and crystal to ebands_prtblztrp,2018,,,no,1537974667.655045
616e777,Remove check on the presence of type input var,2018,,,no,1537974657.54901
e1174ce,Implemented Frolich interaction corrections to treat the long-ranged part of the phonon coupling potential.,2018,,,no,1537974654.651357
3277cae,Do not mention the frequency of occurrence in case of internal_only variable.,2018,,,no,1537974650.346657
659a4fb,improve error message for failing to find full k grid,2018,,,no,1537974645.932259
d99b7c2,"Remove references to ""sec3"" for input variables and to ""sec4"" for input files",2018,,,no,1537974643.285073
e8ffdec,Updated error message for vdw_xc < 3.,2018,,,no,1537974639.978078
213c61b,Small script  will be used as template to modify a bunch of files,2018,,,no,1537974636.673729
a45a073,Multibinit:add generator for 2 3 and 4th order coefficients,2018,,,no,1537974619.173835
e81fd7c,Symmetrize potentials if symv1 even when all 3natom perts are available on file,2018,,,no,1537974605.446096
d8a456b,Straightened the content of specials yml file.,2018,,,no,1537974602.329665
7cba348,Minor improvements  import some information present in the feature file.,2018,,,no,1537974595.321158
6f4eff4,Remove stale file,2018,,,no,1537974582.07251
001b44f,graphene seems very sensitive for tutorial positron test - normally I did not touch anything which could have triggered this bb error,2018,,,no,1537974577.275295
a6ae9c0,Merge with trunk: still an error in nonlinear routine (maybe problem with xc term),2018,,,no,1537974572.446404
2e2b1af,Upgrade tolerances. Also step back from nprocs=2 for v8#56. Problem likely present in Jonathan's coding. To be clarified and fixed.,2018,,,no,1537974564.016307
94e0c4a,Remove known_problems dir,2018,,,no,1537974554.491848
a79f27f,Make test farm happy (?),2018,,,no,1537974546.666367
bc13780,mean square displacement matrix and msqd(T) are calculated and output by anaddb,2018,,,no,1537974542.946784
349f81f,tetrahedron: new API to compute weights for a single k-point,2018,,,no,1537974539.243739
486637d,Substitute lesson by tutorial in topics,2018,,,no,1537974526.867724
14c75f9,Move setup_bse to new m_bse module,2018,,,no,1537974521.174053
aba06b3,Split too long lines,2018,,,no,1537974515.845264
95c98ba,Introduce new input variable chkdilatmx.,2018,,,no,1537974513.517332
f327fa6,Comment out output of k-points in invars2. get_kpt_fullbz is not able to handle kptrlatt with shifts. Add v8[3] test,2018,,,no,1537974511.149444
adeaa33,chern_number fully working  needs beautification and test,2018,,,no,1537974504.553785
0eb5549,Beautification job 2018,2018,,,no,1537974501.452857
dcba2b6,Minor improvements of doc,2018,,,no,1537974499.132756
f5c3390,Minor improvements of doc,2018,,,no,1537974496.969008
5bfe812,Improve capture of errors in yml files.,2018,,,no,1537974494.188904
ed7e44f,Improve the topics PseudosPAW and AtomTypes.,2018,,,no,1537974492.233019
e1f12dd,Compute on-site contribitions E3xc1 in dfptnl_pert,2018,,,no,1537974488.282634
7f3dfd0,Update input libxc#44 to HSE06. However  the PW and KS do not agree at the level of HSE06. Still a bug.,2018,,,no,1537974477.555283
806a54e,Set aside the old html files.,2018,,,no,1537974473.226255
28ae716,initial try at chern number calculation  PAW on-site part only,2018,,,no,1537974470.664352
16d145d,Pass ncid to ifc_speedofsound,2018,,,no,1537974467.758316
94b2ac7,Better treatment of nbdbuf in dfpt_cgwf for PAW,2018,,,no,1537974465.882109
239c30b,Intermediate commit. Working on m_frohlichmodel.F90 .,2018,,,no,1537974452.98538
fae2644,Issued python abinit_vars.py . Modified  html_automatically_generated/vareph.html  html_automatically_generated/vargs.html,2018,,,no,1537974440.325359
851f266,Internal renaming,2018,,,no,1537974437.469261
ebe3838,Format modif to please the compiler,2018,,,no,1537974435.531231
36bb379,trial beautification of berryphase new subroutine,2018,,,no,1537974432.774197
ddbf1ac,The new Abivars.jar works (so OK for Topics)  in agreement with the minimal abinit_vars.yml,2018,,,no,1537974430.757084
f4c5aa3,New optic.nc format.,2018,,,no,1537974427.519484
cab4dfd,"Suppress duplicate sentence in abinit_vars.yml. Also prepare reading of ""topics"" field.",2018,,,no,1537974422.297722
4a51b2c,Added error message when nddb > number of ddb files input by user.,2018,,,no,1537974419.671785
4619ed4,Add a new line in output of dfptnl_pert,2018,,,no,1537974412.39858
1ca98cb,Echo kpthf only when there is some non-zero usefock,2018,,,no,1537974410.421036
8452954.0,reset reference point for 10 percent limit in DOS/omega^2,2018,,,no,1537974403.132791
38d33c8,modified to satisfy the libxc and wannier90 tests,2018,,,no,1537974400.435226
7c78e17,Enable QPS read in DOS calculation,2018,,,no,1537974397.515019
475c945,improve TDEP output of ifc  and start transport stuff in eph,2018,,,no,1537974387.890488
eb14f49,Pass band_block to ebands_interpolate_kpath,2018,,,no,1537974385.374274
9f2f478,added error checking for allocs  and enabled finite doping calculation in eph routines,2018,,,no,1537974383.078994
e10cc22,test for transverse B-field response,2018,,,no,1537974378.600405
67ccc6d,libxc/t43.in added to test the gwfockmix variable,2018,,,no,1537974372.867008
e9843ec,Work on reenabling tests of all variables,2018,,,no,1537974366.294855
96ab5d9,Add several tests in chkinp for incompatible options,2018,,,no,1537974362.835539
f7b5b25,6 libxc tests: suppress functionals that do not exist anymore in libxc 3,2018,,,no,1537974359.280393
41fe4d1,Allowed for free-form link flags statements in configure options,2018,,,no,1537974356.741761
0411b54,Merge with trunk completed. Correction in pawxc.,2018,,,no,1537974353.973181
5483b20,Split PAW tests of NONLINEAR into two parts,2018,,,no,1537974348.437495
5eb9b13,reactivation of abirules tests ( 3 4 6 7 ) + 20,2018,,,no,1537974346.317134
142738b,Activate tests in dfptnl_pert for prtvol=-21,2018,,,no,1537974342.91153
0f2f5e0,on for the farm testillez saisir le message de validation pour vos modifications. Les lignes,2018,,,no,1537974340.453154
269de61,Modify tests libxc #41-43  to read ixc_adv. Also references are modified. Tests execute correctly.,2018,,,no,1537974336.467912
63679a3,Clean the set up and doc of B3LYP functional,2018,,,no,1537974318.10752
b3368ca,Add test libxc#51 . Also correct typos and upload v7#78 and 79 replacing 68 and 69,2018,,,no,1537974314.998818
1de62c5,Regenerated files,2018,,,no,1537974310.068567
e6ff205,Regenerated files,2018,,,no,1537974307.920251
591339c,Add E_Hxc21_nhat in dfptnl_pert  autoparal is not allowed (temporarely) for nonlinear computations  remove the symmetry between pert1 and pert3 in nonlinear (temporarely),2018,,,no,1537974300.920503
dfb9160,Generates the list of topics automatically using the new implementation.,2018,,,no,1537974296.646123
2630dae,corrected references and added ashcroft + mermin. NB: bassani is not used anywhere I think,2018,,,no,1537974293.721417
45f142f,"New nonlinear routine passes all ""nlo"" tests",2018,,,no,1537974285.403868
7fc3a77,Revert change made to test since there were not activated before,2018,,,no,1537974277.09665
1a93fa6,RMM-DIIS is working  in the NC case. Test v7#72 OK (portability still to be established  though).,2018,,,no,1537974275.100162
9841c3e,unused vars test reference updated,2018,,,no,1537974272.647748
80f847d,"Revert ""[buildsys] Upgraded CPP options in test inputs""",2018,,,no,1537974269.685952
eafe175,Do not use : crash pawxc_dfpt,2018,,,no,1537974266.603955
d431ecd,Use m_xc_non_coll in m_pawxc,2018,,,no,1537974263.906073
e7e0401,use enable_netcdf_default for NAG 6.2,2018,,,no,1537974261.701673
ce8f9eb,Use m_geometry,2018,,,no,1537974258.162137
022957c,* check libxc 2.2.3,2018,,,no,1537974255.602734
ee10c24,Define get_auxc_ixc  and use it throughout.,2018,,,no,1537974252.841579
92c5f69,Define tolerances for test libxc#72,2018,,,no,1537974239.787444
ac7f76a,2 libxc tests: suppress functionals that do not exist anymore in libxc 3,2018,,,no,1537974236.639123
a324980,Increase nstep to 150 in paral[72],2018,,,no,1537974220.552798
59c4079,The echo of internal input variables in the automatically_generated topics files missed the % sign.,2018,,,no,1537974197.482448
327ca97,Change the name of varsets in abinit_vars.yml and Abivars.jar.,2018,,,no,1537974190.939514
497de6a,Set the output variable etotal to zero in nonlinear,2018,,,no,1537974188.334308
789f24d,Define files for new test v7#71. Also  tutorial#nuc_1 had never been activated for automatic tests ...,2018,,,no,1537974185.366033
3452bc7,Added the input variable ddb_shiftq.,2018,,,no,1537974181.858107
eb78a36,added orbmag as an input variable,2018,,,no,1537974179.550246
442daa5,small typos,2018,,,no,1537974171.287875
61be066,Now compile  and tests execute correctly. Use of auxc_ixc is rationalized  including default value. Fix typo in the doc for auxc_ixc.,2018,,,no,1537974164.412153
76b2730,Toward PAW+DFPT+NC,2018,,,no,1537974157.053701
e42d154,symsigma in EPH  gspline_t for gaussian DOS  add tmesh variable,2018,,,no,1537974155.07701
27d7847,Update link,2018,,,no,1537974123.910837
f690e6f,Replace http by https for link to kieron publi,2018,,,no,1537974115.552508
d9c0182,mv tests_dirs.yml -> yml_templates/tests_dirs.yml,2018,,,no,1537974109.778464
fd45e4f,Use acknowledgments.md instead of yml version,2018,,,no,1537974102.241064
97a4c1a,beautification of tuto DFPT (RF) 1 and 2  bug in trying to add Petretto2018 reference in abiref.bib  it does not appear in the final http://127.0.0.1:8000/theory/bibliography/ page,2018,,,no,1537974049.833725
a10ce32,Again update tolerances for fluctuating results with paral_kgb on ubu_intel_13.1_openmpi   also fix URL,2018,,,no,1537974020.151557
c9feb9a,Small modifs in abinit_vars.yml  and update of vardev and varrlx.,2018,,,no,1537974009.074593
e0143e2,Use ref from abiref,2018,,,no,1537973998.363994
bf590f8,modified acknowledgments.html,2018,,,no,1537973995.348183
256e1b6,spelling error fixed,2018,,,no,1537973985.597879
9f6ba94,Other ref corrections,2018,,,no,1537973976.528738
913c5ed,Activate automatic creation of links to bibliography.html file.,2018,,,no,1537973957.94181
6741e6e,Fixed erroneous characters in reference output,2018,,,no,1537973946.707786
3603c00,HTML docs generated.,2018,,,no,1537973943.207526
ea4dd0c,Add link to asciinema video,2018,,,no,1537973941.505212
1726976.0,Add link to MDF notebook,2018,,,no,1537973939.361821
934d7b3,The automatic generation of the file topic_DFT+U.html file seem to work.,2018,,,no,1537973936.55105
555272e,Remove html topics  keep yml because I still need them,2018,,,no,1537973932.91929
0c65cd0,non-coll q-dependent magnetic field works for n^1 and mz^1  problems with mx^1 and my^1  to test Kramer's degeneracy breaking,2018,,,no,1537973921.862874
6347d11,More replacements of lesson by tutorial,2018,,,no,1537973917.762789
d4164f4,Remove begin at cpu lines from anaddb ref files,2018,,,no,1537973915.837648
2990b83,Minor modif for Boltztrap link. Modified:   abinit_vars.yml,2018,,,no,1537973913.515758
2e53f4f,Update tolerances for tutorial gw1_1,2018,,,no,1537973910.528693
0d27bbe,Update the Web bibliography and bibtex info. Modified:   bibliography.html  bibtex-refs.html,2018,,,no,1537973907.887017
e5c9a48,Change the default link to the lesson_*html files.,2018,,,no,1537973903.879376
efcdc95,set new ref,2018,,,no,1537973900.792445
6579eec,Update ref for libxc#72 due to modif of the input file,2018,,,no,1537973898.988397
74a1b96,Update of ref for tdepes_4 (was obtained on my Mac initially).,2018,,,no,1537973896.051086
cb6b604,Update vargs.html,2018,,,no,1537973888.356317
58abc87,Fix typos. Now compile. v8_t55&56 OK.,2018,,,no,1537973878.71814
df52368,fix typos from merge,2018,,,no,1537973874.815807
ede88c4,Update reference files going from cronos_gcc46_paral to cronos_gnu_5.3.-paral modified:   tdfpt_03_MPI24.out modified:   tdfpt_04_MPI24.out,2018,,,no,1537973860.238081
4b911f8,Authorize PAW computations in nonlinear,2018,,,no,1537973856.379798
