Document Title,Abstract,Year,PDF Link,label,code,time
01c2ada,"Fix Clang warning about ""comparison of integers of different signs"" in assert.",2018,,,no,1538165454.859252
72c8d8a,Fix warning that only shows up in dbg mode with --enable-complex.,2018,,,no,1538165443.957201
753bb83,"Fix ""maybe uninitialized"" warning from GCC 5.3.0.",2018,,,no,1538165441.942791
d1d44a7,Added a forward declaration and some strange syntax to fix up template member friend function.,2018,,,no,1538165434.387033
fe105ad,Fix documentation typos and wording in include/geom.,2018,,,no,1538165414.420337
d0fac29,Fix documentation typos and wording in include/quadrature.,2018,,,no,1538165413.338083
20a8690,Update NEWS file for 1.2.1 bugfix release.,2018,,,no,1538165365.592655
5fb00de,misc_ex2: Update/fix typos in documentation.,2018,,,no,1538165361.838441
cde879c,Add non-specialized versions of Communicator::receive to main header  fix implementations for --disable-mpi,2018,,,no,1538165335.823863
642b0e2,Better options for printing constraints  bugfix and handle more corner cases for communicating constraints on a distributed mesh.,2018,,,no,1538165324.603163
7869db1,"Reverting proper const iterators until I figure out how to fix that ""returning reference to temporary"" problem.",2018,,,no,1538165306.033761
7fabc7a,make sure Singleton::create() works properly  temporary fix if not to help debugging...,2018,,,no,1538165300.013692
e3c6fbc,Fix warnings about overloaded virtual functions and hiding.,2018,,,no,1538165251.749691
0dba399,Comments  bugfix for unrefined islands tests,2018,,,no,1538165247.081715
9cf2ec3,Fix compiler warnings and potential memory leaks,2018,,,no,1538165211.605639
1503784.0,Deprecate skip_renumbering arguments  but fix their behavior so they'll work as expected until after we remove them.,2018,,,no,1538165183.233852
d057c32,Delete trailing whitespace  fix formatting.,2018,,,no,1538165160.600745
2d1f7f2,Create a tag for libmesh-0.6.2 - bugfix on top of 0.6.1.,2018,,,no,1538165119.020188
6b7786a,Added header to fix complaints about undefined ostream,2018,,,no,1538165051.529056
a3341f0,Merge pull request #1189 from pbauman/vtk-header-fix,2018,,,no,1538165048.074607
e998a49,Fix unused variable warning in fe_map.C,2018,,,no,1538165024.868004
752fa58,Fix unused variable warning.,2018,,,no,1538165023.49512
58047ab,Fix unused variable warning in DEBUG mode.,2018,,,no,1538165021.876505
27c7327,Fix non-initialized variable warning.,2018,,,no,1538165011.443419
9dd3d3c,Revert new METIS neighbor code until we can fix it,2018,,,no,1538164997.110745
64ad187,Merge pull request #1007 from pbauman/fix-typevec-docs,2018,,,no,1538164903.256902
ed6d368,Merge pull request #149 from robert-we/vtksmartpointer-fix,2018,,,no,1538164902.442722
ce1d9dd,Merge pull request #1132 from rwcarlsen/fix-op-eq,2018,,,no,1538164900.704281
c3cb34d,massive comment-only fix for copyright consistency,2018,,,no,1538164894.660406
8680235,Minor fix in cut-n-pasted comment,2018,,,no,1538164889.264766
25d4205,Minor fix in cut-n-pasted comment,2018,,,no,1538164888.258344
ac6c6d9,Fix spacing/indentation in splitter app.,2018,,,no,1538164868.544562
0b50940,Attempted fix for unknown compilers with questionable multimap support,2018,,,no,1538164783.581452
f781f23,Fix related type mismatch in fem_system_ex3.,2018,,,no,1538164760.947353
093dc2d,Tagging 0.7.0.4 release with Hex AMR boundary id fix,2018,,,no,1538164751.151615
a06e5b7,Fix deprecated use of Point::size() in examples.,2018,,,no,1538164727.914227
c3958bf,Fix documentation for TypeVector::operator==,2018,,,no,1538164713.678018
2faea96,forgot to add .depend and fix .cvsignore... here it is.  -),2018,,,no,1538164704.69955
977829a,Fix unused variable warning in ParsedFEMFunction,2018,,,no,1538164686.573491
fd59143,Fix unused variable warning,2018,,,no,1538164685.458749
fa76da7,Fix unused variable warning.,2018,,,no,1538164683.769381
e0d761f,"Fix ""maybe uninitialized"" warning from GCC 5.3.0.",2018,,,no,1538164670.486544
e448334,Fix up warning  make mesh numbering contiguous if we have to.,2018,,,no,1538164666.344907
286862f,Fix deprecation warning in unit tests.,2018,,,no,1538164654.157656
52f192d,Commit the *rest* of the old-VTK-compatibility fix,2018,,,no,1538164644.612103
c6e16ca,copyright info  fix for barebones build,2018,,,no,1538164573.604752
3416ef8,Fix some documentation/formatting typos.,2018,,,no,1538164558.462525
ee90d5c,Fix multiple statements on single line.,2018,,,no,1538164539.573475
981b255,Fix spacing/indentation issues.,2018,,,no,1538164514.698485
110f73a,Fix some spacing and indentation issues.,2018,,,no,1538164512.915527
eb838fd,comment until I fix configure test,2018,,,no,1538164501.567832
002c04e,Fix some compiler warnings with older PETSc,2018,,,no,1538164477.490654
9b587e3,Fix assorted clang warnings,2018,,,no,1538164476.042583
6f9f1f2,Fix remaining C-style comments.,2018,,,no,1538164467.957038
ba77ca7,Fix 'should better' usage in docs.,2018,,,no,1538164459.704259
04521f2,Fix for older app Makefiles,2018,,,no,1538164425.452168
982c93b,Fix outdated szabab comment,2018,,,no,1538164402.571566
e7a546f,Fix make variable namespace,2018,,,no,1538164394.454132
f35a4ce,Fix initialization order warning.,2018,,,no,1538164346.766497
4a10414,Fix constructor order warning,2018,,,no,1538164343.351376
8752d51,syntax fix for when MPI is not present,2018,,,no,1538164315.845178
00a3aaf,oops  forgot to check this fix in!,2018,,,no,1538164310.298308
6965656.0,Fix error message formatting,2018,,,no,1538164305.328906
b280f3c,Fix missing header includes,2018,,,no,1538164295.762571
dd62111,Fix new examples for --enable-complex,2018,,,no,1538164286.06926
eb13038,Fix signed/unsigned warning in debug mode.,2018,,,no,1538164268.08129
27e4b01,Fix for/if statement spacing.,2018,,,no,1538164225.531854
ea5c523,Problem description and proposed fix,2018,,,no,1538164210.715513
b43536a,Fix -Winconsistent-missing-override warning.,2018,,,no,1538164204.345611
046ce61,Fix up minor formatting issues.,2018,,,no,1538164202.17007
9cf1512,Fix trailing/other whitespace issues.,2018,,,no,1538164200.895325
7fecf64,Fix doxygen warnings.,2018,,,no,1538164195.922838
f3103cd,Fix warnings when !LIBMESH_HAVE_EXODUS_API.,2018,,,no,1538164194.882053
0dbdc8c,Fix operator typo,2018,,,no,1538164165.808529
02fc3ba,Fix typo in comment,2018,,,no,1538164164.805157
e7a5826,Fix typo in comment,2018,,,no,1538164164.071972
9e3ed99,Minor typo fix,2018,,,no,1538164163.161922
380155d,Index typo fix,2018,,,no,1538164160.60547
488543c,Fix typo in example,2018,,,no,1538164159.701126
ffff351,Typo fix in USE_COMPLEX_NUMBERS case,2018,,,no,1538164157.859884
23984c2,Fix anachronistic example name in message,2018,,,no,1538164130.857412
4a7a3ae,Fix warning about signed/unsigned comparison.,2018,,,no,1538164103.170201
bec60a6,Fix warning about signed/unsigned comparison.,2018,,,no,1538164101.405755
bc4c975,Fix some doxygen comment mistakes,2018,,,no,1538164077.93292
9a7476e,Fix out of date comment,2018,,,no,1538164076.279384
c2c66ce,Fix incorrect quotes,2018,,,no,1538164051.276346
d67dd32,Fix indentation on Doxygen mainpage.,2018,,,no,1538164043.839679
63120d0,Fix bibtex warnings.,2018,,,no,1538164025.981164
1e4cd29,Fix trailing whitespace.,2018,,,no,1538164021.330326
3e47106,Tagging a 0.7.0.1 release with that last bug fix...,2018,,,no,1538163934.353092
822ddbc,Fix for error message,2018,,,no,1538163910.586598
69d9f0e,Fix gcc warning,2018,,,no,1538163903.142855
3a43edf,Fix for -Wshadow warning,2018,,,no,1538163895.725792
9b8ca55,fix newline warning,2018,,,no,1538163889.446252
a3755b7,Fix some spacing issues.,2018,,,no,1538163876.812261
9f9b402,Fix spacing issues.,2018,,,no,1538163875.114173
8d2016f,Fix missing whitespace,2018,,,no,1538163864.137238
f2d670d,Fix funky comment from last commit,2018,,,no,1538163860.159951
5da524d,Fix some compiler warnings,2018,,,no,1538163858.803998
a839508,Minor documentation fix,2018,,,no,1538163856.839863
68b9138,Fix documentation typos.,2018,,,no,1538163852.000572
42baa3a,Typo fix,2018,,,no,1538163609.064402
b004d14,Typo fix,2018,,,no,1538163608.531944
0a6b707,Typo fix,2018,,,no,1538163607.926794
6e32b94,Typo fix,2018,,,no,1538163607.201794
8b3d941,Fix typo.,2018,,,no,1538163606.490251
c982147,Typo fix,2018,,,no,1538163605.572177
1Dec0194,Typo fix,2018,,,no,1538163604.823533
6b28b18,Typo fix,2018,,,no,1538163604.028075
31e773e,Fix typo.,2018,,,no,1538163602.993679
27d1314,Fix warnings,2018,,,no,1538163600.003624
5e2f969,Fix warnings when !LIBMESH_HAVE_MPI.,2018,,,no,1538163598.223201
30979a2,fix comment,2018,,,no,1538163589.716779
c4b1dcb,Fix indentation.,2018,,,no,1538163574.092458
7515003,Fix formatting,2018,,,no,1538163538.579062
b9bd43f,distcheck fix,2018,,,no,1538163527.010741
1e53d99,Fix typos,2018,,,no,1538163523.856954
7c0e763,Fix include.,2018,,,no,1538163518.059456
f871834,Fix typo.,2018,,,no,1538163505.777773
8dd9b5e,Fix Freudian slip in comments,2018,,,no,1538163498.437962
22d0fc6,Fix comment,2018,,,no,1538163493.742417
45f6333,Typo fix,2018,,,no,1538163484.763119
a4c0bda,Typo fix,2018,,,no,1538163483.403826
b78d4df,Typo fix,2018,,,no,1538163477.394575
d418ee9,Terminology fix in comment,2018,,,no,1538163473.069165
5120efe,doc fix,2018,,,no,1538163467.803748
9e2ae82,fix for PETSc 3.0,2018,,,no,1538163455.056933
c042c77,fix for PETSc 2.2.1,2018,,,no,1538163453.895724
ab3966b,fix for PETSc 2.2.0,2018,,,no,1538163452.565762
578e7a7,fix for petsc 3.0.0,2018,,,no,1538163450.162904
e9ba7c2,whitespace fix,2018,,,no,1538163443.941458
ce8e207,Fix a few more unsigned int/size_t mismatches in for loops.,2018,,,no,1538163441.888058
21b7e99,Documentation fix.,2018,,,no,1538163440.052381
e7c3d30,Fix warning about DOT_FONTNAME.,2018,,,no,1538163431.281069
4a8b24f,Fix warning when !LIBMESH_HAVE_PARMETIS.,2018,,,no,1538163428.137448
270d674,documentation fix,2018,,,no,1538163422.398072
5792cf9,Documentation fix.,2018,,,no,1538163417.503638
7aa7cf6,System::remove_vector implementation from Jens Lohne Eftang  correct atavistic comments about adding vectors,2018,,,no,1538163401.32218
1c52274,Factored out MPI_Allreduce code into Parallel:: methods,2018,,,no,1538163399.783828
f1a02e1,explicitly disable e.g. Parallel::send() without CommWorld,2018,,,no,1538163389.710279
1f344a8,Heterogenous FEMSystem qoi_derivative constraints,2018,,,no,1538163388.570718
ed63f16,has_topological_neighbor only needs const PBCs,2018,,,no,1538163387.591697
708f194,Checked in Tim Kroger's diagonal_selection()  select_diagonal()  reselect_diagonal()  and reselect_optimal_diagonal() functions.,2018,,,no,1538163386.405674
5e324a8,Making refspace nodes match the basis function definitions for the PYRAMID5.,2018,,,no,1538163384.880496
3ca8701,cast to a long int to match the print statement.  Alternatively  could change %ld to %d?,2018,,,no,1538163383.783007
6e388bf,Add (and use) Parallel:: support for our 3-vectors and 3x3-tensors,2018,,,no,1538163376.67561
cc5baf2,Don't compute constraints next to remote_elem,2018,,,no,1538163375.743497
847bb73,Add more local elem variables  to make gdb use easier,2018,,,no,1538163374.898275
657a732,Make sure MeshBase::is_serial() is always defined before use,2018,,,no,1538163373.995152
e63271d,Use full precision for FEMSystem::print_* debugging  avoid redundant parallel synchronization,2018,,,no,1538163372.991353
83d7f94,Patch from Roman Vetter for (serial) VTK output of parallel data.,2018,,,no,1538163370.767155
d9e0f25,Use uniform spacing in for-loops.,2018,,,no,1538163369.765933
07d1ee1,Use uniform spacing in while-loops.,2018,,,no,1538163368.915476
20d09fb,move current xdr stuff to a legacy format to make room for new parallel mesh io,2018,,,no,1538163367.932085
0a441b2,Allow heterogenous constraints w/ non-primal rhs,2018,,,no,1538163363.296685
5.333e+38,add MeshFreeSolutionTransfer,2018,,,no,1538163362.202851
6337b26,Add heterogenously_constrain_element_vector,2018,,,no,1538163361.074608
b846ebe,Add unit_tests-* to noinst_PROGRAMS,2018,,,no,1538163359.859161
9acb1cc,Add FlaggedPID multipredicate,2018,,,no,1538163358.726897
e18e63f,add MeshFunctionSolutionTransfer,2018,,,no,1538163357.767138
edfa00c,Make set_p_level's treatment of ancestor p levels more reliable  add the unfortunate hack_p_level interface that new projection constraints code needs,2018,,,no,1538163356.653443
4d20673,Reverting test types  again - OpenMPI wasn't happy with second MPT fix: include/libmesh/parallel.h:397:11: error: invalid static_cast from type 'ompi_communicator_t*' to type 'int',2018,,,no,1538163311.188152
84b7d18,Fix refine_by_error_fraction for parallel use  exit with errors when trying to use not-yet-fixed methods on parallel meshes.,2018,,,no,1538163278.169732
aac88bf,Fix warning coming from METIS header file via PETSc.,2018,,,no,1538163273.546249
5882b1c,Parallel verify can be written more tersely now,2018,,,no,1538163259.544042
b2d82f4,Updating reduced_basis to use new FEMContext API's.,2018,,,no,1538163254.807344
ec41aad,Update citations.,2018,,,no,1538163252.663109
f15acd3,Added another has_affine_map optimization,2018,,,no,1538163251.84317
322e61c,Minor changes to the iterator functionality provided by the MeshBase and Elem classes.  Non-standard typedefs were removed as these constructs are avoided in all other parts of the code.  Also the use of std::make_pair() was implemented to clean up the syntax.  In the quadrature rules  several places which were foolishly taking pointers instead of references were changed.  None of these changes affect the user interface.,2018,,,no,1538163250.673127
b101c65,"added #include \""libmesh_common.h\"" for assert",2018,,,no,1538163240.087475
5e385ad,Updating Boost Makefile.am,2018,,,no,1538163238.833429
006906b,when calling NumericVector::build pass in the communicator so the vectors get created properly,2018,,,no,1538163234.671736
8ddf775,std::thread compatibility,2018,,,undetermined,1538855329.168591
14e056c,Changes for complex numbers.,2018,,,undetermined,1538841929.903893
32c0667,Terse complex compatibility  moved assert,2018,,,undetermined,1538841809.185821
f9e156d,AutoPtrs should no longer be used for anything.,2018,,,undetermined,0
8.1e+46,Add Quad9::volume().,2018,,,undetermined,0
10d53f2,Create php documentation directly in the doc dir,2018,,,undetermined,0
c0ee668,Updated svn:ignore,2018,,,undetermined,0
dd7c4e5,Remove PetscMatrix::update_preallocation_and_zero().,2018,,,undetermined,0
8998ce2,Merge pull request #809 from dknez/EIM_refactoring,2018,,,undetermined,0
a53d8cb,create_example_docs should be slightly more robust now,2018,,,undetermined,0
d0abce8,Added examples_doc target,2018,,,undetermined,0
cdb192f,Replace NULL with libmesh_nullptr in examples.,2018,,,undetermined,0
e6abf95,Update Makefile.am files using rebuild_XYZ scripts.,2018,,,undetermined,0
fd5ec66,Add time-dependence detection to CompositeFunction,2018,,,undetermined,0
a94f67d,systems_of_equations_ex8 does not actually use update_preallocation_and_zero().,2018,,,undetermined,0
6fece55,Officially deprecate unofficially deprecated Elem functions.,2018,,,undetermined,0
74d460b,Run bootstrap.,2018,,,undetermined,0
e1e2465,libmesh_assert_valid_dof_ids one System at a time,2018,,,undetermined,0
5c2884b,Merge pull request #1277 from dknez/ExodusII_pyramid_sidesets,2018,,,undetermined,0
081f85c,Add configure tests for cxx11 nullptr.,2018,,,undetermined,0
753a8c5,Unit testing of CompositeFunction time-dependence,2018,,,undetermined,0
bad8782,Skip ex23 in 1D,2018,,,undetermined,0
c1fe7cc,Added --enable-1D-only configure option,2018,,,undetermined,0
aa4da80,Include libmesh_nullptr.h in libmesh_common.h,2018,,,undetermined,0
c35b541,Add Tri6::volume().,2018,,,undetermined,0
855bbb7,ConstFunctions are never time-dependent,2018,,,undetermined,0
90e1a5b,Add notion of time-dependence to FunctionBase,2018,,,undetermined,0
eef18ca,We were storing coarse vectors (including the adjoint) before solving  now solving before saving.,2018,,,undetermined,0
68a9091,forgot the .C-file too,2018,,,undetermined,0
520e6b6,Replace NULL with libmesh_nullptr in library.,2018,,,undetermined,0
b1dc6dc,Merge pull request #807 from dknez/PR_773_memory_leak_fix,2018,,,undetermined,0
8f8a2fa,Write case file with iostreams.,2018,,,undetermined,0
db93b17,Allow differing SLEPc/PETSc version numbers - that seems to be the default on Ubuntu right now!,2018,,,undetermined,0
9930194.0,Update traffic.,2018,,,undetermined,0
dee3c44,Skip neighbors and neighbor offspring which are not in the range.,2018,,,undetermined,0
701d742,Merge branch 'tri6_volume',2018,,,undetermined,0
173191e,Merge pull request #808 from vikramvgarg/adjoint_refinement_solve_before_store,2018,,,undetermined,0
50e3be9,Add Quad8::volume().,2018,,,undetermined,0
bca60c6,Removing pthread_unique_id() from Threads,2018,,,undetermined,0
898cb00,Merge branch 'ensight_io',2018,,,undetermined,0
152bd2a,Only allocate some Metis data structures on processor 0.,2018,,,undetermined,0
f8dcffc,Added non-virtual AnalyticFunction::clear(),2018,,,undetermined,0
7699b2d,Update traffic.,2018,,,undetermined,0
28559ed,Replace elem_type_to_string() with static map.,2018,,,undetermined,0
014dabf,Add time-dependence detection to ParsedFunction,2018,,,undetermined,0
9c25762,Final cleanup.,2018,,,undetermined,0
34ae448,Unit testing of ParsedFunction time-dependence,2018,,,undetermined,0
995d1ad,Use iostreams in write_geometry_ascii().,2018,,,undetermined,0
cd95b7e,Use iostreams in write_vector_ascii().,2018,,,undetermined,0
679cd41,Skip ex2 in 1D,2018,,,undetermined,0
4be809c,Use iostreams in write_scalar_ascii().,2018,,,undetermined,0
9cafd29,Minor comment clarification,2018,,,undetermined,0
674edce,Merge branch 'quad8_volume',2018,,,undetermined,0
c8923a6,Make extra_ghost_elements save child elems,2018,,,undetermined,0
8e2a145,Check for early returns for zero length vectors.,2018,,,undetermined,0
d95b923,oops  forgot this...,2018,,,undetermined,0
b98c4f0,Fix comment typo in misc_ex2 Makefile.am.,2018,,,undetermined,0
eeb6fa4,Optimized the EIM construction code. Before we did multiple L2 projections for all variables in one big system. Now we do a separate L2 projection for each variable. This gives the same results as before but uses less memory.,2018,,,undetermined,0
2b01b6d,Merge pull request #800 from roystgnr/rereoptimize_projections,2018,,,undetermined,0
aecbd98,Guard unique_id code with ifdefs.,2018,,,undetermined,0
431b151,Restore (deprecated) old intersect() API name,2018,,,undetermined,0
dc45dab,Add missing ifdef unique_id guards,2018,,,undetermined,0
d4459ec,Merge pull request #798 from roystgnr/disable_unique_bugfix,2018,,,undetermined,0
d0d4d43,Add m4 test of C++11 deleted functions.,2018,,,undetermined,0
3ac675e,Run bootstrap.,2018,,,undetermined,0
91c4654,Adding a few explicit default initializers to initializer lists,2018,,,undetermined,0
6359d95,Add m4 test of C++11 final keyword.,2018,,,undetermined,0
e2d61ff,Clarify comment,2018,,,undetermined,0
4f679c3,Test Newmark using first order style,2018,,,undetermined,0
8e3ff7b,Added OStreamProxy shallow copy constructor  removed a couple superfluous semicolons,2018,,,undetermined,0
4297ffb,Add LAGRANGE case for interior projections,2018,,,undetermined,0
ae4a475,Add TimeSolver testing class,2018,,,undetermined,0
d2096b2,Added pyramid_face_map info to exodusII_io_helper.C.,2018,,,undetermined,0
5b8f399,Add libmesh_delete and libmesh_final macro.,2018,,,undetermined,0
c2362a3,Merge pull request #1275 from roystgnr/distributed_mesh_tests,2018,,,undetermined,0
b014fc0,Merge pull request #797 from jwpeterson/eigen_gmres,2018,,,undetermined,0
085a042,"Revert ""Demonstrate use of Eigen GMRES solver in introduction_ex5.""",2018,,,undetermined,0
bcf9f09,Merge pull request #1244 from jwpeterson/dense_vector_eigen,2018,,,undetermined,0
91f7b9d,Use libmesh_error_msg() macro in meshtool.C,2018,,,undetermined,0
0ff7189,Merge pull request #1245 from jwpeterson/update_preallocation_and_zero,2018,,,undetermined,0
fd19b92,Use libmesh_error_msg() in compare.C,2018,,,undetermined,0
f7421f6,Set SLEPc solver options for eigenproblems_ex3,2018,,,undetermined,0
d2fcc55,Better document BoundaryInfo::n_boundary_ids(),2018,,,undetermined,0
14784ad,Merge pull request #796 from roystgnr/eigenproblem3_options,2018,,,undetermined,0
9.695e+49,added static build method for quadrature rules (who _needs_ this? - Ifem  & fun  -)  moved example 5 (ifems) to example 6  example 5 now departs from example 4 and dwells on the use of the QBase::build  added namespace QuadratureRules (similar to ElemQuality etc),2018,,,undetermined,0
5bfdaad,Demonstrate use of Eigen GMRES solver in introduction_ex5.,2018,,,undetermined,0
7f1fefb,Merge pull request #1274 from roystgnr/bounding_box_fixes,2018,,,undetermined,0
c17e1dd,Merge pull request #793 from roystgnr/numerical_jacobians_fix,2018,,,undetermined,0
ca9b3bf,Merge branch 'spatial_dimension',2018,,,undetermined,0
53edc4c,Merge pull request #768 from roystgnr/write_node_unique_ids2,2018,,,undetermined,0
0954d1a,Merge pull request #794 from jwpeterson/gcc_osx_fix3,2018,,,undetermined,0
12cd2fe,Add GMRES support to EigenSparseLinearSolver.,2018,,,undetermined,0
ea568fb,Ignore deprecated warnings from Eigen headers.,2018,,,undetermined,0
c719016,Mark NumericVector-derived classes as final.,2018,,,undetermined,0
d0c2ebd,Auto regenerated the list of publications.  Miscellaneous additions and status changes  including the first publication for 2011.,2018,,,undetermined,0
df8ec47,Merge pull request #804 from jwpeterson/cxx11_m4,2018,,,undetermined,0
8ab09b2,"Added ""dot"" vars are 1st order time evolving",2018,,,undetermined,0
3baa7a8,Support for outputting element variabes to exodus,2018,,,undetermined,0
e7e118d,More example docs updates,2018,,,undetermined,0
d3e1c18,Merge pull request #802 from roystgnr/packed_range_bugfixes,2018,,,undetermined,0
0023d3a,Add missing libmesh_override to slit_mesh_test.C,2018,,,undetermined,0
0184a91,Tweaks to ex24,2018,,,undetermined,0
6f50a1f,"Make examples docs as part of ""make doc""",2018,,,undetermined,0
38be6e4,Updated TimeSolver test classes with libmesh_override FTW,2018,,,undetermined,0
32a146d,Don't delete_remote_elements() inappropriately,2018,,,undetermined,0
403cf08,Officially deprecate old Mesh constructors.,2018,,,undetermined,0
685e8bd,Updated svn:ignore,2018,,,undetermined,0
a1304b2,Officially deprecate unofficially deprecated MeshBase functions.,2018,,,undetermined,0
3d13a96,Merge pull request #803 from roystgnr/slit_mesh_unique_id_only,2018,,,undetermined,0
61c826c,Updated documentation for our example programs,2018,,,undetermined,0
ba7b730,Added accessor for temporal_data member in TransientRBSystem.,2018,,,undetermined,0
98d356b,Slit mesh restarts may fail without unique_id,2018,,,undetermined,0
3b567c6,Merge pull request #799 from libMesh/packed_range_refactor.rebased,2018,,,undetermined,0
6afd0f5,Mark SparseMatrix subclasses as libmesh_final.,2018,,,undetermined,0
14327000.0,Use new time_evolving API in TimeSolver tests,2018,,,undetermined,0
0bbc191,Adding accessor in plane class to return a planar point (position) of the plane,2018,,,undetermined,0
d8390b4,Removing forgotten debug print statement,2018,,,undetermined,0
9b8ffe8,Periodic boundary conditions can work on a specified variable,2018,,,undetermined,0
d7a08b2,Add predicated iterators for iterating over sets of subdomains.,2018,,,undetermined,0
5e0a4f6,Regenerated configure with updated comment,2018,,,undetermined,0
2942d3e,Run bootstrap.,2018,,,undetermined,0
6e211be,Merge pull request #1276 from pbauman/second-orders-vars-first-order-timesolver-rebase,2018,,,undetermined,0
80333f7,Mark Elem leaf classes as libmesh_final.,2018,,,undetermined,0
54cc396,Mark QBase subclasses as libmesh_final.,2018,,,undetermined,0
1fdc5e7,misc_ex2: Use Exodus file extension recognized by Paraview.,2018,,,undetermined,0
7f5f568,Update TimeSolver test class naming,2018,,,undetermined,0
3fed62c,just moved a few lines,2018,,,undetermined,0
77ea387,Update CLEANFILES list for misc_ex2.,2018,,,undetermined,0
136a5f3,Switch to 3x3 quadrature for Quad8::volume().,2018,,,undetermined,0
03cd28e,Replace vectormap::find() with vectormap::count() calls.,2018,,,undetermined,0
2b398a6,Merge pull request #1242 from libMesh/andrsd/zero-m-rhs-impl-sys,2018,,,undetermined,0
cf65699,Allow keyword='' to parse correctly,2018,,,undetermined,0
da8ace0,Update traffic.,2018,,,undetermined,0
7ebef78,Update statistics for February 2016.,2018,,,undetermined,0
173b05a,Merge pull request #825 from jwpeterson/triple_product,2018,,,undetermined,0
5be2078,Update citations.,2018,,,undetermined,0
9ba2878,some optimizations in the Point class.  Removed unnecessary constructor calls.,2018,,,undetermined,0
8dee99d,Add Eigen-based optimization for DenseVector<T>::dot().,2018,,,undetermined,0
07bb95f,all_tri() refactored to be more general.,2018,,,undetermined,0
ab9eba7,Disable examples that don't work with single precision,2018,,,undetermined,0
32e7709,Comment  refactor Prism splittings,2018,,,undetermined,0
8506d21,Merge pull request #1279 from roystgnr/assert_one_system,2018,,,undetermined,0
e176d1a,Use new BoundaryInfo accessor.,2018,,,undetermined,0
debb7b3,Use new Functor style,2018,,,undetermined,0
6fac4fd,More perf logging,2018,,,undetermined,0
1e71be5,Optimize evaluations at vertex nodes,2018,,,undetermined,0
481334a,Merge pull request #1280 from roystgnr/extra_ghost_children,2018,,,undetermined,0
2ddcb00,Use DistributedMesh temporary ids even in serial,2018,,,undetermined,0
8d77a19,Update citations.,2018,,,undetermined,0
ebc41b6,Updated svn:ignore,2018,,,undetermined,0
044cb32,Update citations.,2018,,,undetermined,0
2005cdf,Merge pull request #1241 from roystgnr/serialized_distributed,2018,,,undetermined,0
c4f2c94,Merge branch 'hex8_volume2',2018,,,undetermined,0
4f0a5d5,Add triple_product(a b c) for TypeVectors.,2018,,,undetermined,0
30f06fd,Use triple_product in Hex8::volume().,2018,,,undetermined,0
4c1c8de,Allow users to control if the matrix and RHS should be zeroed out,2018,,,undetermined,0
b568f78,Set svn:ignore,2018,,,undetermined,0
e714b17,Use triple_product in Pyramid5::volume().,2018,,,undetermined,0
6c057b0,uhps  forgot to check in header file,2018,,,undetermined,0
30ef979,Use triple_product in Tet4::volume().,2018,,,undetermined,0
bb7d541,Moved truth_outputs resizing in RBSystem to initialize_RB_system,2018,,,undetermined,0
6913ec4,Merge pull request #1282 from jwpeterson/fix_vectormap,2018,,,undetermined,0
5bcb1c1,Use triple_product() in remaining 3D Elem volume() formulas.,2018,,,undetermined,0
539f053,Added clean_examples target for convenience,2018,,,undetermined,0
fe1e990,Added ex7. This example uses complex numbers.,2018,,,undetermined,0
52fa120,Update citations.,2018,,,undetermined,0
95e714f,Merge pull request #1283 from jwpeterson/fix_64_bit,2018,,,undetermined,0
05fbc7e,Use LIBMESH_ prefix for PRECISION macros now,2018,,,undetermined,0
d7aab05,First order TimeSolvers now handle second order vars,2018,,,undetermined,0
fbe8f63,Update citations.,2018,,,undetermined,0
8f6dcfb,Update traffic.,2018,,,undetermined,0
265c189,Merge branch 'tree_node_opt',2018,,,undetermined,0
64421c9,test_headers.sh shouldn't fail silently,2018,,,undetermined,0
dceb57a,Add missing libmesh_overrides noted by Xujun Zhao.,2018,,,undetermined,0
68607f9,Add missing header,2018,,,undetermined,0
c0c1646,Changed name of compute_a_posteriori_bounds to compute_max_error_bound and made it public,2018,,,undetermined,0
1109a2b,Use std::vector::assign.,2018,,,undetermined,0
84b1df9,Small optimization in TreeNode,2018,,,undetermined,0
7feffb3,Merge pull request #1237 from roystgnr/fix_new_test,2018,,,undetermined,0
b96b760,Use is_replicated() in MeshRefinement,2018,,,undetermined,0
d27e2a5,Use MeshBase::is_replicated() in CheckpointIO,2018,,,undetermined,0
848e27d,Enhancing API for periodic boundaries,2018,,,undetermined,0
c001fff,Add MeshBase::is_replicated(),2018,,,undetermined,0
7.49e+82,PerfLog now records the time an object exists and the total time spent in logged methods.  This allows for a more meaninful percentage to be displayed,2018,,,undetermined,0
1f1e96f,Fuentes and Kirk preprints become 2010 publications. Added Griffith preprint link.,2018,,,undetermined,0
3c8c1f3,Update traffic.,2018,,,undetermined,0
69df9fb,Destructor of Parallel::Request will no longer call MPI_Request_free.  This avoids unwanted freeing of requests when using an std::vector<Request>.  Rather  a new method Request::free() exists now to explicitly allow the user to free a request.,2018,,,undetermined,0
becfd49,Add missing semi-colons after class definition.,2018,,,undetermined,0
001e5b1,Synchronize dofs on formerly-hanging nodes,2018,,,undetermined,0
fbf2f01,Add support for writing global variables to the mesh file,2018,,,undetermined,0
4e58973,Use interpolation on LAGRANGE edges  too,2018,,,undetermined,0
97b5f74,Add FirstOrderUnsteadySolver::compute_second_order_eqns,2018,,,undetermined,0
6dc407c,Added --enable-singleprecision and --enable-tripleprecision configure options,2018,,,undetermined,0
